source_id,dist_pc,phot_g_mean_mag,bp_rp,v_rel_kms,t_enc_myr,d_min_pc,d_min_au,v_esc_at_dmin_kms,within_reservoir,capturable,focusing_factor,transfers
3913556887102785536,39.1672225132924,13.299919,2.5890598,103.51206341786092,-0.0160209153701907,4.059166309909619,837263.1514352435,0.02762029863737989,False,False,1.00000007119915,False
3797899774373252224,39.56830940014135,9.042179,1.0992775,33.377930459999256,-0.1064463126921824,4.067970731228478,839079.1936905201,0.027590392759791693,False,False,1.0000006832772401,False
3898303327931846400,35.08127929090751,15.360132,3.117219,38.28075702946702,-0.1018897756437973,4.084822097225644,842555.0374287607,0.027533423778772728,False,False,1.0000005173201598,False
3966015201048573056,36.228006504998,11.844313,2.2892618,29.441081437963017,-0.0504384670258529,4.103718140343246,846452.6260965805,0.027469960226705434,False,False,1.0000008705797159,False
580812688050594944,33.2948424835873,11.526331,2.2015142,49.89256168770593,-0.4264472047105606,4.112840697846377,848334.2886501877,0.027439478204134757,False,False,1.0000003024684572,False
3910957259362285440,41.75738734061916,15.104694,2.9712954,28.37167494336787,-0.0221861207645405,4.1164753007558055,849083.9793141879,0.027427361815231692,False,False,1.0000009345404857,False
3969174205324951168,76.16921843701597,15.605014,2.8495388,49.54418817134841,-0.7776585779072289,4.118988554959084,849602.3752048558,0.027418992958462122,False,False,1.0000003062792444,False
1259198997173292672,46.72068644079712,14.457485,2.9509916,29.861519334646044,-1.048287371308216,4.122948471301848,850419.1665810724,0.027405822408008026,False,False,1.000000842290451,False
819071050989217792,29.94777429079529,11.151594,2.1478777,15.463458069311818,-1.7823352956319265,4.171896524301669,860515.4272371581,0.027244574439499528,False,False,1.0000031041794186,False
3682201082064923264,64.54384354660208,13.608676,2.2269783,72.86535588691552,-0.428563817459576,4.2031169654838765,866955.1054808405,0.02714320049963946,False,False,1.0000001387649964,False
5298261284001871616,19.1879203176056,12.179482,2.561942,19.795383128269616,-1.8707715881201707,4.2141912146922005,869239.3333453911,0.027107512951577213,False,False,1.0000018752169697,False
3811211664729863424,44.94673102190942,14.181881,2.789113,59.73600820409082,-0.1277000949333496,4.243562886229435,875297.6754769144,0.02701353820889042,False,False,1.0000002044986978,False
3983538431388330880,46.60202936558077,14.006767,2.7102137,33.328899480911105,-0.3425702904409751,4.307644304461181,888515.4167766905,0.026811855806934983,False,False,1.0000006471602039,False
3780317037256683648,63.12988663595161,13.666616,2.6380005,45.171926598449865,-0.6631478174121461,4.315593954704706,890155.1498419391,0.0267871496916196,False,False,1.000000351654178,False
3725115471868587904,22.011987016503586,8.15131,1.260643,8.311827518542296,-2.668061510348592,4.322764978330008,891634.2796388335,0.02676492190276963,False,False,1.0000103690487445,False
1446334433111988480,40.60732272294346,12.956465,2.3327427,28.22693147864697,-0.7431646033172405,4.365946946389353,900541.1999032923,0.02663223201425433,False,False,1.0000008902004167,False
3682168753846426112,61.93022280550916,9.469004,0.9920511,26.78192037399813,-1.0861005544012217,4.36874024049182,901117.3581694387,0.02662371656729471,False,False,1.0000009882206697,False
1193932021308741888,34.556376661110704,10.236139,1.6753445,36.149867216796615,-0.981566521646711,4.450822249739744,918047.9878830519,0.026377077017842677,False,False,1.000000532402299,False
588349810189843968,49.43929186142886,15.434298,2.9991817,70.8583984153206,-0.3168480938194664,4.45185046830504,918260.0731859483,0.026374030760260483,False,False,1.0000001385384591,False
1553633264606473088,49.1337202257056,14.705709,2.7901468,28.04133553221478,-1.2971765605383865,4.47639317607062,923322.3700419303,0.02630163097671425,False,False,1.000000879767617,False
4004194097346057728,38.54609881504697,6.8307886,0.652431,15.029395018879754,-0.6595607765664582,4.476629510669918,923371.1175522056,0.026300936696849766,False,False,1.0000030623824947,False
3884088257490781440,44.33311452016546,14.847803,,61.18088917826638,-0.1993134796162221,4.490772493200266,926288.3171000893,0.026259488703319175,False,False,1.000000184221775,False
3843193159446779392,50.06088819908276,14.669483,2.788084,79.17483280720455,-0.3689286160934291,4.491753980846726,926490.7634590777,0.02625661958226369,False,False,1.000000109977366,False
