recno,Star,Paper,Identifier,Teff,e_Teff,logg,e_logg,atmosphere,Mass,e_Mass,RAJ2000,DEJ2000,Gaia,plx,e_plx,Massmz,B,e_B,IRexcess,gascomp,bin,binSep,Time,Ref,Comm,log(H/H(e)),l_log(H/H(e)),e_log(H/H(e)),log(He/H(e)),e_log(He/H(e)),log(Li/H(e)),e_log(Li/H(e)),AccRateLi,SinTimeLi,MassFracLi,log(Be/H(e)),e_log(Be/H(e)),SinTimeBe,log(C/H(e)),e_log(C/H(e)),AccRateC,SinTimeC,MassFracC,log(N/H(e)),e_log(N/H(e)),AccRateN,SinTimeN,MassFracN,log(O/H(e)),e_log(O/H(e)),AccRateO,AccRateOInc,AccRateODec,SinTimeO,MassFracO,log(Na/H(e)),e_log(Na/H(e)),AccRateNa,AccRateNaInc,AccRateNaDec,SinTimeNa,MassFracNa,log(Mg/H(e)),e_log(Mg/H(e)),AccRateMg,n_AccRateMg,AccRateMgInc,AccRateMgDec,SinTimeMg,MassFracMg,log(Al/H(e)),e_log(Al/H(e)),AccRateAl,AccRateAlInc,AccRateAlDec,SinTimeAl,MassFracAl,log(Si/H(e)),e_log(Si/H(e)),AccRateSi,AccRateSiInc,AccRateSiDec,SinTimeSi,MassFracSi,log(P/H(e)),e_log(P/H(e)),AccRateP,SinTimeP,MassFracP,log(S/H(e)),e_log(S/H(e)),AccRateS,SinTimeS,MassFracS,log(Cl/H(e)),e_log(Cl/H(e)),AccRateCl,SinTimeCl,MassFracCl,log(Ar/H(e)),e_log(Ar/H(e)),log(K/H(e)),e_log(K/H(e)),AccRateK,SinTimeK,log(Ca/H(e)),e_log(Ca/H(e)),AccRateCa,AccRateCaInc,AccRateCaDec,SinTimeCa,MassFracCa,log(Sc/H(e)),e_log(Sc/H(e)),AccRateSc,SinTimeSc,MassFracSc,log(Ti/H(e)),e_log(Ti/H(e)),AccRateTi,AccRateTiInc,AccRateTiDec,SinTimeTi,MassFracTi,log(V/H(e)),e_log(V/H(e)),AccRateV,SinTimeV,MassFracV,log(Cr/H(e)),e_log(Cr/H(e)),AccRateCr,AccRateCrInc,AccRateCrDec,SinTimeCr,MassFracCr,log(Mn/H(e)),e_log(Mn/H(e)),AccRateMn,AccRateMnInc,AccRateMnDec,SinTimeMn,MassFracMn,log(Fe/H(e)),e_log(Fe/H(e)),AccRateFe,AccRateFeInc,AccRateFeDec,SinTimeFe,MassFracFe,log(Co/H(e)),e_log(Co/H(e)),AccRateCo,SinTimeCo,MassFracCo,log(Ni/H(e)),e_log(Ni/H(e)),AccRateNi,AccRateNiInc,AccRateNiDec,SinTimeNi,MassFracNi,log(Cu/H(e)),e_log(Cu/H(e)),AccRateCu,SinTimeCu,MassFracCu,log(Zn/H(e)),e_log(Zn/H(e)),AccRateZn,SinTimeZn,log(Ga/H(e)),e_log(Ga/H(e)),AccRateGa,SinTimeGa,MassFracGa,log(Ge/H(e)),e_log(Ge/H(e)),AccRateGe,SinTimeGe,MassFracGe,log(As/H(e)),e_log(As/H(e)),log(Se/H(e)),e_log(Se/H(e)),log(Sr/H(e)),e_log(Sr/H(e)),AccRateSr,SinTimeSr,MassFracSr,log(Sn/H(e)),e_log(Sn/H(e)),log(I/H(e)),e_log(I/H(e)),log(Ba/H(e)),e_log(Ba/H(e)),AccRateTot,AccRateTotInc,AccRateTotDec
1737,WD1124-293,Koester 2005,WD1124-293 Koester 2005,9700.0,,8.1,,H,,,171.78855143657,-29.66977765529,Gaia DR3 3482983495102507904,29.827,0.0304,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2005A%26A...432.1025K/abstract,Disc from absorption (Manser et al. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,WD1124-293,Zuckerman 2003,WD1124-293 Zuckerman 2003,9680.0,,8.0,,H,,,171.78855143657,-29.66977765529,Gaia DR3 3482983495102507904,29.82702372,0.030435704,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2003ApJ...596..477Z/abstract,Disc from absorption (Manser et al. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.533,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,WD1208+576,Koester 2006,WD1208+576 Koester 2006,5830.0,,7.9,,H,0.53,,181.36114129085,-23.55337195514,Gaia DR3 1575357587146077056,95.90170124,0.018155761,5.16569720787901e+25,,,,,,,,https://ui.adsabs.harvard.edu/abs/2006A%26A...453.1051K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,,,,,997938934885.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354608.473752375,,
1717,EC 12028-2316,Kawka 2012,EC 12028-2316 Kawka 2012,8619.0,,,,H,,,181.36114129085,-23.55337195514,Gaia DR3 3489719481290397696,95.9017,0.0182,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2012A%26A...538A..13K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,WD1202-232,Kawka & Vennes 2011,WD1202-232 Kawka & Vennes 2011,8710.0,,8.18,,H,,,181.36114129085,-23.55337195514,Gaia DR3 3489719481290397696,95.90170124,0.018155761,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2011AIPC.1331..238K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,WD1202-232,Koester 2005,WD1202-232 Koester 2005,8800.0,,8.2,,H,,,181.36114129085,-23.55337195514,Gaia DR3 3489719481290397696,95.9017,0.0182,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2005A%26A...432.1025K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,WD1202-232,Zuckerman 2003,WD1202-232 Zuckerman 2003,8619.0,,8.0,,H,,,181.36114129085,-23.55337195514,Gaia DR3 3489719481290397696,95.90170124,0.018155761,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2003ApJ...596..477Z/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,WD 1202-232,Farihi 2009,WD 1202-232 Farihi 2009,8600.0,,,,H,0.66,,181.36133333333,-23.55236388889,Gaia DR3 3489719481290397696,10.43,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2009ApJ...694..805F/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7943282.34724282,,
3490,WD J1241-2434,O'Brien 2023,WD J1241-2434 O'Brien 2023,6310.0,30.0,8.13,0.01,He,,,190.30154917395,-24.57459502902,Gaia DR3 3500086050578451712,26.38,0.08,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.518.3055O/abstract,blended Fe lines,-2.78,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.42,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.29,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,WD1313-?198,Dufour 2007,WD1313-?198 Dufour 2007,4520.0,160.0,7.86,0.08,He,0.48,0.04,199.08156125054,-20.12557309288,Gaia DR3 3506567328028533120,43.22843599,0.104475886,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2007ApJ...663.1291D/abstract,,-5.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.18,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,J1316-2007,Caron 2023,J1316-2007 Caron 2023,4629.0,12.0,8.003,0.008,He,0.57,0.007,199.08156125054,-20.12557309288,Gaia DR3 3506567328028533120,43.22843599,0.104475886,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.519.4529C/abstract,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,WD 1313-198,Subasavage 2017,WD 1313-198 Subasavage 2017,4640.0,80.0,8.03,0.05,He,0.59,0.05,199.08156125054,-20.12557309288,Gaia DR3 3506567328028533120,43.2284,0.1045,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2017AJ....154...32S/abstract,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,LHS 2710,Coutu 2019,LHS 2710 Coutu 2019,4667.0,103.0,8.14,0.06,He,0.66,0.04,199.08156125054,-20.12557309288,Gaia DR3 3506567328028533120,43.1034482759,0.1857907253,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.74,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,NLTT 25792,Vennes & Kawka 2013,NLTT 25792 Vennes & Kawka 2013,7903.0,16.0,8.04,0.03,H,0.618,0.018,164.16096382138,-22.88224495634,Gaia DR3 3549471753507182592,27.6511,0.0511,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2013ApJ...779...70V/abstract,Disc from absorption (Manser et al. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.24,0.05,,,,,,,-8.16,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,NLTT25792,Kawka & Vennes 2011,NLTT25792 Kawka & Vennes 2011,8160.0,,8.12,,H,,,164.16096382138,-22.88224495634,Gaia DR3 3549471753507182592,27.65107562,0.05112967,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2011AIPC.1331..238K/abstract,Disc from absorption (Manser et al. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,NLTT 25792,Kawka 2012,NLTT 25792 Kawka 2012,8160.0,,,,H,,,164.16096382138,-22.88224495634,Gaia DR3 3549471753507182592,27.6511,0.0511,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2012A%26A...538A..13K/abstract,Disc from absorption (Manser et al. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,WD 1102-183,Farihi 2009,WD 1102-183 Farihi 2009,8000.0,,,,H,0.6,,166.19591666667,-18.62053888889,Gaia DR3 3552845261339955200,39.88,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2009ApJ...694..805F/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162277.66016838,,
396,WD1116+026,Koester 2006,WD1116+026 Koester 2006,12200.0,,7.9,,H,0.552,,166.19534495227,-18.62031210837,Gaia DR3 3810933247769901696,25.07695218,0.043357477,1.51632450698098e+17,,,,,,,,https://ui.adsabs.harvard.edu/abs/2006A%26A...453.1051K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,,,,,587630.010239521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36286836.6194179,,
1685,WD1102-183,Kawka & Vennes 2011,WD1102-183 Kawka & Vennes 2011,8260.0,,8.17,,H,,,166.19534495227,-18.62031210837,Gaia DR3 3552845261339955200,25.07695218,0.043357477,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2011AIPC.1331..238K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,WD1102-183,Zuckerman 2003,WD1102-183 Zuckerman 2003,8026.0,,8.0,,H,,,166.19534495227,-18.62031210837,Gaia DR3 3552845261339955200,25.07695218,0.043357477,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2003ApJ...596..477Z/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,SDSS J110424.47-160717.0,Coutu 2019,SDSS J110424.47-160717.0 Coutu 2019,8182.0,559.0,8.75,0.34,He,1.06,0.18,166.10201,-16.12136,Gaia DR3 3562462135495771648,5.2854122622,1.3576693232,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.99,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.52,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,WD 1204-136,Farihi 2009,WD 1204-136 Farihi 2009,11400.0,,,,H,0.61,,181.73316666667,-13.89825277778,Gaia DR3 3570694595665791232,49.0,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2009ApJ...694..805F/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251188643.150958,,
1066,HE1225+0038,Koester 2006,HE1225+0038 Koester 2006,9400.0,,8.1,,H,0.662,,181.73454774099,-13.89806601521,Gaia DR3 3696778892558087552,20.40780011,0.043460626,6.45224821059603e+22,,,,,,,,https://ui.adsabs.harvard.edu/abs/2006A%26A...453.1051K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,,,,,9530242841.17586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588503.580305856,,
1689,WD1204-136,Kawka & Vennes 2011,WD1204-136 Kawka & Vennes 2011,10820.0,,8.18,,H,,,181.73454774099,-13.89806601521,Gaia DR3 3570694595665791232,20.40780011,0.043460626,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2011AIPC.1331..238K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,WD1204-136,Koester 2005,WD1204-136 Koester 2005,11200.0,,8.0,,H,,,181.73454774099,-13.89806601521,Gaia DR3 3570694595665791232,20.4078,0.0435,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2005A%26A...432.1025K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,WD1204-136,Zuckerman 2003,WD1204-136 Zuckerman 2003,11468.0,,8.0,,H,,,181.73454774099,-13.89806601521,Gaia DR3 3570694595665791232,20.40780011,0.043460626,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2003ApJ...596..477Z/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.716,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,WD1150-153,Koester 2006,WD1150-153 Koester 2006,12800.0,,7.8,,H,0.5,,178.31357553594,-15.61014069177,Gaia DR3 3571559292842744960,14.03318881,0.056013875,1.61370104687214e+17,,,,,,,,https://ui.adsabs.harvard.edu/abs/2006A%26A...453.1051K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,,,,739782.3526234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95444104.8871921,,
696,WD 1150-153,Farihi 2009,WD 1150-153 Farihi 2009,12800.0,,,,H,0.6,,178.31341666667,-15.61039444444,Gaia DR3 3571559292842744960,71.26,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2009ApJ...694..805F/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,
1657,WD 1150-153,Berger 2005,WD 1150-153 Berger 2005,12800.0,,7.8,,H,,,178.31357553594,-15.61014069177,Gaia DR3 3571559292842744960,14.0332,0.056,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2005A%26A...444..565B/abstract,From Rollenhagen (2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,WD1150-153,Kawka & Vennes 2011,WD1150-153 Kawka & Vennes 2011,11700.0,,7.97,,H,,,178.31357553594,-15.61014069177,Gaia DR3 3571559292842744960,14.03318881,0.056013875,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2011AIPC.1331..238K/abstract,infrared excess from Farihi 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,WD1150-153,Koester 2005,WD1150-153 Koester 2005,12800.0,,7.8,,H,,,178.31357553594,-15.61014069177,Gaia DR3 3571559292842744960,14.0332,0.056,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2005A%26A...432.1025K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,WD 1150-153,Xu 2019,WD 1150-153 Xu 2019,12640.0,200.0,8.22,0.1,H,,,178.31357553594,-15.61014069177,Gaia DR3 3571559292842744960,14.0332,0.056,,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2019AJ....158..242X/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.14,0.2,10000000.0,,,,,0.78740157480315,,,,,,,,-5.5,-1.0,43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7.03,0.2,2700000.0,,,,0.21259842519685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,-1.0,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PG1225-079 Model 1,Klein 2011,PG1225-079 Model 1 Klein 2011,10500.0,,7.7,,He,0.42,,186.94732746529,-8.24388130964,Gaia DR3 3583181371265430656,30.5565,0.0281,4.18892289865674e+28,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2011ApJ...741...64K/abstract,"""Mg, Ca, Fe are combined abundances after considering I and II elements. infrared excess from Farihi 2010""",-4.13,,0.1,,,,,,,,,,,,,,,,,,,,,-5.69,-1.0,,,,,,-8.45,-1.0,,,,,,-7.44,0.05,,,,,,,-8.04,-1.0,,,,,,-7.49,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.25,0.03,,,,,,-11.57,0.07,,,,-9.68,0.02,,,,,,-10.68,0.1,,,,-9.47,0.06,,,,,,-10.03,0.14,,,,,,-7.64,0.03,,,,,,,,,,,-8.88,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,-1.0,,,,,,,,,,300000000.0,,
583,PG1225-079 Model 2,Klein 2011,PG1225-079 Model 2 Klein 2011,10800.0,,8.0,,He,0.58,,186.94732746529,-8.24388130964,Gaia DR3 3583181371265430656,30.5565,0.0281,9.82383523693182e+27,,,disc,,,,,https://ui.adsabs.harvard.edu/abs/2011ApJ...741...64K/abstract,"""Mg, Ca, Fe are combined abundances after considering I and II elements. infrared excess from Farihi 2010""",-4.05,,0.1,,,,,,,,,,,,,,,,,,,,,-5.54,-1.0,,,,,,-8.26,-1.0,,,,,,-7.27,0.05,,,,,,,-7.84,-1.0,,,,,,-7.27,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.06,0.03,,,,,,-11.29,0.07,,,,-9.45,0.02,,,,,,-10.41,0.1,,,,-9.27,0.06,,,,,,-9.79,0.14,,,,,,-7.42,0.03,,,,,,,,,,,-8.76,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.65,-1.0,,,,,,,,,,500000000.0,,
