Unnamed: 0.1,Unnamed: 0,Names,Class,[H/Mg],[C/Mg],[O/Mg],[Na/Mg],[Mg/Mg],[Al/Mg],[Si/Mg],[P/Mg],[S/Mg],[K/Mg],[Ca/Mg],[Ti/Mg],[Cr/Mg],[Mn/Mg],[Fe/Mg],[Co/Mg],[Ni/Mg],[Cu/Mg],[Zn/Mg],[He/Mg],[Li/Mg],[Be/Mg],[B/Mg],[N/Mg],[F/Mg],[Ne/Mg],[Cl/Mg],[Ar/Mg],[Sc/Mg],[V/Mg],[Ga/Mg],[Ge/Mg]
750,750,ALH77011,CL,-0.28764,-0.86554,0.61446,-1.30034,0.0,-1.12034,0.03066,-2.22534,-1.06634,-2.36634,-1.27134,-2.52934,-1.89734,-2.19234,-0.21064,-2.76534,-1.53334,,,,,,,,,,,,,,,
751,751,Khohar,CL,-0.64495,-1.36185,0.58045,-1.32985,0.0,-1.13685,0.02915,-2.20685,-0.94345,-2.46085,-1.28585,-2.64885,-1.95285,-2.09485,-0.20125,-2.85885,-1.45985,,,,,,,,,,,,,,,
752,752,Hedjaz,CL,-0.84993,-1.43623,0.56947,-1.29223,0.0,-1.28823,0.03477,-2.22423,-0.94153,-2.41923,-1.24623,-2.48623,-1.97823,-2.12023,-0.19043,-2.78023,-1.44623,,,,,,,,,,,,,,,
753,753,Atarra,CL,-0.6581,-1.0635,0.5775,-1.2645,0.0,-1.2515,0.0285,-2.2795,-1.0045,-2.3845,-1.2225,-2.5465,-1.9385,-2.1095,-0.2055,-2.7825,-1.4095,,,,,,,,,,,,,,,
754,754,B7903,CL,-2.456721,,0.554079,-1.391721,0.0,-1.168721,0.007279,-2.450721,-0.954021,-2.476721,-1.319721,-2.706721,-1.960721,-2.052721,-0.188621,-2.874721,-1.507721,,,,,,,,,,,,,,,
755,755,Bald_Mountain,CL,-0.86471,-1.39081,0.57529,-1.34581,0.0,-1.13481,0.03319,-2.32381,-0.80991,-2.36781,-1.25981,-2.56281,-1.89081,-2.10581,-0.14961,-2.69881,-1.44181,,,,,,,,,,,,,,,
756,756,Goodland,CL,-0.84331,-2.26401,0.57879,-1.39201,0.0,-1.13801,0.03299,-2.25701,-0.90861,-2.55701,-1.26601,-2.51301,-1.95201,-2.11901,-0.20161,-2.85801,-1.45801,,,,,,,,,,,,,,,
757,757,Rio_Negro,CL,-0.31868,,0.60022,-1.31658,0.0,-1.14858,0.03642,-2.21558,-1.00458,-2.45258,-1.28058,-2.60258,-1.91158,-2.09858,-0.19808,-2.70458,-1.47958,,,,,,,,,,,,,,,
758,758,Rupota,CL,-0.8979,-1.7483,0.5788,-1.3003,0.0,-1.1593,0.0357,-2.1863,-0.9096,-2.5523,-1.2573,-2.6063,-1.9553,-2.1283,-0.1892,-2.8543,-1.4573,,,,,,,,,,,,,,,
759,759,Saratov,CL,-1.19467,-1.87667,0.56673,-1.35867,0.0,-1.14867,0.03133,-2.30567,-0.97967,-2.47067,-1.24667,-2.58567,-1.92167,-2.11667,-0.20857,-2.96567,-1.50167,,,,,,,,,,,,,,,
760,760,Y791545,CL,-2.141358,,0.559242,-1.321358,0.0,-1.138358,0.008642,-2.083358,-0.982658,-2.462358,-1.282358,-2.846358,-2.046358,-2.135358,-0.148058,-3.082358,-1.580358,,,,,,,,,,,,,,,
761,761,Y791630,CL,-1.6028,,0.5648,-1.3268,0.0,-1.1458,0.0212,-2.2138,-0.9594,-2.5128,-1.3258,-2.6968,-1.9588,-2.1138,-0.1801,-2.9018,-1.5668,,,,,,,,,,,,,,,
762,762,Y791633,CL,-2.15734,,0.55936,-1.34734,0.0,-1.13234,0.01466,-1.85034,-0.93694,-2.47834,-1.29134,-2.66634,-2.04234,-2.17934,-0.21624,-2.81234,-1.48434,,,,,,,,,,,,,,,
763,763,Y791634,CL,,,0.548226,-1.346674,0.0,-0.995274,-0.004674,-2.167674,-0.839174,-2.452674,-1.277674,-2.836674,-2.141674,-2.374674,-0.103724,-2.825674,-1.451674,,,,,,,,,,,,,,,
764,764,Y791635,CL,-2.14267,,0.55983,-1.33667,0.0,-1.09767,0.01733,-1.89267,-0.88777,-2.50867,-1.30867,-2.61367,-2.02767,-2.17867,-0.17737,-2.70267,-1.43467,,,,,,,,,,,,,,,
765,765,Y791636,CL,-2.14796,,0.55774,-1.34296,0.0,-1.19096,0.01604,-2.69196,-0.89696,-2.51396,-1.27696,-2.74396,-2.14496,-2.15496,-0.18646,-2.85796,-1.46696,,,,,,,,,,,,,,,
766,766,Y791637,CL,,,0.55604,-1.32086,0.0,-1.27886,0.01214,-2.21086,-0.96316,-2.52586,-1.27286,-2.86486,-2.10886,-2.15286,-0.21346,-2.86186,-1.47186,,,,,,,,,,,,,,,
767,767,Y791644,CL,-1.85182,,0.55578,-1.32382,0.0,-1.20482,0.01218,-2.07182,-0.86152,-2.47382,-1.28482,-2.74882,-2.07882,-2.14682,-0.19112,-2.75782,-1.50882,,,,,,,,,,,,,,,
768,768,Y791661,CL,-1.28754,,0.56756,-1.31454,0.0,-1.07954,0.01346,-2.09054,-0.85914,-2.51454,-1.27754,-2.74454,-2.09654,-2.09054,-0.19544,-2.82554,-1.55154,,,,,,,,,,,,,,,
769,769,Y791669,CL,-1.67566,,0.55794,-1.36766,0.0,-1.11166,0.01134,-2.25366,-1.01766,-2.51966,-1.33166,-2.74866,-2.07966,-2.22066,-0.18706,-2.78566,-1.48266,,,,,,,,,,,,,,,
770,770,Y791670,CL,,,0.56175,-1.35395,0.0,-1.02295,0.01905,-2.00495,-1.02395,-2.47995,-1.32295,-2.70995,-2.04495,-2.18095,-0.24395,-2.74495,-1.54695,,,,,,,,,,,,,,,
771,771,Y791677,CL,-1.29383,,0.56547,-1.37383,0.0,-1.08783,0.01717,-2.16183,-1.05383,-2.69683,-1.31483,-2.80083,-1.95783,-2.47683,-0.21033,-3.01583,-1.51783,,,,,,,,,,,,,,,
772,772,Y791678,CL,,,0.548327,-1.342173,0.0,-1.282173,0.007827,-2.442173,-0.814673,-2.565173,-1.262173,-2.794173,-2.084173,-2.127173,-0.153973,-2.759173,-1.526173,,,,,,,,,,,,,,,
773,773,Y791680,CL,,,0.553144,-1.346956,0.0,-1.144956,0.008044,-2.053956,-0.887656,-2.574956,-1.315956,-2.752956,-2.072956,-2.150956,-0.197556,-2.842956,-1.544956,,,,,,,,,,,,,,,
774,774,Y791682,CL,,,0.550498,-1.336202,0.0,-1.143202,0.005798,-2.420202,-0.822402,-2.569202,-1.263202,-2.702202,-2.057202,-2.119202,-0.181502,-2.799202,-1.504202,,,,,,,,,,,,,,,
775,775,Y791695,CL,,,0.546453,-1.325647,0.0,-1.129647,-0.006647,-2.352647,-0.882747,-2.475647,-1.167647,-2.859647,-2.321647,-2.398647,-0.184747,-3.125647,-1.428647,,,,,,,,,,,,,,,
776,776,Y791705,CL,,,0.5542,-1.322,0.0,-1.19,0.013,-2.65,-0.8497,-2.569,-1.297,-2.747,-2.067,-2.145,-0.1792,-2.75,-1.503,,,,,,,,,,,,,,,
777,777,Y791706,CL,,,0.54045,-1.35925,0.0,-1.12125,-0.01225,-2.46325,-0.89695,-2.53525,-1.23725,-2.87425,-2.33625,-2.38925,-0.23345,-3.14025,-1.41825,,,,,,,,,,,,,,,
778,778,Y791708,CL,-1.37705,,0.56085,-1.32605,0.0,-1.15305,0.01195,-2.50805,-0.99805,-2.57305,-1.31205,-2.70605,-2.06105,-2.13605,-0.19725,-2.93005,-1.55905,,,,,,,,,,,,,,,
779,779,Y791709,CL,,,0.553456,-1.353244,0.0,-1.145244,0.008756,-2.476244,-0.989144,-2.571244,-1.317244,-2.704244,-2.103244,-2.121244,-0.179344,-2.773244,-1.529244,,,,,,,,,,,,,,,
780,780,Y791710,CL,,,0.55516,-1.32494,0.0,-1.09594,0.01006,-1.99494,-0.97724,-2.47994,-1.30994,-2.66794,-2.19694,-2.35694,-0.21624,-2.92394,-1.53794,,,,,,,,,,,,,,,
781,781,Y791840,CL,-1.83548,,0.56702,-1.37248,0.0,-1.09248,0.02352,-2.15848,-0.99448,-2.67948,-1.29548,-2.84148,-1.96648,-2.48948,-0.14838,-2.76948,-1.57548,,,,,,,,,,,,,,,
782,782,Y791925,CL,-0.4566,,0.6003,-1.2953,0.0,-1.1493,0.0137,-1.8953,-0.8675,-2.5463,-1.1933,-2.7253,-2.0893,-2.2123,-0.1857,-2.9453,-1.5123,,,,,,,,,,,,,,,
783,783,Y793447,CL,-0.76821,,0.57749,-1.41181,0.0,-1.11581,0.01919,-2.58781,-0.89701,-2.54781,-1.30081,-2.68081,-2.02481,-2.07281,-0.14471,-3.02981,-1.47481,,,,,,,,,,,,,,,
784,784,Y794006,CL,-1.378681,,0.557019,-1.361681,0.0,-1.006681,0.006319,-2.042681,-0.944181,-2.523681,-1.380681,-2.862681,-2.042681,-2.400681,-0.215581,-3.083681,-1.520681,,,,,,,,,,,,,,,
785,785,Y81070,CL,-1.767413,,0.556187,-1.335413,0.0,-1.066413,0.009587,-2.341413,-1.066413,-2.531413,-1.271413,-2.636413,-1.945413,-2.158413,-0.240913,-3.026413,-1.540413,,,,,,,,,,,,,,,
786,786,Y81075,CL,-1.76285,,0.55605,-1.34585,0.0,-1.10485,0.01315,-2.33785,-0.90715,-2.57885,-1.27385,-2.66985,-1.94885,-2.15485,-0.24275,-3.02285,-1.55685,,,,,,,,,,,,,,,
787,787,McKinney,CL,,,,,0.0,-1.16215,0.02685,-2.27615,,-2.47515,-1.28315,-2.66815,34.50685,-2.11715,-0.16865,,,,,,,,,,,,,,,,,
788,788,Mckinney,CL,-1.57969,,0.58561,-1.38769,0.0,-0.94469,0.04931,-2.19069,-0.90459,-2.10169,-1.26769,-2.52769,-1.94469,-2.13069,-0.17839,-2.93969,-1.64269,,,,,,,,,,,,,,,
789,789,A9048,CL,-2.160656,,0.548944,-1.430656,0.0,-1.219656,-0.002656,-2.455656,-0.981856,-2.527656,-1.319656,-2.756656,-2.008656,-2.068656,-0.183156,-2.815656,-1.516656,,,,,,,,,,,,,,,
790,790,ALH77002,CL,-0.27679,,0.61961,-1.38989,0.0,-1.06989,0.01811,-2.21489,-1.01889,-2.49789,-1.28689,-2.68189,-1.96089,-2.07389,-0.20669,-2.94689,-1.59789,,,,,,,,,,,,,,,
791,791,Arapahoe,CL,-1.84017,-2.39117,0.56923,-1.31217,0.0,-1.13817,0.03283,-2.31817,-0.93457,-2.55917,-1.27517,-2.61217,-1.91417,-2.09617,-0.19557,-2.71417,-1.44417,,,,,,,,,,,,,,,
792,792,Ausson,CL,-1.27183,-1.90483,0.57447,-1.28883,0.0,-1.12183,0.03017,-2.16883,-0.96563,-2.45283,-1.26583,-2.72783,-2.00783,-2.15383,-0.15083,-2.64683,-1.42483,,,,,,,,,,,,,,,
793,793,Crumlin,CL,-0.98183,-1.56983,0.57357,-1.31883,0.0,-1.14583,0.03117,-2.41183,-1.06183,-2.42283,-1.29683,-2.61483,-1.91583,-2.07383,-0.20473,-2.71683,-1.52283,,,,,,,,,,,,,,,
794,794,Elenovka,CL,-1.83255,-2.16155,0.57375,-1.27655,0.0,-1.13655,0.03745,-2.27055,-0.92715,-2.45455,-1.26055,-2.60455,-1.92955,-2.10055,-0.16555,-2.77355,-1.45655,,,,,,,,,,,,,,,
795,795,Etter,CL,-0.7464,-2.27,0.5825,-1.375,0.0,-1.14,0.028,-2.263,-0.976,-2.62,-1.262,-2.615,-1.933,-2.166,-0.2247,-2.784,-1.5,,,,,,,,,,,,,,,
796,796,Farmington,CL,,,,,0.0,-1.15534,0.03466,-2.31234,,-2.46734,-1.27834,-2.66834,34.49466,-2.11434,-0.23304,,,,,,,,,,,,,,,,,
797,797,Guibga,CL,-1.83223,-2.25923,0.57437,-1.31823,0.0,-1.11723,0.03677,-2.33123,-0.94653,-2.41323,-1.26523,-2.64223,-1.96323,-2.14123,-0.16673,-2.70623,-1.39223,,,,,,,,,,,,,,,
798,798,Homestead,CL,-1.08103,-1.66503,0.57157,-1.30403,0.0,-1.14103,0.03097,-2.21003,-0.96763,-2.34903,-1.28803,-2.57903,-1.92303,-2.09703,-0.18883,-2.71503,-1.44103,,,,,,,,,,,,,,,
799,799,Honolulu,CL,-1.41941,-1.78841,0.56959,-1.24541,0.0,-1.14041,0.02859,-2.43441,-0.92611,-2.31441,-1.29041,-2.61141,-1.90541,-2.19141,-0.18361,-2.65441,-1.44941,,,,,,,,,,,,,,,
800,800,Jhung,CL,-1.22105,-1.58705,0.57625,-1.29905,0.0,-1.12005,0.03595,-2.17405,-1.02205,-2.45905,-1.26705,-2.57405,-1.91805,-2.10505,-0.19255,-2.71105,-1.44705,,,,,,,,,,,,,,,
801,801,Mabwe-Khoywa,CL,-0.78815,-1.58385,0.58125,-1.30585,0.0,-1.11085,0.03415,-2.31185,-0.90915,-2.45685,-1.26985,-2.60685,-1.92385,-2.14285,-0.19255,-2.77585,-1.46185,,,,,,,,,,,,,,,
802,802,Malakal,CL,-2.26799,-2.39299,0.57361,-1.30399,0.0,-1.16699,0.03701,-2.41099,-1.10099,-2.46299,-1.27199,-2.54699,-1.97199,-2.19399,-0.19109,-2.86199,-1.48699,,,,,,,,,,,,,,,
803,803,Messina,CL,-1.13236,-2.09236,0.57554,-1.31836,0.0,-1.13836,0.03364,-2.28036,-1.02536,-2.42236,-1.28436,-2.65236,-1.98136,-2.07336,-0.20476,-2.78336,-1.53436,,,,,,,,,,,,,,,
804,804,Mirzapur,CL,-1.60517,-1.67217,0.56943,-1.28017,0.0,-1.13517,0.03183,-2.32617,-1.08317,-2.47017,-1.31017,-2.65817,-2.01517,-2.11617,-0.22227,-2.72217,-1.41617,,,,,,,,,,,,,,,
805,805,Monte_das_Fortes,CL,-2.45224,,0.56346,-1.43924,0.0,-0.98824,0.02176,-2.17324,-0.95484,-2.35824,-1.29024,-3.00224,-2.12324,-2.14524,-0.22284,,-1.49624,,,,,,,,,,,,,,,
806,806,Shelburne,CL,-0.75207,-1.22947,0.57763,-1.32147,0.0,-1.13547,0.03453,-2.28247,-1.08747,-2.46647,-1.28447,-2.58247,-1.95047,-2.10047,-0.22137,-2.71847,-1.41347,,,,,,,,,,,,,,,
807,807,Wittekrantz,CL,,,,,0.0,-1.14397,0.05303,-2.35497,,-1.44597,-1.25897,-2.65697,34.50303,-2.11697,-0.21537,,,,,,,,,,,,,,,,,
808,808,Y790117,CL,,,0.552046,-1.345654,0.0,-1.111654,0.005346,-2.244654,-0.929354,-2.481654,-1.299654,-2.808654,-2.066654,-2.197654,-0.207254,-2.888654,-1.590654,,,,,,,,,,,,,,,
809,809,Y790247,CL,,,0.56447,-1.28723,0.0,-1.18323,0.02577,-2.30023,-0.95353,-2.31923,-1.32623,-2.74023,-1.90223,-2.11123,-0.22403,,-1.53523,,,,,,,,,,,,,,,
810,810,Y790453,CL,-1.74639,,0.56661,-1.36439,0.0,-1.10639,0.01761,-2.09839,-0.92899,-2.51039,-1.30739,-2.79139,-2.05939,-2.13739,-0.17739,-2.94939,-1.43039,,,,,,,,,,,,,,,
811,811,Y790723,CL,,,0.57224,-1.25456,0.0,-1.09856,0.03744,-2.21656,-0.86476,-2.41256,-1.29156,-2.72856,-1.90556,-2.11256,-0.21546,,-1.45956,,,,,,,,,,,,,,,
812,812,Y790740,CL,-1.98183,,0.55517,-1.35783,0.0,-1.09983,0.01217,-1.99383,-0.99283,-2.52483,-1.30383,-2.86383,-2.04383,-2.40183,-0.21803,-3.07083,-1.53683,,,,,,,,,,,,,,,
813,813,Y790767,CL,,,0.557006,-1.349894,0.0,-1.080894,0.008106,-2.417894,-1.091894,-2.495894,-1.218894,-2.770894,-2.100894,-2.154894,-0.279694,-2.969894,-1.577894,,,,,,,,,,,,,,,
814,814,Y791452,CL,-0.717511,,0.577289,-1.324111,0.0,-1.160111,0.009889,-2.061111,-1.038111,-2.519111,-1.251111,-2.749111,-2.150111,-2.220111,-0.213911,-2.937111,-1.578111,,,,,,,,,,,,,,,
815,815,Y791471,CL,-0.639507,,0.583093,-1.310907,0.0,-1.094907,0.002093,-2.040907,-0.931007,-2.510907,-1.268907,-2.740907,-2.104907,-2.211907,-0.198007,-2.960907,-1.556907,,,,,,,,,,,,,,,
816,816,Y791632,CL,,,0.5627,-1.3495,0.0,-1.0455,0.0195,-2.0365,-1.0005,-2.5165,-1.3085,-2.7005,-2.0765,-2.1865,-0.1992,-2.7235,-1.4915,,,,,,,,,,,,,,,
817,817,Y791832,CL,,,0.543,-1.3551,0.0,-1.2041,-0.0101,-2.1731,-0.8816,-2.5321,-1.2561,-2.7161,-2.1141,-2.1731,-0.2218,-2.8201,-1.4881,,,,,,,,,,,,,,,
818,818,Y791833,CL,,,0.55765,-1.33865,0.0,-1.16165,0.01035,-2.53365,-0.93595,-2.56665,-1.26865,-2.74465,-2.09765,-2.18565,-0.16725,-2.72165,-1.49765,,,,,,,,,,,,,,,
819,819,Y791844,CL,,,0.552622,-1.340878,0.0,-1.242878,0.008122,-2.191878,-0.908478,-2.572878,-1.316878,-2.802878,-2.092878,-2.191878,-0.188178,-2.721878,-1.485878,,,,,,,,,,,,,,,
820,820,Y793397,CL,,,0.548451,-1.357149,0.0,-1.144149,-0.004149,-2.329149,-0.885149,-2.473149,-1.294149,-2.748149,-1.973149,-2.060149,-0.172249,-2.871149,-1.501149,,,,,,,,,,,,,,,
821,821,Y82019,CL,-1.380163,,0.555237,-1.370163,0.0,-1.293163,0.008837,-2.207163,-0.798663,-2.506163,-1.327163,-2.649163,-2.005163,-2.047163,-0.142463,-2.842163,-1.407163,,,,,,,,,,,,,,,
822,822,Y790957,CL,,,0.59647,-1.21413,0.0,-1.01213,0.05387,-2.22713,-0.84093,-2.58413,-1.25213,-2.70513,-1.88113,-2.08913,-0.13683,,-1.38913,,,,,,,,,,,,,,,
823,823,Y791034,CL,-0.496275,,0.583125,-1.343675,0.0,-0.984275,-0.005675,-2.310675,-0.975275,-2.629675,-1.352675,-2.663675,-2.039675,-2.291675,-0.224475,-3.053675,-1.551675,,,,,,,,,,,,,,,
824,824,Y791421,CL,-0.8543,,0.5746,-1.3118,0.0,-1.0848,0.0142,-1.9408,-0.8501,-2.5168,-1.2988,-2.8548,-2.0988,-2.2018,-0.2235,-2.9548,-1.6218,,,,,,,,,,,,,,,
825,825,Air,CL,-1.33049,-2.02549,0.56931,-1.29149,0.0,-1.09349,0.02651,-2.21149,-0.93199,-2.46449,-1.26649,-2.61449,-1.93949,-2.11049,-0.20189,-2.78349,-1.41049,,,,,,,,,,,,,,,
826,826,Alfianello,CL,,,,,0.0,-1.15046,0.03254,-2.29046,,-2.43246,-1.27946,-2.66246,34.49254,-2.11846,-0.21456,,,,,,,,,,,,,,,,,
827,827,Alfianello,CL,,,,,0.0,-1.13072,0.04128,-2.24772,,-2.42372,-1.25572,-2.66672,34.50128,-2.12272,-0.20602,,,,,,,,,,,,,,,,,
828,828,ALH761,CL,-1.254187,,0.563613,-1.314187,0.0,-1.088187,0.005813,-2.276187,-1.028187,-2.437187,-1.176187,-2.754187,-1.996187,-2.100187,-0.219787,-2.851187,-1.491187,,,,,,,,,,,,,,,
829,829,ALH761,CL,-1.01618,,0.57252,-1.28718,0.0,-1.09618,0.01282,-2.29518,-0.96058,-2.41818,-1.15518,-2.73518,-1.96818,-2.09318,-0.16908,-2.93418,-1.44518,,,,,,,,,,,,,,,
830,830,ALH763,CL,-1.61303,,0.55837,-1.37703,0.0,-1.20203,0.01297,-2.17803,-0.90113,-2.52303,-1.31803,-2.75303,-1.95303,-2.06503,-0.20933,-3.25303,-1.52403,,,,,,,,,,,,,,,
831,831,ALH767,CL,-2.068263,,0.550937,-1.385263,0.0,-1.197263,0.001737,-2.145263,-0.960863,-2.531263,-1.344263,-2.812263,-2.003263,-2.061263,-0.223863,-3.185263,-1.502263,,,,,,,,,,,,,,,
832,832,ALH769,CL,-1.40224,,0.54946,-1.35224,0.0,-1.08624,-0.01324,-2.19824,-0.93254,-2.52924,-1.27724,-3.01324,-2.21324,-2.45724,-0.20144,-3.30124,-1.73324,,,,,,,,,,,,,,,
833,833,ALH77155,CL,-1.05105,-2.26505,0.58145,-1.30105,0.0,-1.15005,0.03595,-2.33705,-1.09605,-2.41905,-1.28305,-2.57605,-1.93605,-2.13305,-0.20125,-2.77905,-1.42905,,,,,,,,,,,,,,,
834,834,ALH77231,CL,-0.86231,-2.38511,0.58249,-1.31511,0.0,-1.15211,0.03389,-2.27211,-1.03911,-2.37711,-1.28911,-2.64411,-1.97411,-2.14311,-0.18861,-2.77511,-1.47311,,,,,,,,,,,,,,,
835,835,ALH77270,CL,-1.25416,-2.87016,0.57744,-1.30016,0.0,-1.10216,0.03384,-2.22716,-1.00716,-2.42316,-1.28716,-2.61416,-1.94716,-2.13716,-0.20776,-2.71616,-1.51016,,,,,,,,,,,,,,,
836,836,ALH77284,CL,-0.85198,-2.87448,0.57642,-1.32748,0.0,-1.14048,0.03252,-2.39148,-1.02648,-2.46848,-1.29348,-2.61848,-1.99548,-2.14148,-0.23178,-2.78748,-1.48448,,,,,,,,,,,,,,,
837,837,ALH77296,CL,-1.44591,-2.87191,0.57519,-1.38091,0.0,-1.12691,0.03309,-2.30091,-1.05491,-2.51091,-1.24891,-2.54891,-1.91791,-2.09891,-0.21481,-2.78491,-1.46091,,,,,,,,,,,,,,,
838,838,ALH77297,CL,-1.60112,-2.87212,0.57368,-1.38112,0.0,-1.11812,0.03188,-2.26312,-1.01712,-2.56312,-1.25612,-2.54912,-1.95812,-2.08712,-0.20312,-2.71812,-1.51612,,,,,,,,,,,,,,,
839,839,ALH78039,CL,,,0.56041,-1.43039,0.0,-1.17939,0.01461,-3.04539,-0.97289,-2.56639,-1.30239,-2.69939,-2.01439,-2.05639,-0.18119,-2.87739,-1.46839,,,,,,,,,,,,,,,
840,840,ALH78078,CL,-0.88655,-2.56225,0.57685,-1.40525,0.0,-1.12125,0.02475,-2.23625,-0.94725,-2.61125,-1.26225,-2.57225,-1.90125,-2.09025,-0.18005,-2.70925,-1.43125,,,,,,,,,,,,,,,
841,841,ALH78105,CL,-2.45252,,0.56028,-1.38752,0.0,-1.09752,0.01448,-2.44652,-0.95982,-2.51852,-1.27152,-2.79952,-2.02752,-2.09452,-0.19972,-2.87152,-1.50352,,,,,,,,,,,,,,,
842,842,ALH78106,CL,-1.7077,-2.8747,0.5658,-1.4107,0.0,-1.1287,0.0253,-2.3037,-0.9701,-2.6227,-1.2517,-2.5837,-1.9677,-2.0897,-0.2067,-2.7197,-1.4527,,,,,,,,,,,,,,,
843,843,ALH78106,CL,,,0.553742,-1.408458,0.0,-1.154458,0.009542,-2.607458,-0.882158,-2.567458,-1.316458,-2.797458,-2.015458,-2.080458,-0.175058,-2.790458,-1.487458,,,,,,,,,,,,,,,
844,844,Apt,CL,-0.79245,-1.69095,0.58035,-1.29195,0.0,-1.13895,0.02705,-2.29595,-1.06595,-2.41895,-1.27595,-2.57595,-1.91995,-2.06995,-0.20005,-2.71295,-1.42895,,,,,,,,,,,,,,,
845,845,Aumale,CL,-1.34744,-1.91644,0.56956,-1.29144,0.0,-1.13444,0.03156,-2.22744,-0.97044,-2.42244,-1.26844,-2.61444,-1.97244,-2.16444,-0.20264,-2.71644,-1.45944,,,,,,,,,,,,,,,
846,846,Bruderheim,CL,-2.26458,-1.69158,0.56692,-1.30558,0.0,-1.12258,0.02742,-2.31658,-0.93938,-2.41958,-1.28158,-2.61158,-1.96958,-2.09458,-0.18328,-2.77958,-1.49158,,,,,,,,,,,,,,,
847,847,BTN78002,CL,-1.45032,,0.56808,-1.39132,0.0,-1.18832,0.02068,-2.87032,-1.01032,-2.47032,-1.28832,-2.70032,-1.99732,-2.06832,-0.20152,-3.09032,-1.49032,,,,,,,,,,,,,,,
848,848,Chantonnay,CL,-1.02952,-2.09352,0.58118,-1.32852,0.0,-1.10952,0.02748,-2.24452,-1.01252,-2.42352,-1.28052,-2.61552,-1.93252,-2.11152,-0.21392,-2.78352,-1.49252,,,,,,,,,,,,,,,
849,849,Cranganore,CL,-0.60119,-0.91219,0.58341,-1.27839,0.0,-1.12839,0.03161,-2.22239,-1.03039,-2.41839,-1.29239,-2.54339,-1.93539,-2.14639,-0.20179,-2.77939,-1.44539,,,,,,,,,,,,,,,
850,850,Denver,CL,-2.05322,-2.27522,0.56908,-1.28422,0.0,-1.11022,0.03178,-2.28722,-0.98522,-2.39122,-1.28422,-2.55422,-2.00622,-2.13022,-0.22052,-2.79022,-1.49822,,,,,,,,,,,,,,,
851,851,Drake_Creek,CL,,,,,0.0,-1.16066,0.02734,-2.28666,,-2.41966,-1.28466,-2.67266,34.49734,-2.12166,-0.19936,,,,,,,,,,,,,,,,,
852,852,Girgenti,CL,-1.31124,-2.37424,0.58466,-1.30924,0.0,-1.13324,0.04176,-2.24324,-0.90534,-2.44524,-1.26124,-2.59524,-1.96324,-2.07924,-0.14804,-2.69724,-1.47224,,,,,,,,,,,,,,,
853,853,Holbrook,CL,-0.46684,-1.35194,0.60616,-1.25994,0.0,-1.12294,0.03306,-2.24794,-0.98694,-2.33694,-1.26094,-2.60094,-1.94194,-2.08394,-0.21294,-2.84894,-1.51694,,,,,,,,,,,,,,,
854,854,Holbrook,CL,,,,,0.0,-1.18734,0.01766,-2.37234,,-2.47834,-1.30634,-2.69934,34.47766,-2.12434,-0.26134,,,,,,,,,,,,,,,,,
855,855,Jackalsfontein,CL,,,,,0.0,-1.16927,0.02673,-2.29127,,-2.55927,-1.27627,-2.66127,34.50673,-2.12527,-0.18637,,,,,,,,,,,,,,,,,
856,856,Karkh,CL,-1.16671,-2.57071,0.56259,-1.32071,0.0,-1.14571,0.01629,-2.28171,-0.89721,-2.46571,-1.33771,-2.61571,-1.95771,-2.15271,-0.18961,-2.78471,-1.34871,,,,,,,,,,,,,,,
857,857,Kokubunji,CL,,,0.548213,-1.399487,0.0,-1.317487,0.001513,-2.383487,-0.975387,-2.581487,-1.305487,-2.672487,-2.002487,-1.999487,-0.197887,-2.874487,-1.559487,,,,,,,,,,,,,,,
858,858,Kunashak,CL,-1.57062,-1.79262,0.57278,-1.31562,0.0,-1.11562,0.03038,-2.22862,-0.99762,-2.38662,-1.27862,-2.61562,-1.94862,-2.09962,-0.20192,-2.71762,-1.48162,,,,,,,,,,,,,,,
859,859,Kuttippuram,CL,-1.20331,-2.24531,0.58339,-1.24231,0.0,-1.15031,0.04169,-2.53931,-0.84261,-2.29431,-1.24031,-2.52431,-1.94931,-2.12731,-0.15071,-2.76031,-1.38731,,,,,,,,,,,,,,,
860,860,Kyle,CL,-0.39017,-2.36047,0.63173,-1.38047,0.0,-1.13747,0.04753,-2.33047,-0.92547,-2.52847,-1.30247,-2.61947,-1.89847,-2.11747,-0.17647,-2.82947,-1.44047,,,,,,,,,,,,,,,
861,861,Kyushu,CL,-1.16222,-1.48722,0.57348,-1.31522,0.0,-1.12522,0.03178,-2.40822,-0.96742,-2.50622,-1.27622,-2.61122,-1.94422,-2.10722,-0.19382,-2.78022,-1.50722,,,,,,,,,,,,,,,
862,862,Kyushu,CL,,,,,0.0,-1.14131,0.02969,-2.32031,,-2.43531,-1.28531,-2.68131,34.48969,-2.11431,-0.21321,,,,,,,,,,,,,,,,,
863,863,La_Criolla,CL,-1.3662,,0.5722,-1.3012,0.0,-1.1512,0.0268,-2.3212,-1.0082,-2.5112,-1.2402,-2.5812,-1.9482,-2.1382,-0.1976,-2.8632,-1.4712,,,,,,,,,,,,,,,
864,864,LAigle,CL,-0.9868,-1.7808,0.575,-1.2898,0.0,-1.1468,0.0342,-2.1838,-0.9061,-2.3738,-1.2688,-2.6038,-1.9798,-2.1538,-0.1696,-2.7058,-1.4388,,,,,,,,,,,,,,,
