tail,v_esc,v0,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,energy_density_at_event_per_keV,peak_date,fractional_modulation,fraction_of_year_on
sharp,544.0,250.0,200.0,180.0,0.08680374222022143,0.0666095188552538,1.3031732357780694,0.00014919323383616112,2023-05-31,0.30013756297005967,1.0
sharp,544.0,250.0,200.0,200.0,0.02621390028936917,0.019051800416384185,1.375927718979552,0.0002734421595187681,2023-05-31,0.36451373391625697,1.0
sharp,544.0,250.0,200.0,220.0,0.00797902404877399,0.005518622305448381,1.445836226352458,0.0004374775260058196,2023-05-31,0.42443970901083816,1.0
sharp,544.0,250.0,200.0,240.0,0.002512325259995573,0.0015768517416587158,1.5932539462161595,0.0005368756384738002,2023-05-31,0.5531461051108639,1.0
sharp,544.0,250.0,200.0,260.0,0.0005808594357679853,0.0002631844775757721,2.207042911946633,0.0005167873941124663,2023-05-31,0.9149965166688386,1.0
sharp,544.0,250.0,200.0,280.0,1.7821419000604362e-05,4.224681601659005e-06,4.218405238777286,0.0002932921618464672,2023-05-31,1.0,0.5205479452054794
sharp,544.0,250.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,1000.0,0.0,16.976462180981397,17.36406307239717,0.9776779841331075,1.022811418333727e-05,2023-12-02,0.02345118858219515,1.0
sharp,544.0,250.0,1000.0,20.0,14.095172950226738,14.196318865049257,0.992875201255761,1.0599904504042413e-05,2023-12-02,0.007236686081865693,1.0
sharp,544.0,250.0,1000.0,40.0,10.025388978109884,9.873012197928926,1.0154336667600716,1.2622128526995377e-05,2023-05-31,0.01659111426818904,1.0
sharp,544.0,250.0,1000.0,60.0,6.15723666274832,5.917093770214539,1.0405846014715219,1.7120953797161794e-05,2023-05-31,0.042846521704174925,1.0
sharp,544.0,250.0,1000.0,80.0,3.3799345223167974,3.17354585848038,1.0650340890095864,2.5537623824345055e-05,2023-05-31,0.06808544839719913,1.0
sharp,544.0,250.0,1000.0,100.0,1.7170430289598084,1.577224097375586,1.088648741682855,4.0423216884441825e-05,2023-05-31,0.09219288936833522,1.0
sharp,544.0,250.0,1000.0,120.0,0.8255819530655767,0.7422771546284386,1.1122286977548677,6.633383766023445e-05,2023-05-31,0.11601605537800408,1.0
sharp,544.0,250.0,1000.0,140.0,0.3811045236277638,0.33542926076795493,1.136169583879584,0.00011113174491120182,2023-05-31,0.13994147657044964,1.0
sharp,544.0,250.0,1000.0,160.0,0.17129341212780055,0.14762037023558006,1.160364330847036,0.00018718430347486523,2023-05-31,0.16383583373373772,1.0
sharp,544.0,250.0,1000.0,180.0,0.07634375661503351,0.06451961277057511,1.183264333691893,0.00031072698701235313,2023-05-31,0.18609609156363408,1.0
sharp,544.0,250.0,1000.0,200.0,0.034700594757994155,0.02888391691559719,1.2013811997657418,0.0004931683672448608,2023-05-31,0.20332389800617123,1.0
sharp,544.0,250.0,1000.0,220.0,0.016629008615397418,0.013717216912177366,1.2122727752912568,0.0007216335722960162,2023-05-31,0.21345800210727514,1.0
sharp,544.0,250.0,1000.0,240.0,0.008544228170689434,0.006998895527162441,1.2207966439175464,0.0009529133452519565,2023-05-31,0.22179562646104786,1.0
sharp,544.0,250.0,1000.0,260.0,0.004601897073636755,0.0037112787817992435,1.2399761225713517,0.001153573730470863,2023-05-31,0.24116868195122868,1.0
sharp,544.0,250.0,1000.0,280.0,0.002450544913929883,0.0019079962974075664,1.2843551726276872,0.001342764291305322,2023-05-31,0.2847514184667443,1.0
sharp,544.0,250.0,1000.0,300.0,0.0011981459409476703,0.0008749754892064779,1.3693480054330187,0.001589462468786943,2023-05-31,0.36419914277360854,1.0
sharp,544.0,250.0,1000.0,320.0,0.000494247451401925,0.00032480503290080817,1.5216742394286196,0.002015719165454536,2023-05-31,0.49439651290527625,1.0
sharp,544.0,250.0,1000.0,340.0,0.00015280481205716013,8.475482454313946e-05,1.8029039984547879,0.00288510119180423,2023-05-31,0.6920496275845707,1.0
sharp,544.0,250.0,1000.0,360.0,2.827491947384257e-05,1.1998405497052336e-05,2.356556417499718,0.004937917531792569,2023-05-31,0.9211467760558132,1.0
sharp,544.0,250.0,1000.0,380.0,1.7250360636681432e-06,5.091260668596674e-07,3.388229705676457,0.009916647710377835,2023-05-31,0.998951504260485,0.8493150684931506
sharp,544.0,250.0,1000.0,400.0,4.904093568262455e-09,1.0718772891650118e-09,4.5752378726885095,0.01349741509748896,2023-05-31,1.0,0.547945205479452
sharp,544.0,250.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,10000.0,0.0,1.7197088530773548,1.7610382535124196,0.9765312307369629,1.188532632532272e-05,2023-12-02,0.024676611625566867,1.0
sharp,544.0,250.0,10000.0,20.0,1.4470822971790103,1.460482739905972,0.990824648343448,1.237950952459633e-05,2023-12-02,0.009416012196590513,1.0
sharp,544.0,250.0,10000.0,40.0,1.046902377531702,1.0339531136769833,1.0125240339077541,1.477538103740789e-05,2023-05-31,0.013529739396418591,1.0
sharp,544.0,250.0,10000.0,60.0,0.6561515936251779,0.6328617552066527,1.036800830871697,2.0039891362155425e-05,2023-05-31,0.03890114016454666,1.0
sharp,544.0,250.0,10000.0,80.0,0.36874468604491795,0.3477573922106931,1.0603503888179304,2.982118726832648e-05,2023-05-31,0.06325649329178024,1.0
sharp,544.0,250.0,10000.0,100.0,0.1923958878747003,0.17767910409556525,1.0828278815004582,4.698779947697145e-05,2023-05-31,0.08625278127718879,1.0
sharp,544.0,250.0,10000.0,120.0,0.09538042182047396,0.08632967324742867,1.1048393702024681,7.654096909528809e-05,2023-05-31,0.10854732810504626,1.0
sharp,544.0,250.0,10000.0,140.0,0.045629125444680056,0.040503403657107986,1.1265503963806398,0.00012680957868226413,2023-05-31,0.13031005816290436,1.0
sharp,544.0,250.0,10000.0,160.0,0.02139376966423074,0.01864227700792712,1.1475942372883754,0.00021017573106726377,2023-05-31,0.15117414992059844,1.0
sharp,544.0,250.0,10000.0,180.0,0.010020575746616953,0.00859022942659221,1.166508512054045,0.00034147421303846857,2023-05-31,0.16966386493308325,1.0
sharp,544.0,250.0,10000.0,200.0,0.004812986449667407,0.00407643085583921,1.180686394514243,0.0005289866305639815,2023-05-31,0.18325841172836527,1.0
sharp,544.0,250.0,10000.0,220.0,0.002436870067946784,0.0020497541305020688,1.188859693796492,0.0007585094965457845,2023-05-31,0.19094185296010946,1.0
sharp,544.0,250.0,10000.0,240.0,0.0013166675790864592,0.0011019901638053384,1.1948088307247746,0.0009915746598702687,2023-05-31,0.19677009944232146,1.0
sharp,544.0,250.0,10000.0,260.0,0.0007460180872004625,0.0006180182039203763,1.207113451461662,0.0011976763347589737,2023-05-31,0.2092872013977084,1.0
sharp,544.0,250.0,10000.0,280.0,0.0004247914263610861,0.0003440537777190163,1.2346657815453694,0.0013861208383749146,2023-05-31,0.23682831857180606,1.0
sharp,544.0,250.0,10000.0,300.0,0.00023083229418191615,0.00017960352017033757,1.2852325720731572,0.0016032895606927988,2023-05-31,0.2858249369902343,1.0
sharp,544.0,250.0,10000.0,320.0,0.00011350520536411866,8.291088891520442e-05,1.3690023934034048,0.0019242564093509122,2023-05-31,0.3632221245038437,1.0
sharp,544.0,250.0,10000.0,340.0,4.7545941019616253e-05,3.158563305857453e-05,1.5053027726702153,0.002476316129857598,2023-05-31,0.4792053654604816,1.0
sharp,544.0,250.0,10000.0,360.0,1.5571744747041747e-05,8.973036317892433e-06,1.7353930370248634,0.0035275520045333123,2023-05-31,0.6457490065453314,1.0
sharp,544.0,250.0,10000.0,380.0,3.420033940556763e-06,1.590718637249952e-06,2.149993003457448,0.005721861106971139,2023-05-31,0.8527818183628465,1.0
sharp,544.0,250.0,10000.0,400.0,3.55102399222662e-07,1.2206453804130794e-07,2.909136469287186,0.01021896484157486,2023-05-31,0.9878726822491006,1.0
sharp,544.0,250.0,10000.0,420.0,6.0732526400119284e-09,1.5133680294780683e-09,4.013070529913651,0.014301970989513633,2023-05-31,0.9996129769037528,0.8082191780821918
sharp,544.0,250.0,10000.0,440.0,2.1617609298423822e-11,4.473810541870748e-12,4.832035039504445,0.006612443433684985,2023-05-31,1.0,0.410958904109589
sharp,544.0,250.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,544.0,250.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,0.0,84.60813142154785,85.89484643894922,0.9850198810435512,2.423974006954438e-06,2023-12-02,0.015643848595962132,1.0
sharp,580.0,220.0,200.0,20.0,61.49278842503947,60.78519290018214,1.0116409192945937,2.4286921554492546e-06,2023-05-31,0.012762534604399706,1.0
sharp,580.0,220.0,200.0,40.0,35.65198092971743,34.05873315603834,1.0467794197270845,2.9758160568061265e-06,2023-05-31,0.049653358965807054,1.0
sharp,580.0,220.0,200.0,60.0,16.896949910171866,15.604670712928792,1.0828136152961174,4.346909120546238e-06,2023-05-31,0.08675562024908964,1.0
sharp,580.0,220.0,200.0,80.0,6.966459305054989,6.238162568292995,1.1167485984516887,7.104364527444433e-06,2023-05-31,0.12106388307740323,1.0
sharp,580.0,220.0,200.0,100.0,2.617830965242024,2.277324853924716,1.1495202191863334,1.2377185845341227e-05,2023-05-31,0.1536364083544221,1.0
sharp,580.0,220.0,200.0,120.0,0.9172759411159289,0.7752185362914076,1.1832482044406656,2.2409581124916812e-05,2023-05-31,0.18664389075917245,1.0
sharp,580.0,220.0,200.0,140.0,0.3025260054506372,0.24782442622291234,1.2207271497060665,4.160424791698462e-05,2023-05-31,0.22276747557545107,1.0
sharp,580.0,220.0,200.0,160.0,0.09419929665005718,0.07441359035276425,1.26588834382936,7.845202590372827e-05,2023-05-31,0.2655131549765208,1.0
sharp,580.0,220.0,200.0,180.0,0.027808509625441652,0.021035118977197776,1.322003914291442,0.0001480074471188751,2023-05-31,0.31715768234859293,1.0
sharp,580.0,220.0,200.0,200.0,0.007963602431491678,0.0057459026015535325,1.3859619599779747,0.0002678083220651805,2023-05-31,0.37349089981061373,1.0
sharp,580.0,220.0,200.0,220.0,0.0023363616136195878,0.0016110816194230524,1.450182030166955,0.0004240017079926464,2023-05-31,0.4281483593759774,1.0
sharp,580.0,220.0,200.0,240.0,0.0007096461182964436,0.0004521567902111683,1.5694691170401787,0.0005355094500880558,2023-05-31,0.5314018944524516,1.0
sharp,580.0,220.0,200.0,260.0,0.0001722889471564096,8.531274579733507e-05,2.0194983240334463,0.0005536301399194436,2023-05-31,0.8353885543378533,1.0
sharp,580.0,220.0,200.0,280.0,1.0978921874051824e-05,3.058495549123884e-06,3.5896478179269455,0.00042577179966305574,2023-05-31,1.0,0.6438356164383562
sharp,580.0,220.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,1000.0,0.0,18.586620077703778,19.024944612215997,0.976960535578602,8.279710009526958e-06,2023-12-02,0.024285878051627182,1.0
sharp,580.0,220.0,1000.0,20.0,14.67257815725967,14.696817518543929,0.998350706793925,8.620293943736248e-06,2023-01-06,0.0013675242175862367,1.0
sharp,580.0,220.0,1000.0,40.0,9.481106156172388,9.216494731218708,1.0287106359489764,1.0738961188670578e-05,2023-05-31,0.030756227076010733,1.0
sharp,580.0,220.0,1000.0,60.0,5.11931454476874,4.829113501329827,1.060094061437777,1.5670409498586527e-05,2023-05-31,0.06339301003025496,1.0
sharp,580.0,220.0,1000.0,80.0,2.445954704925597,2.2455161205982925,1.0892616991206012,2.5275440031036048e-05,2023-05-31,0.09325476141738533,1.0
sharp,580.0,220.0,1000.0,100.0,1.0831165202832447,0.9702912270812876,1.1162798240909015,4.299565511307043e-05,2023-05-31,0.12052173380179088,1.0
sharp,580.0,220.0,1000.0,120.0,0.4571125873796182,0.4003690105969047,1.1417281939431707,7.49609392355143e-05,2023-05-31,0.14585648108368435,1.0
sharp,580.0,220.0,1000.0,140.0,0.18773108933603713,0.1610318016716154,1.165801334812538,0.00013109016611033333,2023-05-31,0.1695180936894987,1.0
sharp,580.0,220.0,1000.0,160.0,0.07664655305065901,0.06450747396564378,1.1881809709597435,0.0002248963205916523,2023-05-31,0.1912536135214152,1.0
sharp,580.0,220.0,1000.0,180.0,0.031888250029286094,0.026399765210878792,1.207899001167844,0.00036886466493354626,2023-05-31,0.21016462792201554,1.0
sharp,580.0,220.0,1000.0,200.0,0.01387202095907436,0.011335183187264975,1.2238020974076105,0.0005628603025952009,2023-05-31,0.22520240611237105,1.0
sharp,580.0,220.0,1000.0,220.0,0.006413411884723201,0.005187174135626223,1.2363980304179512,0.0007845067535015232,2023-05-31,0.23699923103381737,1.0
sharp,580.0,220.0,1000.0,240.0,0.0031342572102121594,0.002507898834379698,1.2497542433713777,0.0010009388591239788,2023-05-31,0.24967623172042594,1.0
sharp,580.0,220.0,1000.0,260.0,0.0015723743238003737,0.0012367718896465825,1.2713535430124405,0.0011977072936126343,2023-05-31,0.27049507419702556,1.0
sharp,580.0,220.0,1000.0,280.0,0.0007740419775525281,0.00059042551193404,1.3109900604007116,0.0013944016592373472,2023-05-31,0.30834918451789506,1.0
sharp,580.0,220.0,1000.0,300.0,0.0003541030172253583,0.0002562054709104931,1.382105604407902,0.0016440238024831382,2023-05-31,0.37395781423737157,1.0
sharp,580.0,220.0,1000.0,320.0,0.00014070807576892273,9.330507618239674e-05,1.5080430939669411,0.002045439245358289,2023-05-31,0.48205267366679644,1.0
sharp,580.0,220.0,1000.0,340.0,4.396566274376498e-05,2.5292609888882257e-05,1.738280981556227,0.002812261175354644,2023-05-31,0.651110744670206,1.0
sharp,580.0,220.0,1000.0,360.0,8.989956122366837e-06,4.110971196675937e-06,2.186820508408321,0.0045167570273587,2023-05-31,0.8723284287325407,1.0
sharp,580.0,220.0,1000.0,380.0,7.701194893568128e-07,2.525995705679064e-07,3.048775924778468,0.008673763106992173,2023-05-31,0.9950717128933086,1.0
sharp,580.0,220.0,1000.0,400.0,6.265031664935058e-09,1.447041509965586e-09,4.329545228515286,0.013803795609608283,2023-05-31,1.0,0.6438356164383562
sharp,580.0,220.0,1000.0,420.0,5.020552835914628e-13,8.653173424405317e-14,5.8019787535457406,0.005246041946706309,2023-05-31,1.0,0.1917808219178082
sharp,580.0,220.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,10000.0,0.0,1.8894585474884005,1.9371376119392987,0.9753868469864844,1.007413526313489e-05,2023-12-02,0.02597757451558959,1.0
sharp,580.0,220.0,10000.0,20.0,1.5178578370177038,1.524670471760016,0.9955317330082166,1.0562434809483094e-05,2023-12-02,0.0043586610389698905,1.0
sharp,580.0,220.0,10000.0,40.0,1.0034040687567434,0.9791435478475712,1.024777287214427,1.3192372404301363e-05,2023-05-31,0.026618282893499018,1.0
sharp,580.0,220.0,10000.0,60.0,0.5568238538572446,0.5277399457991642,1.0551103025071151,1.9228259909657886e-05,2023-05-31,0.058229586090336474,1.0
sharp,580.0,220.0,10000.0,80.0,0.2743864632044596,0.2533122090633169,1.0831947825139177,3.0896702572685824e-05,2023-05-31,0.08705826104013432,1.0
sharp,580.0,220.0,10000.0,100.0,0.12572929931177668,0.11337192725931827,1.1089985179857893,5.223010669284466e-05,2023-05-31,0.11318624215658045,1.0
sharp,580.0,220.0,10000.0,120.0,0.05512419217214927,0.04865871230557906,1.132874043726572,9.021550436072063e-05,2023-05-31,0.13704596470493216,1.0
sharp,580.0,220.0,10000.0,140.0,0.02364125906409446,0.020472709437428235,1.1547694327587865,0.0001556389976055638,2023-05-31,0.15865905666221164,1.0
sharp,580.0,220.0,10000.0,160.0,0.010146058096150832,0.00864109107590623,1.1741640039463153,0.00026197150852626103,2023-05-31,0.17758938301954227,1.0
sharp,580.0,220.0,10000.0,180.0,0.004467383691605308,0.0037532528091234895,1.1902698589196798,0.0004192852727524929,2023-05-31,0.19313970147860263,1.0
sharp,580.0,220.0,10000.0,200.0,0.002064930753092593,0.001716842688497592,1.2027489570984589,0.0006229964529592752,2023-05-31,0.2050624261536515,1.0
sharp,580.0,220.0,10000.0,220.0,0.0010129496824102294,0.0008351547445866425,1.2128886161229748,0.0008489233994005744,2023-05-31,0.214697166929879,1.0
sharp,580.0,220.0,10000.0,240.0,0.0005228064492925342,0.00042715311930783894,1.2239321818360882,0.0010680428730453638,2023-05-31,0.22527541793910422,1.0
sharp,580.0,220.0,10000.0,260.0,0.00027676046063322354,0.00022313737924843313,1.240314202691645,0.0012690061390548788,2023-05-31,0.24112068862724798,1.0
sharp,580.0,220.0,10000.0,280.0,0.00014531733002226408,0.00011468191499251704,1.2671337937786091,0.0014658810827692114,2023-05-31,0.26699463016247965,1.0
sharp,580.0,220.0,10000.0,300.0,7.299695061919543e-05,5.568786256623533e-05,1.3108233510017127,0.0016943108303245059,2023-05-31,0.30841436497473435,1.0
sharp,580.0,220.0,10000.0,320.0,3.371575427889792e-05,2.4411980283337753e-05,1.3811150872471578,0.0020136413107758244,2023-05-31,0.37267583900938067,1.0
sharp,580.0,220.0,10000.0,340.0,1.362193950083e-05,9.110885152723739e-06,1.4951280004619159,0.00252950739268499,2023-05-31,0.4700807149708351,1.0
sharp,580.0,220.0,10000.0,360.0,4.4718243913448646e-06,2.6512416826612625e-06,1.6866905875046965,0.0034614297215333225,2023-05-31,0.6134850345335873,1.0
sharp,580.0,220.0,10000.0,380.0,1.0485984754080987e-06,5.17030924414006e-07,2.028115584375465,0.005322149658011733,2023-05-31,0.8046517302381618,1.0
sharp,580.0,220.0,10000.0,400.0,1.3343447682813864e-07,5.015729498070325e-08,2.6603204355313457,0.009162087108697328,2023-05-31,0.9694742774869608,1.0
sharp,580.0,220.0,10000.0,420.0,4.2531935124600835e-09,1.1520466637484417e-09,3.691858712234248,0.013984327442077405,2023-05-31,0.9979335662631538,1.0
sharp,580.0,220.0,10000.0,440.0,1.6746909981904148e-11,4.293144290952646e-12,3.9008495515038972,0.0074831875515980655,2023-05-31,1.0,0.5205479452054794
sharp,580.0,220.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,220.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
sharp,580.0,238.0,200.0,0.0,80.8435029004053,82.14814930872723,0.9841183712682456,3.392643789731194e-06,2023-12-02,0.01659502058874403,1.0
sharp,580.0,238.0,200.0,20.0,61.57632069029704,61.22871354465766,1.0056771917212641,3.408628810676912e-06,2023-05-31,0.006360213162499526,1.0
sharp,580.0,238.0,200.0,40.0,38.79680523059504,37.49434466854537,1.0347375203797688,4.05315528969246e-06,2023-05-31,0.03689640867749856,1.0
sharp,580.0,238.0,200.0,60.0,20.500717372081223,19.238778412744967,1.0655935076678398,5.620427264844185e-06,2023-05-31,0.06881537300344635,1.0
sharp,580.0,238.0,200.0,80.0,9.514583061997703,8.686927382608165,1.0952759983980715,8.667695268696001e-06,2023-05-31,0.09906216765628664,1.0
sharp,580.0,238.0,200.0,100.0,4.036120054786083,3.5896197520105426,1.1243865182448518,1.4261265919169815e-05,2023-05-31,0.1283139044803901,1.0
sharp,580.0,238.0,200.0,120.0,1.5978301233501493,1.3836833894077365,1.1547657040488684,2.4460657127169752e-05,2023-05-31,0.15844998999590323,1.0
sharp,580.0,238.0,200.0,140.0,0.5950507218694036,0.5005966907552202,1.1886828915542496,4.323851402045355e-05,2023-05-31,0.19164876819817764,1.0
sharp,580.0,238.0,200.0,160.0,0.2089295641225414,0.16997447173358318,1.229182017697435,7.818551149654195e-05,2023-05-31,0.230659700840347,1.0
sharp,580.0,238.0,200.0,180.0,0.06930317753424878,0.05419637322153612,1.2787419787475676,0.0001431389251973662,2023-05-31,0.2772578289799285,1.0
sharp,580.0,238.0,200.0,200.0,0.022097641801546775,0.016555142491494045,1.3347901905948825,0.0002572050209787021,2023-05-31,0.32802709768617067,1.0
sharp,580.0,238.0,200.0,220.0,0.00711779566247615,0.005130177511527221,1.3874365256334429,0.0004212971197744084,2023-05-31,0.373881662842396,1.0
sharp,580.0,238.0,200.0,240.0,0.0024243952140379087,0.0016655987404386868,1.4555697931179807,0.0005731119726443032,2023-05-31,0.4351181146038665,1.0
sharp,580.0,238.0,200.0,260.0,0.0007804007978035711,0.00046738146244528395,1.6697298898433144,0.00064926065372924,2023-05-31,0.6148145220040935,1.0
