jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au
J1949-2524,B1946-25,297.35630114125,-25.400280638888887,0.356453618768506,1.5,,,0.9576198370703672,3.270586918936385e-15,1.4703002478841697e+25,0.695,,,,,False,,1,0.10933157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.35920837180465637,0.04284012722342062,0.027317150093916203,0.16869192640484892,0.060729093505745624,0.030984231380482462
J1950+05,,297.7416666666667,5.583333333333333,383.4771937424807,8.0,,,0.455934,,,2.768,,,,,True,4.681873,5,0.23433157711903657,True,4.640023,14,0.5990331171838814,J195057.74+053457.2,15.047,0.043,15.419,0.128,12.031,9.166,ABUU,0000,J195057.75+053457.2,14.904,15.15,28.349998,-3.15,-0.37199974,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1950+2352_P,,297.7333333333333,23.866666666666667,153.6883496711866,8.0,,,0.31976,,,10.899,,,,,False,,8,0.32808157711903657,True,7.092143,14,0.5990331171838814,,,,,,,,,,J195056.42+235156.1,16.037,17.716,174.34999,-41.23,-1.678999,,unfit,0.32808157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1950+2414,,297.68776525416666,24.24915663888889,0.0005174352209137,1.5,-2.12,-3.64,0.0043047754832564,1.8805352122272532e-20,9.306570886386291e+26,5.572,GRS:4FGL_J1950.6+2416[aab+22],DDGR,He[kls+15],"HE[kls+15],HE[aab+22]",False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.36476687877190545,0.043503049260712995,0.02773986454335836,1.3421038659153113,0.4831573917295121,0.24650887333138372
J1950+2556_P,,297.51666666666665,25.933333333333334,152.6971951936397,8.0,,,2.03864,,,12.746,,,,,False,,9,0.35933157711903657,False,,16,0.6615331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.35933157711903657,,no_counterpart,False,inf,inf,inf,,,
J1950+2728_P,,297.5875,27.466666666666665,60.01475939568006,8.0,,,1.67043,,,7.662,,,,,False,,2,0.14058157711903657,False,,11,0.5052831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1950+3001,,297.72366666666665,30.02852777777778,0.3968137864309347,1.5,,,2.78891789352,1.49013e-13,2.711918968741619e+25,8.257,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,27.488480363323088,3.2783478570584785,2.0904494518488583,0.2291023990485821,0.08247686365748957,0.042080032478311
J1951+1123,,297.78437500000007,11.390333333333333,0.7592692036673311,1.5185384073346622,,,5.0940830275,3.031e-15,9.052063994351894e+22,2.033,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,499.24073380936335,59.54075191526411,37.96635916348779,0.013236253931694765,0.004765051415410115,0.0024311486813316917
J1951+2329_P,,297.7558333333333,23.48333333333333,60.01577064984736,8.0,,,1.8261,,,8.579,,,,,False,,6,0.26558157711903657,True,2.259603,10,0.4740331171838814,,,,,,,,,,J195101.53+232901.2,15.655,16.181,-4.9700003,-3.91,-0.526,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1951+2352_P,,297.84083333333336,23.866666666666667,60.01567840874728,8.0,,,0.04839,,,8.516,,,,,False,,7,0.29683157711903657,True,4.155694,13,0.5677831171838814,,,,,,,,,,J195122.02+235202.8,15.167,15.895,-47.03,-59.530003,-0.72800064,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1951+2528_P,,297.8625,25.466666666666665,60.01528140600635,8.0,,,0.00231,,,7.278,,,,,False,,2,0.14058157711903657,False,,10,0.4740331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1951+2857_P,,297.85625000000005,28.95,60.01435514443156,8.0,,,1.62538,,,7.336,,,,,True,6.277056,10,0.39058157711903657,True,6.213043,15,0.6302831171838814,J195125.75+285705.3,13.808,0.053,14.073,0.066,11.939,8.798,AABU,0000,J195125.75+285705.3,13.656,13.767,43.92,-26.57,-0.26500034,,unfit,0.39058157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1951+4724,,297.7810416666667,47.40975,0.3643395124925366,1.5,,,0.1819275988217175,3.0124489204568794e-14,1.9750753367646078e+28,6.118,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.020721354971802032,0.0024712828344557844,0.0015758217467767134,6.182770348761352,2.225797325554087,1.1356108803847382
J1952+1410,B1949+14,298.0288504881633,14.125554008018428,50.14789394289952,8.0,,,0.275025682519723,1.281478073461835e-16,2.4319305198163035e+25,2.233,,,,,True,5.7798,5,0.23433157711903657,True,3.691896,15,0.6302831171838814,J195207.23+140728.3,14.656,0.037,14.501,0.057,12.563,9.11,AAUU,0h00,J195206.80+140735.2,17.479,16.848,237.93,-669.93,0.15499973,3623.850366326756,companion,0.23433157711903657,chance_coincidence,rejected,False,2.2418634384133678,0.2673704803611676,0.17048967909496576,0.216953601536195,0.07810329655303021,0.03984862069032154
J1952+2513,,298.08640833333334,25.228916666666667,0.728990809217335,1.5,,,1.07764729476,1.0648e-15,3.3589059994113667e+24,8.131,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,215.21520110799625,25.667126157333886,16.366728652851744,0.0806288021035073,0.029026368757262628,0.014809371814929913
J1952+2630,,298.15350097500004,26.507801194444443,0.001102944454614,1.5,-2.57,-5.4,0.0207323600913737,4.271619358008507e-18,1.8923699924436658e+27,9.564,,ELL1H+,CO[ltk+14],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.5285133395694216,0.06303187922006953,0.04019248814029907,1.913790123164531,0.6889644443392311,0.35151247160164845
J1952+2702_P,,298.075,27.03333333333333,144.31464325711738,8.0,,,0.00414,,,7.406,,,He[why+25],,False,,6,0.26558157711903657,True,7.303943,10,0.4740331171838814,,,,,,,,,,J195217.54+270155.8,12.786,12.828,45.54,-6.4900002,-0.041999817,,unfit,0.26558157711903657,non_degenerate_companion,rejected,False,inf,inf,inf,,,
J1952+2818_P,,298.15291666666667,28.3,60.01453399662948,8.0,,,0.00309,,,8.015,,,,,False,,6,0.26558157711903657,False,,11,0.5052831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.26558157711903657,,no_counterpart,False,inf,inf,inf,,,
J1952+2836_P,,298.2,28.6,159.68813078634156,8.0,,,0.01802,,,9.712,,,,,True,4.2181,7,0.29683157711903657,True,4.08577,13,0.5677831171838814,J195248.31+283600.9,13.348,0.046,13.886,0.072,12.221,8.978,AAUU,0000,J195248.30+283601.0,13.283,13.68,-28.929998,11.53,-0.5380001,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1952+2837,,298.2068893333333,28.62025333333333,0.001115095628476,1.5,,,0.0180209426868383,2.113339097409943e-19,1.425595802754477e+26,9.719,,ELL1,CO[why+25],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,7.244853824559836,0.8640401614247831,0.5509580924845761,0.5252783322979169,0.18910019962725008,0.09647969368737248
J1952+3021,,298.08206666666666,30.35555555555556,0.4245844043315359,1.5,,,1.66566523108,1.08257e-14,9.248100982664088e+24,6.981,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,57.61898238496882,6.871790107382175,4.381819895124458,0.13378812404421833,0.04816372465591861,0.02457332890608092
J1952+3252,B1951+32,298.242525,32.877919444444444,0.0160840112429467,1.5,-28.8,-14.7,0.0395311928547774,5.844803351588959e-15,3.7351657829078546e+29,3.0,"GRS:4FGL_J1952.9+3252[aab+22],SNR:CTB80[ah21]",,,"HE[sof95],HE[aaa+10m]",False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.00026346049177825573,3.1420985344582464e-05,2.003569616589402e-05,26.88723999844066,9.679406399438637,4.938472652774815
J1953+1006_P,,298.39125,10.1,60.018170620659575,8.0,,,0.00259,,,2.819,,,UL[why+25],,False,,9,0.35933157711903657,True,4.515972,14,0.5990331171838814,,,,,,,,,,J195333.88+100604.5,17.227,16.98,-178.31001,171.99,0.24699974,2625.773161262968,companion,0.35933157711903657,non_degenerate_companion,rejected,False,inf,inf,inf,,,
J1953+1149,,298.44779166666666,11.8285,0.6663267624662902,1.5,,,0.8518902768,2.865e-15,1.829504065435594e+25,6.063,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,21.969725402243814,2.6201667476936583,1.6707580709215475,0.18817328733246905,0.06774238343968886,0.0345624405304535
J1953+1844,,298.40811,18.748419444444444,0.0024530716033656,1.5,,,0.0044440809243302,2.1922339340815514e-20,9.860541310336787e+26,4.817,,ELL1,UL[why+25],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.2572974054696207,0.03068595959831609,0.01956700454579364,1.3814706449614382,0.49732943218611775,0.25373950621740704
J1953+1846A,,298.44340012500004,18.784661000000003,0.0003319140438233,1.5,-3.42,-2.66,0.0048883007458241,4.8603653780267645e-20,1.6426873133785563e+27,4.0,"GC:M71(NGC6838)[hrs+07],GC:M71[lpz+25]",BT,UL[hrs+07],,False,,0,0.07808157711903659,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.10649959365958518,0.012701419286798724,0.008099102396539028,1.783071399855592,0.641905703948013,0.32750291017755767
J1953+1846B,,298.45978333333335,18.802111111111117,0.0331907747173892,1.5,-3.42,-2.66,0.0798993138335477,1.0073794753991224e-18,7.796930911003539e+24,4.0,"GC:M71(NGC6838)[pqm+21],GC:M71[lpz+25]",ELL1,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,22.437742924934394,2.675983738021929,1.7063499610818191,0.12284376696976475,0.04422375610911532,0.02256314087199761
J1953+1846C,,298.465175,18.80152777777778,0.4121647938422001,1.5,-3.42,-2.66,0.0289327981130403,4.0348548080527756e-20,6.576825791600164e+24,4.0,"GC:M71(NGC6838)[pqm+21],GC:M71[lpz+25]",ELL1,,,False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,26.600298826222534,3.1724210105996407,2.0229048446958395,0.112823469721751,0.040616449099830365,0.02072267811215835
J1953+1846D,,298.4451241666667,18.7964,0.02300109506816,1.5,-3.42,-2.66,0.1006790157879805,8.007648733828778e-20,3.097760706473427e+23,4.0,"GC:M71(NGC6838)[pqm+21],GC:M71[lpz+25]",DD,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,564.7483713605967,67.35336361109258,42.94809708427893,0.02448585175768103,0.00881490663276517,0.004497401343247536
J1953+1846E,,298.4081110833333,18.74842138888889,0.001513683770358,1.5,,,0.0044440809243336,2.2167237546097758e-20,9.970695105147146e+26,4.817,GC:M71[lpz+25],ELL1,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.2544548468206548,0.030346948640553786,0.01935083307719883,1.3891655369283438,0.5000995932942038,0.25515285372153257
J1953+2732,,298.2825,27.546722222222225,0.4803652640126487,1.5,,,1.33396499366,1.773e-15,2.9487311240270397e+24,7.011,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,182.26682631423287,21.73761705130066,13.861064057480611,0.07554554687972001,0.027196396876699204,0.013875712692193473
J1953+2819,,298.396825,28.327644444444445,0.2391546555655715,1.5,,,1.01100245325,2.14126e-15,8.180361811403986e+24,7.101,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,67.3983685101931,8.038105200949634,5.125524606868734,0.12582807103217655,0.045298105571583556,0.023111278352848756
J1953+3014,,298.4685218704167,30.24184078055556,0.0449922680368875,1.5,,,1.271207766231389,3.851824149191992e-16,7.402468636634955e+23,3.123,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,144.06227328702678,17.181242421230824,10.955676568675871,0.03785119285345255,0.013626429427242919,0.006952259911858633
J1953+3303_P,,298.28875,33.05,60.01317175658296,8.0,,,0.71289,,,11.229,,,,,True,2.890826,9,0.35933157711903657,True,2.711148,16,0.6615331171838814,J195309.13+330257.9,11.693,0.026,11.824,0.027,12.23,9.227,AABU,0h00,J195309.14+330258.0,11.751,11.846,-3.43,-6.26,-0.13100052,,unfit,0.35933157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1954+1021,,298.6533333333333,10.352916666666664,0.9120160856212968,1.8240321712425935,,,2.09944017034,1.735e-15,7.401993644225797e+23,3.653,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,197.12127871617514,23.509197784612518,14.990718424354503,0.037849978439816453,0.013625992238333924,0.006952036856292819
J1954+2407,,298.50155833333326,24.120555555555555,0.0573308151793626,1.5,,,0.1934045707829,1.05616e-15,5.763539197522959e+26,3.96,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.29749795990579964,0.03548038256191704,0.022624184348910666,1.0561750600754225,0.3802230216271521,0.19399133756487352
J1954+2529,,298.58215,25.490927777777777,0.08093167517809,1.5,,,0.931210094606,1.2587e-15,6.153737169190104e+24,6.776,,DD,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,81.58131897699651,9.729600862224906,6.2041124602914355,0.10913417108335388,0.0392883015900074,0.020045051831636428
J1954+2732_P,,298.63666666666666,27.53333333333333,60.01474152895116,8.0,,,0.73775,,,7.652,,,,,True,2.755269,7,0.29683157711903657,True,2.521142,13,0.5677831171838814,J195432.79+273202.7,12.73,0.036,12.828,0.041,12.465,9.16,AAUU,0h00,J195432.60+273159.8,13.163,13.208,3.3400002,-15.37,-0.09800053,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1954+2833_P,,298.5470833333333,28.55,60.014465516708505,8.0,,,0.02721,,,2.947,,,,,False,,2,0.14058157711903657,False,,12,0.5365331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1954+2836,,298.57979166666667,28.601666666666667,1.1302648695297028,2.2605297390594057,,,0.0927090547372541,2.1162532253903563e-14,1.0484818349289964e+29,,GRS:4FGL_J1954.3+2836[aab+22],,,NRAD[aab+22],False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,14.245304530788689,5.128309631083929,2.6164845056550656
J1954+2923,B1952+29,298.5937945833333,29.38781944444444,0.0112841052661813,1.5,25.0,-36.0,0.4266767865301635,1.7105707412181882e-18,8.693681576331061e+22,0.703,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,62.15696376796526,7.413001602004032,4.726925210849464,0.012971588025853813,0.004669771689307373,0.002382536576177231
J1954+3852,,298.5045125,38.87107777777778,0.0684263153736517,1.5,,,0.352933478726,6.5998e-15,5.9266863076065306e+26,3.696,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.25201991171979965,0.03005655193020614,0.019165660645707794,1.071019191800603,0.38556690904821705,0.19671781073888625
J1954+4347,,298.6624584071249,43.96113553711401,44.356435955822896,8.0,,,1.3870414462744765,2.2048864668793586e-15,3.2619526547800496e+24,7.063,,,,,False,,8,0.32808157711903657,True,6.78842,11,0.5052831171838814,,,,,,,,,,J195439.11+435746.7,16.67,16.742,-5.2999997,-110.94,-0.0720005,,unfit,0.32808157711903657,chance_coincidence,rejected,False,167.21823319826353,19.94288259012221,12.716645638761896,0.07945662410877717,0.028604384679159784,0.014594073815897848
J1954+4357,,298.6624473246149,43.96111980593575,44.356439964225565,8.0,,,1.3870411601545107,2.2028462410573728e-15,3.25893632110772e+24,7.062,,,,,False,,8,0.32808157711903657,True,6.849671,12,0.5365331171838814,,,,,,,,,,J195439.11+435746.7,16.67,16.742,-5.2999997,-110.94,-0.0720005,,unfit,0.32808157711903657,chance_coincidence,rejected,False,167.3256123707964,19.955688910279342,12.724811631548487,0.07941987876832002,0.028591156356595208,0.014587324671732248
J1955+2527,,298.99748012500004,25.450956388888887,0.0022133449249968,1.5,-1.9,-2.4,0.0048727658629793,9.11763730768002e-21,3.1111103603907865e+26,7.507,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.9806160123387169,0.23621343100398964,0.15062228259227103,0.7759772539759646,0.27935181143134724,0.1425264344037486
J1955+2857_P,,298.96958333333333,28.95,60.01435514443156,8.0,,,0.18889,,,7.041,,,,,False,,5,0.23433157711903657,False,,11,0.5052831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,inf,inf,inf,,,
J1955+2908,B1953+29,298.86893945792,29.14614336515816,47.79727866037412,8.0,,,0.006133166516234,2.973974965106532e-20,5.0891210019720214e+26,4.641,,DD,He[gsf+11],,True,3.043734,5,0.23433157711903657,True,1.627244,14,0.5990331171838814,J195528.49+290849.0,13.382,0.039,13.584,0.054,12.682,9.162,AAUU,0h00,J195528.45+290845.0,14.001,14.229,6.01,-15.7699995,-0.20199966,,unfit,0.23433157711903657,non_degenerate_companion,rejected,False,0.4627679048741815,0.05519090721668074,0.03519266617474554,0.99245922077954,0.35728531948063447,0.18228842830644615
J1955+2912_P,,298.84583333333336,29.2,159.28809912540413,8.0,,,0.27951,,,6.878,,,,,False,,2,0.14058157711903657,False,,10,0.4740331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1955+2930,,298.7813625,29.51383333333333,0.1984994010289867,1.5,,,1.07387774187,3.3574e-15,1.0702821936353768e+25,7.321,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,54.75520191161433,6.5302481794975655,4.164034544984585,0.14392639004531657,0.051813500416313975,0.026435459396078557
J1955+3114_P,,298.98875,31.23333333333333,60.013707164690125,8.0,,,0.00336,,,5.052,,,,,True,7.967828,5,0.23433157711903657,True,6.763137,15,0.6302831171838814,J195557.92+311400.0,12.392,0.027,12.559,0.027,12.512,9.317,AACU,0000,J195557.74+311356.2,14.918,15.101,-1.42,16.279999,-0.16699982,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1955+5059,B1953+50,298.8281820833334,50.99869222222223,0.0178774796707948,1.5,-23.0,54.0,0.5189379874090803,1.372365542745908e-15,3.8768870866561515e+25,2.244,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.4201866433611494,0.16937516288089377,0.1080026378649359,0.2739257495954075,0.09861326985434672,0.05031289278282996
J1955+6708,,298.9118697832309,67.13828254093512,38.621452872879125,8.0,-3.0,10.0,0.0085654062678145,1.2596973884267332e-20,7.913745233707078e+25,3.382,,,,,True,3.476732,8,0.32808157711903657,True,3.458713,11,0.5052831171838814,J195538.79+670821.2,14.202,0.026,14.246,0.032,13.107,9.548,AAUU,0000,J195538.78+670821.2,14.191,14.268,-1.82,1.7,-0.044000626,,unfit,0.32808157711903657,chance_coincidence,rejected,False,1.5803308302696983,0.18847437626165653,0.12018131501678143,0.39136529842455264,0.14089150743283896,0.07188342215961172
J1955-0907,,298.9875,-9.120555555555557,14.844076803609422,8.0,,,0.484,,,3.052,,,,RRAT[mss+20],False,,5,0.23433157711903657,True,2.679533,9,0.4427831171838814,,,,,,,,,,J195557.14-090715.5,16.793,17.308,-12.83,28.720001,-0.5150013,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1956+07,,299.14583333333337,7.266666666666667,665.7068392550859,8.0,,,5.01248,,,2.866,,,,,False,,4,0.20308157711903657,True,4.525821,11,0.5052831171838814,,,,,,,,,,J195634.83+071556.1,17.242,16.878,-85.94,0.12,0.36400032,1983.9213025211043,companion,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1956+0838,,299.2177179204167,8.638024219444445,0.0851360455585923,1.5,,,0.3039110793635555,2.2631816625282164e-16,3.183021362539426e+25,3.123,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,3.3503276863927742,0.3995688174084877,0.254786389897297,0.24820530475939698,0.08935390971338292,0.04558872944560353
J1956+2826_P,,299.1958333333333,28.433333333333334,159.79813040724798,8.0,,,0.07179,,,4.833,,,,,False,,6,0.26558157711903657,True,4.158914,13,0.5677831171838814,,,,,,,,,,J195647.08+282556.0,14.237,14.237,13.9,-21.08,0.0,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1956+2911_P,,299.15000000000003,29.183333333333334,61.41257322275317,8.0,,,3.816,,,8.23,,,,RRAT[zhx+23],False,,10,0.39058157711903657,True,6.735291,14,0.5990331171838814,,,,,,,,,,J195636.36+291055.2,14.142,14.347,-11.12,-34.079998,-0.20499992,,unfit,0.39058157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1956+35_P,,299.11558333333335,35.74388888888889,60.00012351614884,8.0,,,0.87552,,,6.357,,,,,True,7.674291,5,0.23433157711903657,True,1.980811,13,0.5677831171838814,J195628.13+354443.9,11.506,0.023,11.637,0.021,12.509,9.393,AACU,0h00,J195627.67+354436.2,13.348,13.531,-4.23,10.14,-0.13100052,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1956-2752,,299.1166666666667,-27.88222222222222,13.29631937589454,8.0,,,0.2600144,,,1.641,,,,RRAT[kkl+15],True,6.455201,3,0.17183157711903657,True,6.470494,7,0.3802831171838814,J195628.48-275255.8,14.918,0.034,15.134,0.097,12.405,8.999,AAUU,0000,J195628.48-275255.8,14.839,15.088,3.93,-21.810001,-0.2159996,,unfit,0.17183157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1957+2516,,299.39421458333334,25.267243333333333,0.0050557480459914,1.5,,,0.003961655342404,2.7440000000000003e-20,1.7422632416793636e+27,3.067,GRS:4FGL_J1957.3+2517[aab+22],ELL1,UL(?)[sab+16],"HE[lbh+15],HE[aab+22]",False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.059033243986924666,0.007040458634372786,0.004489371944255706,1.836319176380759,0.6610749034970732,0.337283114029119
J1957+2711_P,,299.39916666666664,27.183333333333334,60.01483500272056,8.0,,,0.02337,,,7.393,,,CO[why+25],,False,,5,0.23433157711903657,True,6.125523,10,0.4740331171838814,,,,,,,,,,J195736.20+271057.3,14.679,15.188,22.53,-54.97,-0.5089998,,unfit,0.23433157711903657,non_degenerate_companion,rejected,False,inf,inf,inf,,,
J1957+2754_P,,299.3066666666667,27.9,60.01464274491754,8.0,,,0.00331,,,7.728,,,,,True,7.930969,5,0.23433157711903657,True,7.292029,11,0.5052831171838814,J195713.77+275352.4,10.443,0.024,10.458,0.022,10.137,8.275,AABU,dd00,J195713.79+275353.2,10.509,10.67,20.95,28.63,-0.015000343,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
