jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au,localised,colour_source,w1_w2_err,colour_secure,e_W1mag_cat,e_W2mag_cat,p_chance_ring,p_chance_any,p_chance_trials,allwise_p_chance_ring,catwise_p_chance_ring,allwise_n_control_ring_hits,catwise_n_control_ring_hits,allwise_n_sources_in_radius,catwise_n_sources_in_radius,allwise_n_sources_in_beam,catwise_n_sources_in_beam
J0514-4002G,,78.527625,-40.04669444444444,0.6997406863346133,1.5,2.15,-0.65,0.0038028,,,11.95,GC:NGC1851[rfg+22],BT,He(?)[rfg+22],,True,1.108585,0,0.006021710715294639,False,,0,0.012610396662580901,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,,,,,,-0.7239999771118164,,unfit,0.006021710715294639,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,,,1.3632191370290395e-05,0.006021710715294639,0.9999999457987949,1.3632191370290395e-05,9.480569452974685e-05,0,0,1,0,1,1
J0514-4002H,,78.52749999999999,-40.04666666666667,1.522678293998434,3.045356587996868,2.15,-0.65,0.0055061,,,11.95,GC:NGC1851[rfg+22],BT,He(?)[rfg+22],,True,1.454349,0,0.024820679970452918,False,,3,0.1457283554310236,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,,,,,,-0.7239999771118164,,unfit,0.024820679970452918,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,,,5.6190055500099216e-05,0.024820679970452918,1.0,5.6190055500099216e-05,0.00039077629506887186,0,0,1,0,1,1
J0514-4002I,,78.528125,-40.04672222222222,1.0030394052888647,2.0060788105777294,2.15,-0.65,0.0326542,,,11.95,GC:NGC1851[rfg+22],BT,He(?)[rfg+22],,True,0.692019,0,0.010770437657879307,False,,2,0.08505496776862542,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,,,,,,-0.7239999771118164,,unfit,0.010770437657879307,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,,,2.438255077931105e-05,0.010770437657879307,0.9999999999999061,2.438255077931105e-05,0.0001695695576924814,0,0,1,0,1,1
J0514-4002J,,78.52791666666667,-40.04666666666667,3.045356587996868,6.090713175993736,2.15,-0.65,0.0066329,,,11.95,GC:NGC1851[rfg+22],,,,True,0.728026,7,0.3180327198818117,True,2.793799,10,0.5204134217240944,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,J051406.79-400245.4,7.464,7.451,21.86,3.27,-0.7239999771118164,,unfit,0.3180327198818117,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,0.012,0.009,0.00022476022200039686,0.3180327198818117,1.0,0.00022476022200039686,0.0015631051802754874,0,0,1,1,1,1
J0514-4002K,,78.52833333333334,-40.04666666666667,3.045356587996868,6.090713175993736,2.15,-0.65,0.004692,,,11.95,GC:NGC1851[rfg+22],,,,True,1.257776,7,0.3180327198818117,True,2.580257,11,0.5516634217240944,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,J051406.79-400245.4,7.464,7.451,21.86,3.27,-0.7239999771118164,,unfit,0.3180327198818117,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,0.012,0.009,0.00022476022200039686,0.3180327198818117,1.0,0.00022476022200039686,0.0015631051802754874,0,0,1,1,1,1
J0514-4002L,,78.52833333333334,-40.04666666666667,1.3994817565849087,2.7989635131698174,2.15,-0.65,0.0029588,,,11.95,GC:NGC1851[rfg+22],BT,He(?)[rfg+22],,True,1.257776,2,0.08346678511266435,True,2.580257,3,0.13765770156697182,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,J051406.79-400245.4,7.464,7.451,21.86,3.27,-0.7239999771118164,,unfit,0.08346678511266435,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,0.012,0.009,4.746545302311337e-05,0.08346678511266435,1.0,4.746545302311337e-05,0.0003301006505698339,0,0,1,1,1,1
J0514-4002M,,78.52833333333334,-40.04666666666667,40.10103791529264,8.0,2.15,-0.65,0.0047978,,,11.95,GC:NGC1851[rfg+22],,,,True,1.257776,8,0.42128421590171417,True,2.580257,12,0.7336957272911901,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,J051406.79-400245.4,7.464,7.451,21.86,3.27,-0.7239999771118164,,unfit,0.42128421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.03551056091574528,False,0.012,0.009,0.00038776011008826014,0.42128421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J0514-4002N,,78.52791666666667,-40.046388888888885,1.5226818225296976,3.0453636450593953,2.15,-0.65,0.0055679,,,11.95,GC:NGC1851[rfg+22],,,,True,1.722628,0,0.02482079500545024,True,1.9097,1,0.08322859633215865,J051406.71-400248.7,5.804,0.03,6.528,0.019,6.457,6.24,AAAA,hh00,J051406.79-400245.4,7.464,7.451,21.86,3.27,-0.7239999771118164,,unfit,0.02482079500545024,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,,,,True,allwise,0.03551056091574528,False,0.012,0.009,5.619031592096164e-05,0.02482079500545024,1.0,5.619031592096164e-05,0.0003907781061775969,0,0,1,1,1,1
J0517+3436_P,,79.47749999999999,34.6,60.01270278310009,8.0,,,1.59584,,,41.589,,,,,True,6.678895,6,0.35878421590171417,True,1.896103,11,0.7024457272911901,J051755.07+343603.1,14.519,0.037,14.223,0.055,11.634,8.056,AABB,0000,J051754.73+343600.8,16.564,16.177,-12.94,-19.37,0.29600048065185547,2306.1797394636365,companion,0.35878421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.06628725369558913,False,0.055,0.091,0.00038776011008826014,0.35878421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,1
J0520+3722_P,,80.05624999999999,37.36666666666667,60.011842379897445,8.0,,,0.00792,,,2.291,,,CO[why+25],,False,,4,0.29628421590171417,True,1.089678,6,0.5461957272911901,,,,,,,,,,J052013.49+372158.8,15.378,15.702,8.61,8.379999,-0.32399940490722656,,unfit,0.5461957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.056648035409700113,False,0.02,0.053,0.03394669531106836,0.5461957272911901,1.0,0.00038776011008826014,0.03394669531106836,0,1,0,2,0,2
J0521-68,,80.43333333333334,-68.58333333333333,60.24948027609428,8.0,,,0.4334207,,,49.7,EXGAL:LMC,,,,True,7.005865,7,0.39003421590171417,True,7.039701,14,0.7961957272911901,J052142.73-683501.0,12.778,0.024,12.903,0.022,11.186,9.613,AAAC,0000,J052142.72-683501.0,12.674,12.869,-4.25,-17.41,-0.125,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.0325576412654291,False,0.031,0.025,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,0
J0522-6847,,80.59608333333333,-68.78394444444444,0.5278108873627224,1.5,,,0.67453190906,1.7727e-14,2.2802763575102165e+26,49.7,EXGAL:LMC,,,,False,,0,0.006021710715294639,True,0.764789,0,0.012610396662580901,,,,,,,,,,J052222.96-684702.8,12.835,13.026,-59.25,-19.269999,-0.19099998474121094,,unfit,0.012610396662580901,chance_coincidence,rejected,False,118.44266326383783,14.125780914880684,9.00735134219244,0.6643317741992941,0.2391594387117459,0.1220201217917071,True,catwise,0.03220248444885837,False,0.026,0.019,9.480569452974685e-05,0.012610396662580901,0.9999999999999994,1.3632191370290395e-05,9.480569452974685e-05,0,0,0,1,0,1
J0525-6607,,81.50375000000001,-66.07674999999999,0.8543950837837503,1.7087901675675006,,,8.047,6.5e-11,4.9246014585228514e+26,,"XRS:SGR_0526-66,SNR:N49(?)[ekl+80]",,,"AXP,NRAD",True,0.716887,0,0.007814745566303587,False,,0,0.016365289876501782,J052601.01-660436.2,14.568,0.033,13.556,0.028,8.866,4.438,AAAA,hhdd,,,,,,1.0120000839233398,918.1028939922938,debris_disk,0.007814745566303587,nebula_cluster_or_optical_association,rejected,False,inf,inf,inf,0.9762854732312557,0.35146277036325213,0.17931773998125108,True,allwise,0.04327817043957904,False,,,1.7691335918777414e-05,0.007814745566303587,0.9999999996352725,1.7691335918777414e-05,0.0001230351997987702,0,0,1,0,1,0
J0534+34,,83.625,34.11666666666667,933.6419239038584,8.0,,,,,,0.782,,,,RRAT[ttm18],True,6.540517,3,0.26503421590171417,True,5.484049,10,0.6711957272911901,J053430.15+340653.7,14.337,0.032,14.568,0.064,12.285,8.909,AAUU,d000,J053429.84+340705.0,15.275,15.401,-2.44,25.75,-0.23099994659423828,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.07155417867863423,False,0.021,0.046,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,2
J0534-6703,,83.65070833333333,-67.06355555555555,0.9908157823775414,1.9816315647550828,,,1.81756503106,4.2505e-13,2.794665809070205e+26,49.7,EXGAL:LMC,,,,False,,0,0.010509527541996085,True,1.825596,0,0.022008581498987684,,,,,,,,,,J053436.24-670347.0,16.528,16.447,-41.68,-4.79,0.08099937438964844,5422.909715358053,companion,0.022008581498987684,chance_coincidence,rejected,False,96.6419683829497,11.525773187989182,7.349447738161871,0.735455200645987,0.2647638722325553,0.13508360828191598,True,catwise,0.044821870318292,False,0.035,0.028,0.00016546179398285664,0.022008581498987684,1.0,2.379189194524736e-05,0.00016546179398285664,0,0,0,1,0,1
J0535-66,,83.91666666666666,-66.86666666666666,60.2887089248136,8.0,,,0.21052436,,,49.7,EXGAL:LMC,,,,True,7.125237,3,0.26503421590171417,True,5.73571,12,0.7336957272911901,J053540.60-665206.1,13.892,0.024,14.001,0.027,12.974,9.688,AAUU,0000,J053539.02-665200.4,17.08,17.418,-42.48,-109.69,-0.10900020599365234,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.03612478439842552,False,0.033,0.089,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,2,0,1
J0535-6935,,83.75,-69.58333333333333,755.4363320324629,8.0,,,0.20051133,1.15e-14,5.631717014133885e+27,49.7,EXGAL:LMC,,,,False,,9,0.45253421590171417,True,7.664116,16,0.8586957272911901,,,,,,,,,,J053459.56-693452.7,15.542,16.096,-75.25,-41.37,-0.5540008544921875,,unfit,0.8586957272911901,position_not_localised,rejected,False,4.79573110799513,0.5719513990268422,0.36470671835680135,3.301502986944557,1.1885410753000405,0.6063985078061431,False,catwise,0.08579626963715696,False,0.056,0.065,0.0026966953110683545,0.8586957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J0540+4542,,85.03325000000001,45.71461111111111,0.413484464006385,1.5,,,0.401141464892712,1.1698482322050897e-17,7.15478505969062e+23,1.764,,,,,False,,0,0.006021710715294639,True,1.298479,1,0.0438603966625809,,,,,,,,,,J054008.03+454253.8,17.587,17.482,-13.01,17.49,0.10499954223632812,4652.621099435874,companion,0.0438603966625809,chance_coincidence,rejected,False,47.553604483366755,5.671366888708045,3.616366023577228,0.03721256260105758,0.013396522536380729,0.00683496047774527,True,catwise,0.2896653292024541,False,0.091,0.275,9.480569452974685e-05,0.0438603966625809,1.0,1.3632191370290395e-05,9.480569452974685e-05,0,0,0,1,0,1
J0540-6919,B0540-69,85.046675,-69.33171388888888,0.0690684147604919,1.5,,,0.0505697030221725,4.789090844006097e-13,1.4619805753569983e+31,49.7,"GRS:4FGL_J0540.3-6920[aab+22],EXGAL:LMC,SNR:0540-693[aab+15],PWN:0540-693[aab+15]",,,HE[mp85],True,0.219794,0,0.006021710715294639,False,,0,0.012610396662580901,J054011.22-691954.3,13.026,0.03,12.177,0.028,9.474,5.935,AAAA,ddhh,,,,,,0.8489999771118164,1051.6450543834308,debris_disk,0.006021710715294639,catalogued_counterpart,rejected,False,0.001847370678609204,0.00022032224500456168,0.00014048921480624936,168.2139789273015,60.55703241382854,30.896445109096195,True,allwise,0.041036569156861026,False,,,1.3632191370290395e-05,0.006021710715294639,0.9999999457987949,1.3632191370290395e-05,9.480569452974685e-05,0,0,1,0,1,0
J0540-69_P,,85.0,-69.31666666666666,323.4953636188887,8.0,,,0.9090003,,,3.696,,,,,False,,3,0.26503421590171417,True,6.587632,4,0.4836957272911901,,,,,,,,,,J054001.24-691900.6,14.357,14.007,13.95,13.13,0.35000038146972656,2041.6935622526635,companion,0.4836957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.06802940483902811,False,0.028,0.062,0.0026966953110683545,0.4836957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J0542-68,,85.64583333333333,-68.26666666666667,60.25653777286027,8.0,,,0.425189,,,49.7,EXGAL:LMC,,,,True,5.490837,7,0.39003421590171417,True,5.500042,11,0.7024457272911901,J054234.66-681554.8,15.85,0.031,16.535,0.099,13.666,9.581,AAUU,hh00,J054234.67-681554.8,15.775,16.102,11.82,-20.300001,-0.6849994659423828,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.10374005910145259,False,0.035,0.023,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J0543-6851,,85.96962500000001,-68.85702777777777,1.0789821403214417,2.1579642806428834,,,0.70895418575,3.94e-15,4.365172852336182e+25,49.7,EXGAL:LMC,,,,True,1.814077,1,0.043713094085211346,True,1.402053,1,0.057349652987048375,J054353.02-685125.9,16.968,0.066,17.056,0.179,11.468,8.927,ABBB,00PP,J054352.95-685125.6,16.234,16.189,176.42,-8.8,-0.08799934387207031,,unfit,0.043713094085211346,chance_coincidence,rejected,False,618.7200688204798,73.79016900632638,47.052547526032114,0.2906645083073312,0.10463922299063924,0.05338735866869349,True,allwise,0.19077998267087914,False,0.067,0.067,2.821445460739346e-05,0.043713094085211346,1.0,2.821445460739346e-05,0.00019621870704232723,0,0,1,1,1,2
J0546+2441,,86.61983333333333,24.689166666666665,6.013914694763129,8.0,,,2.8438494791407334,7.662806292559947e-15,1.315308920894598e+24,2.034,,,,,True,4.620195,2,0.2337842159017142,True,5.568022,7,0.5774457272911901,J054628.68+244125.5,16.783,0.123,16.544,,12.375,8.592,BUUU,0000,J054628.64+244126.4,16.434,16.7,-90.020004,115.05,-0.26600074768066406,,unfit,0.2337842159017142,position_not_localised,rejected,False,34.39196599289192,4.101675557273151,2.615447107573542,0.05045511093173172,0.01816383993542342,0.009267265273175215,False,catwise,0.12748725571517813,False,0.037,0.122,0.0026966953110683545,0.2337842159017142,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J0550+09,,87.61666666666667,9.85,663.5489690113243,8.0,,,1.745,,,2.919,,,,RRAT[dsm+16],True,6.035124,6,0.35878421590171417,True,6.286731,9,0.6399457272911901,J055027.64+095103.0,16.316,0.085,16.686,,12.477,9.013,AUUU,0000,J055027.62+095103.1,16.212,17.04,-47.899998,20.65,-0.8280010223388672,,unfit,0.35878421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.19104972573971735,False,0.034,0.188,0.03394669531106836,0.35878421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,1,1,1
J0554+3107,,88.520875,31.128055555555555,4.0185051838630725,8.0,,,0.4649609657362604,1.426028224460704e-13,5.600649236390433e+27,2.0,"GRS:4FGL_J0554.1+3107[aab+22],SNR:G179.0+2.6(?)[pga+13],XRS:[tkp+22]",,,NRAD[aab+22],False,,4,0.29628421590171417,True,2.747548,12,0.7336957272911901,,,,,,,,,,J055404.84+310739.1,17.661,16.784,-452.32,-351.48,0.8769989013671875,1025.7332145199766,debris_disk,0.7336957272911901,position_not_localised,rejected,False,0.00780916300952471,0.0009313411465209399,0.000593872790234004,3.292383901990953,1.1852582047167433,0.6047235738350731,False,catwise,0.18752333163850543,False,0.107,0.154,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J0555+3948,,88.75,39.86055555555556,3454.750610841987,8.0,,,1.1469058,,,1.158,,,,,True,1.341462,4,0.29628421590171417,True,1.327635,10,0.6711957272911901,J055459.99+395139.3,14.116,0.031,14.114,0.049,12.409,8.919,AAUU,0000,J055500.00+395139.3,14.066,14.096,-9.45,-8.77,0.0019998550415039062,,unfit,0.29628421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.05798275470345789,False,0.015,0.016,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J0556-67,,89.10416666666667,-67.48333333333333,60.27434595752013,8.0,,,0.7905492,,,49.778,EXGAL:LMC,,,,False,,4,0.29628421590171417,True,7.663096,16,0.8586957272911901,,,,,,,,,,J055625.31-672907.4,16.288,16.59,-27.86,-12.299999,-0.3020000457763672,,unfit,0.8586957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.051623637257617344,False,0.036,0.037,0.03394669531106836,0.8586957272911901,1.0,0.00038776011008826014,0.03394669531106836,0,1,0,1,0,0
J0600-5756,B0559-57,90.19375,-57.94833333333333,3.83443760981083,7.66887521962166,,,2.261364513,2.78e-15,9.490581320028085e+23,1.378,,,,,False,,5,0.3136485447696448,True,7.349476,11,0.6733669772182591,,,,,,,,,,J060045.57-575654.2,17.259,17.152,-52.64,52.65,0.10700035095214844,4598.984648279525,companion,0.6733669772182591,chance_coincidence,rejected,False,21.877036507013887,2.609112428319365,1.6637092472810668,0.04285857132712925,0.01542908567776653,0.007871982488656393,True,catwise,0.19126944644956875,False,0.07,0.178,0.03372807957910637,0.6733669772182591,1.0,0.0003563251682375166,0.03372807957910637,0,1,0,1,0,0
J0605+1937_P,,91.4775,19.616666666666667,60.01663435032046,8.0,,,0.69819,,,3.188,,,,,False,,4,0.29628421590171417,True,4.519734,13,0.7649457272911901,,,,,,,,,,J060554.28+193659.5,17.401,17.795,-145.04001,35.33,-0.3940010070800781,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.41878515762829965,False,0.09,0.409,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J0608+00,,92.20416666666668,0.7383333333333333,453.94534376428953,8.0,,,1.0762,,,1.958,,,,,False,,3,0.26503421590171417,True,3.192633,9,0.6399457272911901,,,,,,,,,,J060849.11+004420.6,15.861,16.027,2.74,31.13,-0.1660003662109375,,unfit,0.6399457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.06946222302027397,False,0.027,0.064,0.0026966953110683545,0.6399457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,3
J0611+04,,92.825,4.1,657.1642438381851,8.0,,,1.67443,,,2.416,,,,,False,,4,0.29628421590171417,True,4.27284,5,0.5149457272911901,,,,,,,,,,J061118.21+040557.2,17.98,17.518,125.86001,122.78001,0.46199989318847656,1664.001323372331,debris_disk,0.5149457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.3673921696014703,False,0.129,0.344,0.0026966953110683545,0.5149457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,2
J0611+1436,,92.82770416666668,14.614444444444445,4.004448058366373,8.0,,,0.27032946262,3.997e-15,7.987552794908035e+26,1.494,,,,,True,3.222658,4,0.29628421590171417,True,3.302913,9,0.6399457272911901,J061118.83+143653.7,15.854,0.063,16.554,0.332,12.422,8.483,ABUU,0000,J061118.82+143654.0,15.893,16.481,-2.93,-20.369999,-0.7000007629394531,,unfit,0.29628421590171417,position_not_localised,rejected,False,0.030554158303844295,0.0036439686034184333,0.002323588740947521,1.2433636123695457,0.4476109004530365,0.22837290839440635,False,allwise,0.3379245355656299,False,0.027,0.108,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J0611+30,,92.81666666666666,30.266666666666666,422.8329668612005,8.0,,,1.41209,,,1.402,,,,,False,,6,0.35878421590171417,True,3.393216,10,0.6711957272911901,,,,,,,,,,J061115.73+301600.4,18.099,17.694,-75.450005,461.13,0.4050006866455078,1834.2318724886031,companion,0.6711957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.40006498537333024,False,0.166,0.364,0.0026966953110683545,0.6711957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J0612+3721,B0609+37,93.20758490276832,37.360290782695714,1.4142135623730951,2.8284271247461903,,,0.2979823265718834,5.946853655455225e-17,8.873101875041596e+24,0.866,,,,,True,2.22932,1,0.05266052698771428,True,2.268386,2,0.10733696591139877,J061249.98+372138.0,8.938,0.023,9.013,0.02,8.879,8.308,AAAU,0000,J061249.98+372138.0,8.943,9.027,2.53,8.1,-0.07499980926513672,,unfit,0.05266052698771428,chance_coincidence,rejected,False,0.9241515311016375,0.11021672175180607,0.07028006045013523,0.1310475833242282,0.04717712999672215,0.024069964284041914,True,allwise,0.030479501048655093,False,0.013,0.008,4.847001376103253e-05,0.05266052698771428,1.0,4.847001376103253e-05,0.0003370869138835444,0,0,1,1,1,1
J0612+37216,,93.18847923785164,37.36108822004196,1.4142135623730951,2.8284271247461903,,,0.4438713676651121,1.4973656118500183e-16,6.759525296064712e+24,1.239,,,,,False,,0,0.021410526987714278,True,1.861974,2,0.10733696591139877,,,,,,,,,,J061245.17+372141.6,18.474,17.431,-144.66,192.1,1.0430011749267578,896.7478171825691,debris_disk,0.10733696591139877,chance_coincidence,rejected,False,2.4831862013388006,0.2961512624283936,0.18884184082993108,0.11437981278005517,0.04117673260081986,0.021008537041234624,True,catwise,0.31628467797746357,False,0.206,0.24,0.0003370869138835444,0.10733696591139877,1.0,4.847001376103253e-05,0.0003370869138835444,0,0,0,1,0,1
