star_key,ra,dec
kepler:9508099,281.88171,46.124962
kepler:9508438,282.14844,46.182205
kepler:9509071,282.58731,46.177349
kepler:9509259,282.70627,46.13356
kepler:9512039,284.33551,46.14341
kepler:9515011,286.03439,46.195091
kepler:9515082,286.07346,46.139278
kepler:9515113,286.09085,46.177807
kepler:9518295,287.9996,46.12183
kepler:9519275,288.52859,46.12188
kepler:9519853,288.88165,46.158211
kepler:9520019,288.97485,46.191261
kepler:9520089,289.017,46.167122
kepler:9520338,289.15213,46.19286
kepler:9524680,291.17242,46.103241
kepler:9530170,293.39142,46.10947
kepler:9530253,293.42722,46.116699
kepler:9530263,293.43384,46.147449
kepler:9530511,293.53601,46.185169
kepler:9532321,294.25061,46.17157
kepler:9532950,294.47302,46.176376
kepler:9535171,295.28857,46.121799
kepler:9540467,297.09683,46.17131
kepler:9541573,297.40482,46.13361
kepler:9542723,297.73334,46.161812
kepler:9542877,297.77246,46.169804
kepler:9549091,299.50262,46.138069
kepler:9549300,299.56369,46.171638
kepler:9570305,282.50595,46.214088
kepler:9570402,282.57468,46.246761
kepler:9571216,283.06717,46.258072
kepler:9572988,284.06683,46.207001
kepler:9574939,285.15802,46.248249
kepler:9574994,285.19595,46.266418
kepler:9579266,287.66949,46.273338
kepler:9579750,287.95349,46.29987
kepler:9581390,288.86139,46.25209
kepler:9581885,289.13202,46.231178
kepler:9582493,289.45694,46.235954
kepler:9582720,289.57156,46.212952
kepler:9583493,289.94971,46.22728
kepler:9588880,292.16595,46.227631
kepler:9590249,292.74393,46.220211
kepler:9590623,292.89554,46.282631
kepler:9590720,292.9382,46.281361
kepler:9591076,293.07831,46.250278
kepler:9591765,293.36786,46.210838
kepler:9592261,293.55267,46.255211
kepler:9592370,293.59943,46.213291
kepler:9593432,293.99438,46.251865
kepler:9593562,294.03732,46.246059
kepler:9593769,294.1102,46.278614
kepler:9594189,294.26056,46.280201
kepler:9594804,294.47491,46.294579
kepler:9594843,294.48816,46.26173
kepler:9595743,294.83011,46.249302
kepler:9596134,294.97379,46.201672
kepler:9596620,295.15039,46.273239
kepler:9597440,295.44461,46.23027
kepler:9597882,295.60214,46.25946
kepler:9598005,295.64658,46.24752
kepler:9601232,296.75671,46.26495
kepler:9602189,297.03629,46.220928
kepler:9603367,297.35648,46.240978
kepler:9603398,297.36523,46.225601
kepler:9603403,297.36642,46.226379
kepler:9605965,298.06912,46.230888
kepler:9606106,298.10611,46.2785
kepler:9606116,298.10776,46.27718
kepler:9606349,298.17047,46.27261
kepler:9611506,299.681,46.243431
kepler:9630984,281.86334,46.345081
kepler:9631366,282.16489,46.308861
kepler:9631548,282.30652,46.317841
kepler:9632757,283.15027,46.396702
kepler:9636465,285.26205,46.352879
kepler:9637007,285.58887,46.308319
kepler:9639134,286.87863,46.326241
kepler:9639250,286.94986,46.384838
kepler:9639455,287.09464,46.34967
kepler:9640417,287.67975,46.317902
kepler:9641112,288.07166,46.376919
kepler:9642162,288.68759,46.33358
kepler:9643210,289.24158,46.359711
kepler:9643813,289.56976,46.34301
kepler:9645084,290.1662,46.318089
kepler:9649220,291.85815,46.366718
kepler:9649447,291.94354,46.304691
kepler:9652680,293.27322,46.319012
kepler:9653110,293.45135,46.36499
kepler:9654338,293.95432,46.397266
kepler:9655045,294.21246,46.356739
kepler:9655134,294.24948,46.342079
kepler:9655145,294.25241,46.396229
kepler:9655233,294.28445,46.327679
kepler:9655718,294.44504,46.387798
kepler:9655799,294.47144,46.335091
kepler:9656102,294.58731,46.34259
kepler:9656344,294.68765,46.327091
kepler:9656823,294.87204,46.319439
kepler:9657062,294.96033,46.37484
kepler:9657144,294.99176,46.399921
kepler:9659036,295.70132,46.375481
kepler:9659082,295.71613,46.392986
kepler:9666115,297.91937,46.358189
kepler:9692206,282.06821,46.421082
kepler:9696822,284.87085,46.476929
kepler:9696911,284.92853,46.41943
kepler:9697054,285.01935,46.410728
kepler:9697208,285.12534,46.43478
kepler:9697509,285.30252,46.497421
kepler:9703800,288.96472,46.42934
kepler:9704431,289.31967,46.405289
kepler:9705079,289.64798,46.43914
kepler:9706078,290.0668,46.492748
kepler:9710612,291.97665,46.499168
kepler:9711941,292.53717,46.42728
kepler:9712552,292.79343,46.423759
kepler:9712736,292.86243,46.49852
kepler:9712781,292.8815,46.473694
kepler:9713196,293.05756,46.418598
kepler:9713399,293.13797,46.488979
kepler:9713434,293.15552,46.455589
kepler:9713573,293.21417,46.459541
kepler:9713986,293.38654,46.434101
kepler:9714427,293.56735,46.442719
kepler:9714572,293.62952,46.40802
kepler:9715179,293.8772,46.483082
kepler:9715284,293.91632,46.444492
kepler:9715355,293.94138,46.42849
kepler:9715398,293.95877,46.443699
kepler:9715460,293.98499,46.463257
kepler:9716103,294.23605,46.40078
kepler:9716208,294.26846,46.439342
kepler:9716645,294.43893,46.410961
kepler:9716793,294.492,46.450787
kepler:9717148,294.62122,46.435741
kepler:9724185,297.07242,46.427299
kepler:9724820,297.25958,46.446911
kepler:9726020,297.60385,46.486111
kepler:9726699,297.78909,46.483665
kepler:9727020,297.86823,46.409721
kepler:9752189,281.65359,46.592522
kepler:9752552,281.92316,46.574799
kepler:9752982,282.19843,46.52029
kepler:9754973,283.48788,46.536282
kepler:9761113,287.10172,46.502899
kepler:9761347,287.23883,46.598019
kepler:9764192,288.91095,46.51461
kepler:9764489,289.08527,46.593208
kepler:9764877,289.30563,46.560822
kepler:9765275,289.51395,46.556019
kepler:9766237,289.97946,46.509392
kepler:9771402,292.18179,46.582958
kepler:9771663,292.29532,46.598579
kepler:9772849,292.80179,46.51498
kepler:9772971,292.85034,46.544449
kepler:9775878,294.04398,46.571831
kepler:9775887,294.04736,46.569839
kepler:9776926,294.41388,46.54549
kepler:9777379,294.57632,46.557896
kepler:9778156,294.86758,46.517281
kepler:9779373,295.3371,46.574661
kepler:9783606,296.80914,46.533501
kepler:9784213,296.98679,46.56337
kepler:9784820,297.16049,46.52845
kepler:9786877,297.74109,46.50695
kepler:9786953,297.76138,46.546989
kepler:9787349,297.87497,46.559471
kepler:9790574,298.79861,46.556721
kepler:9812607,281.72183,46.65192
kepler:9813965,282.70135,46.623451
kepler:9815596,283.68701,46.656441
kepler:9820778,286.65588,46.65987
kepler:9820789,286.65967,46.694859
kepler:9821996,287.38351,46.637051
kepler:9823630,288.32001,46.615349
kepler:9825370,289.30325,46.604759
kepler:9825426,289.32858,46.67807
kepler:9825598,289.4205,46.665817
kepler:9827087,290.15207,46.693569
kepler:9827094,290.15576,46.631199
kepler:9828292,290.66287,46.60952
kepler:9833666,292.9888,46.67754
kepler:9833868,293.07126,46.620258
kepler:9834854,293.47903,46.661572
kepler:9836422,294.07834,46.636501
kepler:9836628,294.1478,46.677376
kepler:9836691,294.16821,46.689034
kepler:9838078,294.67355,46.60043
kepler:9838763,294.94815,46.604359
kepler:9839824,295.34494,46.675301
kepler:9839980,295.40002,46.68502
kepler:9840129,295.44632,46.648129
kepler:9843211,296.54385,46.637348
kepler:9844659,297.01526,46.670399
kepler:9846258,297.46759,46.679829
kepler:9846290,297.47714,46.628529
kepler:9847963,297.93124,46.6203
kepler:9848292,298.0192,46.696442
kepler:9851983,299.0531,46.620392
kepler:9872330,281.49478,46.77578
kepler:9873729,282.59027,46.726608
kepler:9875451,283.69672,46.751961
kepler:9878503,285.48172,46.70507
kepler:9880223,286.50983,46.721321
kepler:9880382,286.60126,46.751801
kepler:9880519,286.69147,46.791309
kepler:9880841,286.87912,46.766911
kepler:9881857,287.48398,46.784191
kepler:9884377,288.89011,46.761978
kepler:9892651,292.6059,46.79026
kepler:9894105,293.20728,46.77692
kepler:9896547,294.16541,46.747791
kepler:9897464,294.49036,46.78867
kepler:9898181,294.75519,46.716801
kepler:9899414,295.2269,46.772869
kepler:9902554,296.30862,46.794868
kepler:9903203,296.52866,46.73555
kepler:9909614,298.45056,46.771
kepler:9910701,298.759,46.781879
kepler:9912373,299.22906,46.734943
kepler:9932623,281.3407,46.895451
kepler:9933464,282.02136,46.80463
kepler:9934388,282.66977,46.872669
kepler:9935067,283.10492,46.88604
kepler:9935478,283.36624,46.805099
kepler:9941718,287.0144,46.811321
kepler:9942231,287.31641,46.81171
kepler:9943335,287.97351,46.802616
kepler:9943450,288.03922,46.876289
kepler:9944137,288.44965,46.837029
kepler:9944208,288.49353,46.833382
kepler:9944438,288.62915,46.883862
kepler:9945771,289.36142,46.892361
kepler:9946011,289.48795,46.82476
kepler:9946017,289.48999,46.81786
kepler:9946488,289.76273,46.816139
kepler:9946506,289.77496,46.841251
kepler:9946569,289.80231,46.878159
kepler:9947774,290.3143,46.864491
kepler:9959126,295.0564,46.85677
kepler:9959192,295.08435,46.821018
kepler:9959608,295.24384,46.842449
kepler:9959948,295.37134,46.812038
kepler:9963468,296.63638,46.89069
kepler:9964422,296.95227,46.849171
kepler:9967035,297.71173,46.843769
kepler:9970700,298.79541,46.884121
kepler:9991488,281.06805,46.974682
kepler:9991565,281.1347,46.97945
kepler:9992083,281.51758,46.978561
kepler:9992402,281.74438,46.911671
kepler:9992590,281.87189,46.936081
kepler:9992786,281.97385,46.91098
kepler:9994229,282.83997,46.915169
kepler:9994783,283.20496,46.961521
kepler:10000509,286.57065,46.91111
kepler:10000785,286.73337,46.967442
kepler:10000941,286.81937,46.91169
kepler:10001584,287.20996,46.963428
kepler:10002787,287.86502,46.98159
kepler:10002792,287.86722,46.983082
kepler:10004510,288.72949,46.917389
kepler:10004751,288.84625,46.983631
kepler:10006032,289.46732,46.95039
kepler:10006542,289.71359,46.945381
kepler:10007265,290.00626,46.926529
kepler:10007720,290.17334,46.924831
kepler:10011070,291.5444,46.980129
kepler:10015467,293.45364,46.917278
kepler:10019381,294.90683,46.930241
kepler:10026782,297.35062,46.9156
kepler:10030731,298.48914,46.969559
kepler:10054414,281.58847,47.01543
kepler:10055337,282.17407,47.0243
kepler:10056727,282.96732,47.067051
kepler:10062987,286.26196,47.08696
kepler:10063343,286.46033,47.005829
kepler:10064358,286.95984,47.064098
kepler:10065745,287.70221,47.07848
kepler:10067340,288.51871,47.018379
kepler:10067449,288.5744,47.069489
kepler:10068482,289.04904,47.086933
kepler:10069378,289.49408,47.063129
kepler:10070247,289.8642,47.08102
kepler:10070331,289.89825,47.092361
kepler:10071383,290.32089,47.015141
kepler:10079317,293.50534,47.018719
kepler:10080239,293.86212,47.01305
kepler:10080792,294.06232,47.05352
kepler:10081040,294.14499,47.074001
kepler:10081256,294.21527,47.089489
kepler:10081606,294.36426,47.00808
kepler:10081899,294.46457,47.045441
kepler:10081993,294.50085,47.039291
kepler:10082605,294.71896,47.092686
kepler:10082618,294.7218,47.092018
kepler:10082757,294.7695,47.019039
kepler:10082844,294.80243,47.019032
kepler:10087130,296.27014,47.025188
kepler:10091786,297.65714,47.093311
kepler:10094911,298.56271,47.014488
kepler:10096255,298.90945,47.023388
kepler:10096977,299.10486,47.069069
kepler:10120296,282.04877,47.145271
kepler:10121738,282.89609,47.172611
kepler:10128760,286.4761,47.15403
kepler:10129829,287.03625,47.184101
kepler:10131950,288.05927,47.13813
kepler:10134076,289.02966,47.114101
kepler:10134084,289.03265,47.115639
kepler:10134498,289.22198,47.105789
kepler:10139305,291.14401,47.185459
kepler:10141717,292.06531,47.136116
kepler:10146539,293.91144,47.142349
kepler:10149211,294.82629,47.14856
kepler:10154475,296.52295,47.138988
kepler:10154592,296.55283,47.143089
kepler:10155403,296.7984,47.106239
kepler:10158429,297.64758,47.10844
kepler:10158680,297.7135,47.1777
kepler:10161873,298.5766,47.140888
kepler:10162509,298.74542,47.180439
kepler:10164895,299.4201,47.14352
kepler:10165244,299.5257,47.16938
kepler:10165815,299.69852,47.186729
kepler:10187494,281.82437,47.240349
kepler:10188460,282.36819,47.202332
kepler:10188944,282.66486,47.248871
kepler:10196750,286.77887,47.263329
kepler:10196885,286.85284,47.250359
kepler:10197260,287.07837,47.213379
kepler:10197893,287.37866,47.223541
kepler:10198872,287.89496,47.279839
kepler:10208370,292.08118,47.219002
kepler:10220756,296.56128,47.227119
kepler:10221455,296.7738,47.26215
kepler:10222884,297.1828,47.22102
kepler:10224595,297.6723,47.220188
kepler:10224611,297.67615,47.2215
kepler:10229227,298.89774,47.20956
kepler:10231863,299.63071,47.289242
kepler:10252131,280.61221,47.373402
kepler:10252382,280.77621,47.33712
kepler:10253304,281.40958,47.30759
kepler:10253676,281.66766,47.375061
kepler:10254222,282.02271,47.38026
kepler:10258178,284.25189,47.340107
kepler:10258179,284.25229,47.340931
kepler:10258313,284.33585,47.350761
kepler:10262272,286.38208,47.319511
kepler:10264744,287.75601,47.302052
kepler:10265241,288.01431,47.349751
kepler:10267590,289.13013,47.357922
kepler:10273000,291.42053,47.393101
kepler:10273604,291.67816,47.33947
kepler:10273897,291.79449,47.31509
kepler:10274090,291.87997,47.378071
kepler:10274200,291.91974,47.39801
kepler:10274993,292.23892,47.334961
kepler:10275409,292.40875,47.388889
kepler:10275962,292.6225,47.39753
kepler:10279828,294.12521,47.336189
kepler:10280703,294.43561,47.349468
kepler:10284814,295.91583,47.304409
kepler:10285642,296.18723,47.342442
kepler:10287183,296.6723,47.3181
kepler:10287242,296.69336,47.392151
kepler:10287991,296.89926,47.379761
kepler:10288161,296.95105,47.381989
kepler:10288777,297.12109,47.3787
kepler:10290593,297.63422,47.328651
kepler:10292216,298.07214,47.351501
kepler:10293980,298.57266,47.349461
kepler:10295068,298.85226,47.319489
kepler:10317398,280.23264,47.450958
kepler:10318386,280.86603,47.459049
kepler:10319112,281.3663,47.4771
kepler:10320278,282.1546,47.43084
kepler:10320552,282.29773,47.431351
kepler:10320656,282.34631,47.482151
kepler:10321061,282.61688,47.421391
kepler:10322366,283.42743,47.483471
kepler:10323663,284.1243,47.48539
kepler:10324091,284.36517,47.426811
kepler:10325063,284.84079,47.400291
kepler:10328375,286.65424,47.4305
kepler:10330818,288.04718,47.45533
kepler:10332732,289.0101,47.446999
kepler:10336624,290.71216,47.487701
kepler:10337441,291.02954,47.450439
kepler:10338300,291.37854,47.41383
kepler:10346286,294.39734,47.482319
kepler:10351715,296.30481,47.48312
kepler:10351828,296.34384,47.43536
kepler:10352333,296.50354,47.486919
kepler:10353473,296.85269,47.409012
kepler:10355809,297.54779,47.477566
kepler:10355856,297.55948,47.473679
kepler:10358909,298.3967,47.449451
kepler:10360238,298.7627,47.46246
kepler:10361923,299.23065,47.414982
kepler:10362840,299.50439,47.499878
kepler:10363074,299.5723,47.401649
kepler:10384891,281.7262,47.54068
kepler:10387363,283.19992,47.554081
kepler:10387746,283.43094,47.55888
kepler:10387773,283.44742,47.553329
kepler:10388283,283.73837,47.582458
kepler:10389121,284.23868,47.513458
kepler:10394332,287.01151,47.552441
kepler:10395312,287.56281,47.578629
kepler:10398088,288.99557,47.504269
kepler:10401970,290.71729,47.5723
kepler:10403228,291.22672,47.54998
kepler:10404847,291.87958,47.599541
kepler:10411796,294.59683,47.599003
kepler:10412044,294.70078,47.563019
kepler:10416390,296.2486,47.526539
kepler:10417984,296.7486,47.58926
kepler:10418421,296.85907,47.563782
kepler:10421561,297.72989,47.579601
kepler:10421610,297.73953,47.576
kepler:10421688,297.75919,47.577061
kepler:10422030,297.84921,47.508129
kepler:10422241,297.91199,47.584099
kepler:10422252,297.91275,47.563808
kepler:10448377,280.80176,47.664551
kepler:10449437,281.47833,47.616081
kepler:10449542,281.54572,47.620258
kepler:10452252,283.15057,47.671967
kepler:10452709,283.42789,47.600151
kepler:10452840,283.49948,47.685299
kepler:10453314,283.7356,47.614857
kepler:10453350,283.74951,47.6348
kepler:10453357,283.75415,47.606838
kepler:10453475,283.81931,47.62582
kepler:10454492,284.3656,47.65353
kepler:10459864,287.18195,47.61721
kepler:10459987,287.24188,47.68576
kepler:10460771,287.66098,47.662949
kepler:10463609,289.05859,47.659451
kepler:10464111,289.27356,47.676048
kepler:10464278,289.35541,47.639431
kepler:10467714,290.77655,47.64843
kepler:10468984,291.32193,47.679779
kepler:10471412,292.2872,47.622211
kepler:10471434,292.30197,47.674698
kepler:10471960,292.53622,47.60202
kepler:10472574,292.78879,47.646221
kepler:10473048,292.97711,47.654179
kepler:10482387,296.30215,47.68856
kepler:10483062,296.51312,47.679031
kepler:10484973,297.07376,47.621498
kepler:10488161,297.95877,47.644138
kepler:10488229,297.9801,47.644642
kepler:10489175,298.24838,47.625805
kepler:10489286,298.28311,47.696941
kepler:10489544,298.3598,47.624859
kepler:10489814,298.44067,47.699909
kepler:10490282,298.57233,47.658821
kepler:10491422,298.88495,47.633072
kepler:10513641,280.7099,47.702648
kepler:10515924,282.28375,47.71701
kepler:10515986,282.33035,47.724991
kepler:10515995,282.33344,47.726551
kepler:10518125,283.56812,47.758598
kepler:10518575,283.83691,47.744419
kepler:10518758,283.92621,47.753391
kepler:10522057,285.69077,47.72287
kepler:10524994,287.32724,47.748981
kepler:10525199,287.44046,47.728489
kepler:10525463,287.58005,47.745331
kepler:10526289,288.01044,47.774021
kepler:10526849,288.27902,47.77309
kepler:10527540,288.62738,47.746681
kepler:10527793,288.74374,47.71352
kepler:10528093,288.88434,47.759499
kepler:10528564,289.11478,47.78017
kepler:10529125,289.38293,47.79134
kepler:10529126,289.38303,47.70322
kepler:10529366,289.49524,47.75803
kepler:10531839,290.49783,47.712009
kepler:10532561,290.79147,47.795319
kepler:10533880,291.38123,47.700119
kepler:10534155,291.50122,47.74773
kepler:10534360,291.58432,47.793541
kepler:10535424,292.00943,47.749748
kepler:10536376,292.38779,47.709221
kepler:10536761,292.54721,47.733841
kepler:10537061,292.67484,47.767078
kepler:10538002,293.07486,47.784119
kepler:10538178,293.14783,47.772144
kepler:10548015,296.68195,47.749359
kepler:10548240,296.74826,47.785961
kepler:10548508,296.83282,47.79052
kepler:10548640,296.86847,47.71611
kepler:10553513,298.23215,47.725788
kepler:10553769,298.30905,47.712608
kepler:10553852,298.33484,47.791729
kepler:10578030,280.7193,47.858459
kepler:10583089,283.72263,47.852352
kepler:10583379,283.87735,47.823002
kepler:10583486,283.94666,47.885529
kepler:10584063,284.2757,47.824631
kepler:10587237,285.95322,47.88332
kepler:10589849,287.37125,47.809395
kepler:10591025,287.99667,47.882462
kepler:10592027,288.49518,47.844719
kepler:10593098,288.97717,47.880859
kepler:10593110,288.98618,47.86253
kepler:10593239,289.05045,47.820969
kepler:10597391,290.7843,47.874939
kepler:10603977,293.47031,47.895641
kepler:10610702,295.89417,47.85775
