n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,tier,first_veto,flags,centroid
1,0,,0.007681,0.83,5376.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453450733,tess:453450733,453450733,tess_tu2022,tess,tu2022_stars,fraction,True,0.25,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,,bolometric,False,none,no_ceiling,,not_checked
9,9,7.799999999999999e+34,0.015574,1.26,5753.0,3000.0,3.0,True,3943.6300778,4.824901992061008e+20,1.4474705976183022e+21,3.795206347528223e+36,1.9720470657380355e+37,-1.6871407910210223,-2.402822673100516,0,0,[],tess_tu2022:tess:453678369,tess:453678369,453678369,tess_tu2022,tess,tu2022_stars,fraction,True,4.64,tu2022_stars,tu2022_stars,tu2022_stars,4.25,False,False,,bolometric,False,none,below_ceiling,,not_checked
4,4,6.499999999999999e+34,0.087734,0.82,5120.0,3000.0,3.0,True,3714.64448,1.240775303954116e+21,3.7223259118623486e+21,1.5651009713406346e+37,8.132503204012143e+37,-2.381629004333241,-3.0973108864127354,0,0,[],tess_tu2022:tess:453684455,tess:453684455,453684455,tess_tu2022,tess,tu2022_stars,fraction,True,4.44,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,6.3e+35,0.063698,1.44,5144.0,3000.0,3.0,True,3723.8496512,2.7687988554861893e+21,8.306396566458566e+21,5.217227321279905e+37,2.71095083852798e+38,-1.918099210448148,-2.6337810925276344,0,0,[],tess_tu2022:tess:453810549,tess:453810549,453810549,tess_tu2022,tess,tu2022_stars,fraction,True,1.35,tu2022_stars,tu2022_stars,tu2022_stars,4.06,False,False,,bolometric,False,none,below_ceiling,,not_checked
12,9,1.8e+35,0.005752,1.05,5851.0,3000.0,3.0,True,3976.5166042,1.225770906521817e+20,3.6773127195654514e+20,4.859780046981595e+35,2.525215786494477e+36,-0.4313441084915297,-1.1470259905710236,0,0,[],tess_tu2022:tess:453856222,tess:453856222,453856222,tess_tu2022,tess,tu2022_stars,fraction,True,2.12,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,1.2e+35,0.025163,0.96,5453.0,3000.0,3.0,True,3838.6825178,4.673944483156784e+20,1.402183344947035e+21,3.618494976983414e+36,1.8802251441204144e+37,-1.4793467280486468,-2.1950286101281407,0,0,[],tess_tu2022:tess:454002062,tess:454002062,454002062,tess_tu2022,tess,tu2022_stars,fraction,True,3.36,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.005087,1.05,5803.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:454149284,tess:454149284,454149284,tess_tu2022,tess,tu2022_stars,fraction,True,82.84,tu2022_stars,tu2022_stars,tu2022_stars,4.41,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.003097,1.07,5837.21,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:454154667,tess:454154667,454154667,tess_tu2022,tess,tu2022_stars,fraction,True,8.64,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.025572,0.91,5570.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:454960088,tess:454960088,454960088,tess_tu2022,tess,tu2022_stars,fraction,True,11.16,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
15,11,1.6e+35,0.050533,0.98,5792.0,3000.0,3.0,True,3956.7999488,9.434187301780044e+20,2.830256190534013e+21,1.0376703108369456e+37,5.391893099626137e+37,-1.8119394084983185,-2.5276212905778124,0,0,[],tess_tu2022:tess:455007634,tess:455007634,455007634,tess_tu2022,tess,tu2022_stars,fraction,True,2.92,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,4.3e+34,0.004251,1.06,5890.0,3000.0,3.0,True,3989.41282,9.19864706018259e+19,2.759594118054777e+20,3.1592833855533356e+35,1.6416118017859774e+36,-0.866120127990051,-1.581802010069545,0,0,[],tess_tu2022:tess:455030750,tess:455030750,455030750,tess_tu2022,tess,tu2022_stars,fraction,True,11.72,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.004233,0.9,5565.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:455209615,tess:455209615,455209615,tess_tu2022,tess,tu2022_stars,fraction,True,5.82,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,3.4e+34,0.007241,1.51,5675.0,3000.0,3.0,True,3916.963625,3.2474319490989005e+20,9.7422958472967e+20,2.095620983311737e+36,1.0889166049510137e+37,-1.7898338213168117,-2.5055157033963056,0,0,[],tess_tu2022:tess:455250360,tess:455250360,455250360,tess_tu2022,tess,tu2022_stars,fraction,True,5.03,tu2022_stars,tu2022_stars,tu2022_stars,4.09,False,False,,bolometric,False,none,below_ceiling,,not_checked
4,0,,0.008468,1.34,5930.65,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:455274743,tess:455274743,455274743,tess_tu2022,tess,tu2022_stars,fraction,True,0.26,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,8.6e+34,0.009476,1.24,5971.0,3000.0,3.0,True,4015.8492922,2.7853562924488285e+20,8.356068877346485e+20,1.664653255162835e+36,8.649792044780845e+36,-1.286825333114031,-2.002507215193525,0,0,[],tess_tu2022:tess:455282754,tess:455282754,455282754,tess_tu2022,tess,tu2022_stars,fraction,True,5.4,tu2022_stars,tu2022_stars,tu2022_stars,4.29,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.014272,0.95,5757.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:455760329,tess:455760329,455760329,tess_tu2022,tess,tu2022_stars,fraction,True,9.64,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.002105,1.04,5766.49,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:456338505,tess:456338505,456338505,tess_tu2022,tess,tu2022_stars,fraction,True,6.51,tu2022_stars,tu2022_stars,tu2022_stars,4.41,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.057893,1.47,5969.67,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:456894770,tess:456894770,456894770,tess_tu2022,tess,tu2022_stars,fraction,True,0.74,tu2022_stars,tu2022_stars,tu2022_stars,4.14,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.6e+35,0.004065,0.94,5777.0,3000.0,3.0,True,3951.7475018,6.992491594075027e+19,2.097747478222508e+20,2.0938741686197485e+35,1.088008933411634e+36,0.0940227687732147,-0.6216591133062792,1,0,[],tess_tu2022:tess:457573832,tess:457573832,457573832,tess_tu2022,tess,tu2022_stars,fraction,True,2.54,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,watch,below_ceiling,,not_checked
13,0,,0.015468,1.11,5761.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458387660,tess:458387660,458387660,tess_tu2022,tess,tu2022_stars,fraction,True,4.11,tu2022_stars,tu2022_stars,tu2022_stars,4.36,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.000412,1.08,5884.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458445966,tess:458445966,458445966,tess_tu2022,tess,tu2022_stars,fraction,True,3.39,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.005974,0.87,5468.74,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458454269,tess:458454269,458454269,tess_tu2022,tess,tu2022_stars,fraction,True,7.41,tu2022_stars,tu2022_stars,tu2022_stars,4.54,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.003047,0.86,5330.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458454647,tess:458454647,458454647,tess_tu2022,tess,tu2022_stars,fraction,True,11.88,tu2022_stars,tu2022_stars,tu2022_stars,4.53,False,False,,bolometric,False,none,no_ceiling,,not_checked
100,0,,0.003682,0.96,5898.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458478250,tess:458478250,458478250,tess_tu2022,tess,tu2022_stars,fraction,True,0.56,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.004634,1.03,5633.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458478404,tess:458478404,458478404,tess_tu2022,tess,tu2022_stars,fraction,True,0.16,tu2022_stars,tu2022_stars,tu2022_stars,4.41,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.006184,1.48,5694.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458479571,tess:458479571,458479571,tess_tu2022,tess,tu2022_stars,fraction,True,4.06,tu2022_stars,tu2022_stars,tu2022_stars,4.1,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.020786,0.98,5348.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458480234,tess:458480234,458480234,tess_tu2022,tess,tu2022_stars,fraction,True,6.51,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.002095,0.92,5776.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458481879,tess:458481879,458481879,tess_tu2022,tess,tu2022_stars,fraction,True,6.61,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.000531,1.32,5833.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458494003,tess:458494003,458494003,tess_tu2022,tess,tu2022_stars,fraction,True,5.69,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,2,7.6e+35,0.043843,0.8,5141.0,3000.0,3.0,True,3722.7012602,5.884395290342564e+20,1.7653185871027697e+21,5.111582899682551e+36,2.656056386805129e+37,-0.8277418162974399,-1.5434236983769338,0,0,[],tess_tu2022:tess:458616184,tess:458616184,458616184,tess_tu2022,tess,tu2022_stars,fraction,True,3.14,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,GM21,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.007347,0.76,5277.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:458623298,tess:458623298,458623298,tess_tu2022,tess,tu2022_stars,fraction,True,1.02,tu2022_stars,tu2022_stars,tu2022_stars,4.63,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.8e+34,0.01065,1.14,5667.57,3000.0,3.0,True,3914.40075056458,2.7244688699585977e+20,8.173406609875792e+20,1.610369085415372e+36,8.367723224632947e+36,-1.759767393378425,-2.475449275457919,0,0,[],tess_tu2022:tess:458683811,tess:458683811,458683811,tess_tu2022,tess,tu2022_stars,fraction,True,5.0,tu2022_stars,tu2022_stars,tu2022_stars,4.33,False,False,,bolometric,False,none,below_ceiling,,not_checked
5,1,8.500000000000001e+33,0.003937,1.02,5823.09,3000.0,3.0,True,3967.22068809802,7.938434633730525e+19,2.381530390119157e+20,2.5328236888644957e+35,1.3160937947181992e+36,-1.474186033670307,-2.189867915749801,0,0,[],tess_tu2022:tess:459056725,tess:459056725,459056725,tess_tu2022,tess,tu2022_stars,fraction,True,5.21,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,6.899999999999999e+34,0.019177,1.43,5848.0,3000.0,3.0,True,3975.5200768,7.582077288985275e+20,2.2746231866955824e+21,7.476269712005783e+36,3.884783697684708e+37,-2.034835869749493,-2.750517751828987,0,0,[],tess_tu2022:tess:45916807,tess:45916807,45916807,tess_tu2022,tess,tu2022_stars,fraction,True,1.22,tu2022_stars,tu2022_stars,tu2022_stars,4.15,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.018646,1.37,5705.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459216483,tess:459216483,459216483,tess_tu2022,tess,tu2022_stars,fraction,True,4.32,tu2022_stars,tu2022_stars,tu2022_stars,4.17,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.012555,0.83,5356.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459221645,tess:459221645,459221645,tess_tu2022,tess,tu2022_stars,fraction,True,6.6,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.017608,0.82,5352.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459244649,tess:459244649,459244649,tess_tu2022,tess,tu2022_stars,fraction,True,8.05,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001232,1.33,5734.82,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459277530,tess:459277530,459277530,tess_tu2022,tess,tu2022_stars,fraction,True,6.97,tu2022_stars,tu2022_stars,tu2022_stars,4.2,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.007622,1.02,5175.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459754932,tess:459754932,459754932,tess_tu2022,tess,tu2022_stars,fraction,True,3.99,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001409,0.92,5536.47,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459822405,tess:459822405,459822405,tess_tu2022,tess,tu2022_stars,fraction,True,6.48,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.002373,0.99,5851.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459823447,tess:459823447,459823447,tess_tu2022,tess,tu2022_stars,fraction,True,0.28,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.00323,1.1,5935.19,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459824212,tess:459824212,459824212,tess_tu2022,tess,tu2022_stars,fraction,True,2.24,tu2022_stars,tu2022_stars,tu2022_stars,4.39,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.001541,0.94,5167.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459914323,tess:459914323,459914323,tess_tu2022,tess,tu2022_stars,fraction,True,5.95,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.004838,0.99,5961.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459968648,tess:459968648,459968648,tess_tu2022,tess,tu2022_stars,fraction,True,5.8,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.009194,0.73,5416.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459969935,tess:459969935,459969935,tess_tu2022,tess,tu2022_stars,fraction,True,3.42,tu2022_stars,tu2022_stars,tu2022_stars,4.68,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008815,0.72,5177.96,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459970695,tess:459970695,459970695,tess_tu2022,tess,tu2022_stars,fraction,True,7.75,tu2022_stars,tu2022_stars,tu2022_stars,4.67,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001518,0.97,5702.99,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459981342,tess:459981342,459981342,tess_tu2022,tess,tu2022_stars,fraction,True,4.67,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.016383,0.93,5814.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459985588,tess:459985588,459985588,tess_tu2022,tess,tu2022_stars,fraction,True,7.78,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.002967,1.44,5601.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:459986001,tess:459986001,459986001,tess_tu2022,tess,tu2022_stars,fraction,True,5.07,tu2022_stars,tu2022_stars,tu2022_stars,4.12,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,7.1e+34,0.040759,0.94,5792.0,3000.0,3.0,True,3956.7999488,7.000942142312763e+20,2.100282642693829e+21,6.633418269604929e+36,3.446825241243408e+37,-1.970479033843013,-2.686160915922507,0,0,[],tess_tu2022:tess:460049532,tess:460049532,460049532,tess_tu2022,tess,tu2022_stars,fraction,True,2.66,tu2022_stars,tu2022_stars,tu2022_stars,4.51,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.036338,1.36,5716.05,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:460055375,tess:460055375,460055375,tess_tu2022,tess,tu2022_stars,fraction,True,1.25,tu2022_stars,tu2022_stars,tu2022_stars,4.18,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.4e+35,0.022956,0.93,5453.0,3000.0,3.0,True,3838.6825178,4.0016654631602186e+20,1.2004996389480654e+21,2.866578362069414e+36,1.489517810094539e+37,-1.077152576629743,-1.7928344587092369,0,0,[],tess_tu2022:tess:460105389,tess:460105389,460105389,tess_tu2022,tess,tu2022_stars,fraction,True,1.23,tu2022_stars,tu2022_stars,tu2022_stars,4.48,False,False,GM42,bolometric,False,none,below_ceiling,,not_checked
10,7,4.9e+35,0.029114,1.42,5283.0,3000.0,3.0,True,3776.3518138,1.2080163532370275e+21,3.624049059711083e+21,1.503529210523597e+37,7.812566949872379e+37,-1.4869157899510768,-2.2025976720305707,0,0,[],tess_tu2022:tess:460765494,tess:460765494,460765494,tess_tu2022,tess,tu2022_stars,fraction,True,0.3,tu2022_stars,tu2022_stars,tu2022_stars,4.09,False,False,GM21,bolometric,False,none,below_ceiling,,not_checked
1,1,3.1e+34,0.002212,1.1,5821.0,3000.0,3.0,True,3966.5223322,5.188321911268455e+19,1.5564965733805362e+20,1.3382677769197203e+35,6.953843351271622e+35,-0.635181327223151,-1.350863209302645,0,0,[],tess_tu2022:tess:461196559,tess:461196559,461196559,tess_tu2022,tess,tu2022_stars,fraction,True,2.89,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.01751,1.09,5522.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:461314413,tess:461314413,461314413,tess_tu2022,tess,tu2022_stars,fraction,True,3.86,tu2022_stars,tu2022_stars,tu2022_stars,4.35,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,3.3e+34,0.018675,0.93,5797.0,3000.0,3.0,True,3958.4805178,3.138282381370607e+20,9.41484714411182e+20,1.9908598020072735e+36,1.034481098346934e+37,-1.7805267378499607,-2.496208619929454,0,0,[],tess_tu2022:tess:461495292,tess:461495292,461495292,tess_tu2022,tess,tu2022_stars,fraction,True,4.7,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,below_ceiling,,not_checked
6,0,,0.011205,0.95,5726.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:461629834,tess:461629834,461629834,tess_tu2022,tess,tu2022_stars,fraction,True,5.88,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.007674,0.97,5326.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:461662295,tess:461662295,461662295,tess_tu2022,tess,tu2022_stars,fraction,True,1.45,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,1.4e+35,0.045055,1.27,5545.0,3000.0,3.0,True,3871.551505,1.4494015079289958e+21,4.348204523786987e+21,1.975994416008516e+37,1.0267568171997426e+38,-2.149657677295984,-2.865339559375478,0,0,[],tess_tu2022:tess:461683405,tess:461683405,461683405,tess_tu2022,tess,tu2022_stars,fraction,True,2.6,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,GM21,bolometric,False,none,below_ceiling,,not_checked
3,3,1.1e+35,0.019844,1.1,5955.0,3000.0,3.0,True,4010.664505,4.5967495057975096e+20,1.379024851739253e+21,3.529221423198233e+36,1.8338372448419643e+37,-1.506286221673399,-2.221968103752893,0,0,[],tess_tu2022:tess:461782701,tess:461782701,461782701,tess_tu2022,tess,tu2022_stars,fraction,True,0.46,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.00362,0.96,5178.8,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:461839928,tess:461839928,461839928,tess_tu2022,tess,tu2022_stars,fraction,True,0.12,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.016174,1.12,5226.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:461874418,tess:461874418,461874418,tess_tu2022,tess,tu2022_stars,fraction,True,1.51,tu2022_stars,tu2022_stars,tu2022_stars,4.29,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
8,0,,0.006283,0.87,5796.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:462161832,tess:462161832,462161832,tess_tu2022,tess,tu2022_stars,fraction,True,0.95,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,"GB42, GM42",bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008776,0.8,5357.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:462460228,tess:462460228,462460228,tess_tu2022,tess,tu2022_stars,fraction,True,4.98,tu2022_stars,tu2022_stars,tu2022_stars,4.6,False,False,"GM21, GM42",bolometric,False,none,no_ceiling,,not_checked
1,0,,0.001447,1.12,5101.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:462541612,tess:462541612,462541612,tess_tu2022,tess,tu2022_stars,fraction,True,4.26,tu2022_stars,tu2022_stars,tu2022_stars,4.28,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,1.7e+34,0.023575,1.03,5406.0,3000.0,3.0,True,3821.6568712,5.068892274293717e+20,1.5206676822881149e+21,4.086695147012936e+36,2.1235090889014693e+37,-2.3809233207110765,-3.0966052027905704,0,0,[],tess_tu2022:tess:462544047,tess:462544047,462544047,tess_tu2022,tess,tu2022_stars,fraction,True,4.34,tu2022_stars,tu2022_stars,tu2022_stars,4.38,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.00277,1.58,5709.96,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:462620035,tess:462620035,462620035,tess_tu2022,tess,tu2022_stars,fraction,True,5.48,tu2022_stars,tu2022_stars,tu2022_stars,4.05,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
2,1,3.4e+34,0.008132,0.94,5178.0,3000.0,3.0,True,3736.8197128,1.4992184171668157e+20,4.497655251500448e+20,6.573550637712038e+35,3.415717107193214e+36,-1.2863210957194369,-2.0020029777989308,0,0,[],tess_tu2022:tess:462667862,tess:462667862,462667862,tess_tu2022,tess,tu2022_stars,fraction,True,7.15,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,below_ceiling,,not_checked
4,0,,0.004702,1.09,5689.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:46271899,tess:46271899,46271899,tess_tu2022,tess,tu2022_stars,fraction,True,6.57,tu2022_stars,tu2022_stars,tu2022_stars,4.37,False,False,,bolometric,False,none,no_ceiling,,not_checked
