name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by,gaia_idx,match_by
G312.67-4.85,,,,,,,,,unresolved,-1,none
G312.78-4.65,,,,,,,,,unresolved,-1,none
G312.90+2.42,,,,,,,,,unresolved,-1,none
G312.90-4.85,,,,,,,,,unresolved,-1,none
G313.02-4.65,,,,,,,,,unresolved,-1,none
G313.37-3.64,,,,,,,,,unresolved,-1,none
G313.37-6.06,,,,,,,,,unresolved,-1,none
G313.48+3.84,,,,,,,,,unresolved,-1,none
G313.48-3.44,,,,,,,,,unresolved,-1,none
G313.48-5.86,,,,,,,,,unresolved,-1,none
G313.60-3.64,,,,,,,,,unresolved,-1,none
G313.60-6.06,,,,,,,,,unresolved,-1,none
G313.72+3.84,,,,,,,,,unresolved,-1,none
G313.72-3.44,,,,,,,,,unresolved,-1,none
G313.72-5.86,,,,,,,,,unresolved,-1,none
G314.07-4.85,,,,,,,,,unresolved,-1,none
G314.18-4.65,,,,,,,,,unresolved,-1,none
G314.30-4.85,,,,,,,,,unresolved,-1,none
G314.42-4.65,,,,,,,,,unresolved,-1,none
G314.77+3.64,,,,,,,,,unresolved,-1,none
G314.77-3.64,,,,,,,,,unresolved,-1,none
G314.77-6.06,,,,,,,,,unresolved,-1,none
G314.88+3.84,,,,,,,,,unresolved,-1,none
G314.88-3.44,,,,,,,,,unresolved,-1,none
G314.88-5.86,,,,,,,,,unresolved,-1,none
G315.00+3.64,,,,,,,,,unresolved,-1,none
G315.00-3.64,,,,,,,,,unresolved,-1,none
G315.00-6.06,,,,,,,,,unresolved,-1,none
G315.12+3.84,,,,,,,,,unresolved,-1,none
G315.12-3.44,,,,,,,,,unresolved,-1,none
G315.12-5.86,,,,,,,,,unresolved,-1,none
G315.47-4.85,,,,,,,,,unresolved,-1,none
G315.58-4.65,,,,,,,,,unresolved,-1,none
G315.70-4.85,,,,,,,,,unresolved,-1,none
G315.82-4.65,,,,,,,,,unresolved,-1,none
G316.17+3.64,,,,,,,,,unresolved,-1,none
G316.17-3.64,,,,,,,,,unresolved,-1,none
G316.17-6.06,,,,,,,,,unresolved,-1,none
G316.28+3.84,,,,,,,,,unresolved,-1,none
G316.28-3.44,,,,,,,,,unresolved,-1,none
G316.28-5.86,,,,,,,,,unresolved,-1,none
G316.40+3.64,,,,,,,,,unresolved,-1,none
G316.40-3.64,,,,,,,,,unresolved,-1,none
G316.40-6.06,,,,,,,,,unresolved,-1,none
G316.52+3.84,,,,,,,,,unresolved,-1,none
G316.52-3.44,,,,,,,,,unresolved,-1,none
G316.52-5.86,,,,,,,,,unresolved,-1,none
G316.87-4.85,,,,,,,,,unresolved,-1,none
G316.98-4.65,,,,,,,,,unresolved,-1,none
G317.10-4.85,,,,,,,,,unresolved,-1,none
G317.22-4.65,,,,,,,,,unresolved,-1,none
G317.57+3.64,,,,,,,,,unresolved,-1,none
G317.57-3.64,,,,,,,,,unresolved,-1,none
G317.57-6.06,,,,,,,,,unresolved,-1,none
G317.68+3.84,,,,,,,,,unresolved,-1,none
G317.68-3.44,,,,,,,,,unresolved,-1,none
G317.68-5.86,,,,,,,,,unresolved,-1,none
G317.80-3.64,,,,,,,,,unresolved,-1,none
G317.80-6.06,,,,,,,,,unresolved,-1,none
G317.92-3.44,,,,,,,,,unresolved,-1,none
G317.92-5.86,,,,,,,,,unresolved,-1,none
G318.27-4.85,,,,,,,,,unresolved,-1,none
G318.38-4.65,,,,,,,,,unresolved,-1,none
G318.50-4.85,,,,,,,,,unresolved,-1,none
G318.62-4.65,,,,,,,,,unresolved,-1,none
G318.97-3.64,,,,,,,,,unresolved,-1,none
G318.97-6.06,,,,,,,,,unresolved,-1,none
G319.08+6.26,,,,,,,,,unresolved,-1,none
G319.08-3.44,,,,,,,,,unresolved,-1,none
G319.08-5.86,,,,,,,,,unresolved,-1,none
G319.20-3.64,,,,,,,,,unresolved,-1,none
G319.20-6.06,,,,,,,,,unresolved,-1,none
G319.32+6.26,,,,,,,,,unresolved,-1,none
G319.32-3.44,,,,,,,,,unresolved,-1,none
G319.32-5.86,,,,,,,,,unresolved,-1,none
G319.67-4.85,,,,,,,,,unresolved,-1,none
G319.78-4.65,,,,,,,,,unresolved,-1,none
G319.90-4.85,,,,,,,,,unresolved,-1,none
G32.08+1.41,,,,,,,,,unresolved,-1,none
G32.08+3.84,,,,,,,,,unresolved,-1,none
G32.08+6.26,,,,,,,,,unresolved,-1,none
G32.08-1.01,,,,,,,,,unresolved,-1,none
G32.08-3.44,,,,,,,,,unresolved,-1,none
G32.20+1.21,,,,,,,,,unresolved,-1,none
G32.20+3.64,,,,,,,,,unresolved,-1,none
G32.20+6.06,,,,,,,,,unresolved,-1,none
G32.20-1.21,,,,,,,,,unresolved,-1,none
G32.20-3.64,,,,,,,,,unresolved,-1,none
G32.32+1.41,,,,,,,,,unresolved,-1,none
G32.32-1.01,,,,,,,,,unresolved,-1,none
G32.32-3.44,,,,,,,,,unresolved,-1,none
G32.32-5.86,,,,,,,,,unresolved,-1,none
G32.67+2.42,,,,,,,,,unresolved,-1,none
G32.67-2.42,,,,,,,,,unresolved,-1,none
G32.67-4.85,,,,,,,,,unresolved,-1,none
G32.78-2.22,,,,,,,,,unresolved,-1,none
G32.78-4.65,,,,,,,,,unresolved,-1,none
G32.90-2.42,,,,,,,,,unresolved,-1,none
G32.90-4.85,,,,,,,,,unresolved,-1,none
G320.02-4.65,,,,,,,,,unresolved,-1,none
G320.37+3.64,,,,,,,,,unresolved,-1,none
G320.37-3.64,,,,,,,,,unresolved,-1,none
G320.37-6.06,,,,,,,,,unresolved,-1,none
G320.48+3.84,,,,,,,,,unresolved,-1,none
G320.48-3.44,,,,,,,,,unresolved,-1,none
G320.48-5.86,,,,,,,,,unresolved,-1,none
G320.60+3.64,,,,,,,,,unresolved,-1,none
G320.60-3.64,,,,,,,,,unresolved,-1,none
G320.60-6.06,,,,,,,,,unresolved,-1,none
G320.72+3.84,,,,,,,,,unresolved,-1,none
G320.72-3.44,,,,,,,,,unresolved,-1,none
G320.72-5.86,,,,,,,,,unresolved,-1,none
G321.07-4.85,,,,,,,,,unresolved,-1,none
G321.18-4.65,,,,,,,,,unresolved,-1,none
G321.30-4.85,,,,,,,,,unresolved,-1,none
G321.42-4.65,,,,,,,,,unresolved,-1,none
G321.77+3.64,,,,,,,,,unresolved,-1,none
G321.77-3.64,,,,,,,,,unresolved,-1,none
G321.77-6.06,,,,,,,,,unresolved,-1,none
G321.88+3.84,,,,,,,,,unresolved,-1,none
G321.88-3.44,,,,,,,,,unresolved,-1,none
G321.88-5.86,,,,,,,,,unresolved,-1,none
G322.00+3.64,,,,,,,,,unresolved,-1,none
G322.00-3.64,,,,,,,,,unresolved,-1,none
G322.00-6.06,,,,,,,,,unresolved,-1,none
G322.12+1.41,,,,,,,,,unresolved,-1,none
G322.12+3.84,,,,,,,,,unresolved,-1,none
G322.12-3.44,,,,,,,,,unresolved,-1,none
G322.12-5.86,,,,,,,,,unresolved,-1,none
G322.47-4.85,,,,,,,,,unresolved,-1,none
G322.58-4.65,,,,,,,,,unresolved,-1,none
G322.70-4.85,,,,,,,,,unresolved,-1,none
G322.82-4.65,,,,,,,,,unresolved,-1,none
G323.17+1.21,,,,,,,,,unresolved,-1,none
G323.17+3.64,,,,,,,,,unresolved,-1,none
G323.17-3.64,,,,,,,,,unresolved,-1,none
G323.17-6.06,,,,,,,,,unresolved,-1,none
G323.28+1.41,,,,,,,,,unresolved,-1,none
G323.28+3.84,,,,,,,,,unresolved,-1,none
G323.28-3.44,,,,,,,,,unresolved,-1,none
G323.28-5.86,,,,,,,,,unresolved,-1,none
G323.40+1.21,,,,,,,,,unresolved,-1,none
G323.40+3.64,,,,,,,,,unresolved,-1,none
G323.40-3.64,,,,,,,,,unresolved,-1,none
G323.40-6.06,,,,,,,,,unresolved,-1,none
G323.52+1.41,,,,,,,,,unresolved,-1,none
G323.52-3.44,,,,,,,,,unresolved,-1,none
G323.52-5.86,,,,,,,,,unresolved,-1,none
G323.87-4.85,,,,,,,,,unresolved,-1,none
G323.98-4.65,,,,,,,,,unresolved,-1,none
G324.10-4.85,,,,,,,,,unresolved,-1,none
G324.22-4.65,,,,,,,,,unresolved,-1,none
G324.57+1.21,,,,,,,,,unresolved,-1,none
G324.57-3.64,,,,,,,,,unresolved,-1,none
G324.57-6.06,,,,,,,,,unresolved,-1,none
G324.68+1.41,,,,,,,,,unresolved,-1,none
G324.68+6.26,,,,,,,,,unresolved,-1,none
G324.68-3.44,,,,,,,,,unresolved,-1,none
G324.68-5.86,,,,,,,,,unresolved,-1,none
G324.80+1.21,,,,,,,,,unresolved,-1,none
G324.80-3.64,,,,,,,,,unresolved,-1,none
G324.80-6.06,,,,,,,,,unresolved,-1,none
G324.92+1.41,,,,,,,,,unresolved,-1,none
G324.92+6.26,,,,,,,,,unresolved,-1,none
G324.92-3.44,,,,,,,,,unresolved,-1,none
G324.92-5.86,,,,,,,,,unresolved,-1,none
G325.27-4.85,,,,,,,,,unresolved,-1,none
G325.38-4.65,,,,,,,,,unresolved,-1,none
G325.50-4.85,,,,,,,,,unresolved,-1,none
G325.62+2.63,,,,,,,,,unresolved,-1,none
G325.62-4.65,,,,,,,,,unresolved,-1,none
G325.97+1.21,,,,,,,,,unresolved,-1,none
G325.97+3.64,,,,,,,,,unresolved,-1,none
G325.97-3.64,,,,,,,,,unresolved,-1,none
G325.97-6.06,,,,,,,,,unresolved,-1,none
G326.08+1.41,,,,,,,,,unresolved,-1,none
G326.08+3.84,,,,,,,,,unresolved,-1,none
G326.08-3.44,,,,,,,,,unresolved,-1,none
G326.08-5.86,,,,,,,,,unresolved,-1,none
G326.20+1.21,,,,,,,,,unresolved,-1,none
G326.20+3.64,,,,,,,,,unresolved,-1,none
G326.20-3.64,,,,,,,,,unresolved,-1,none
G326.20-6.06,,,,,,,,,unresolved,-1,none
G326.32+1.41,,,,,,,,,unresolved,-1,none
G326.32+3.84,,,,,,,,,unresolved,-1,none
G326.32-3.44,,,,,,,,,unresolved,-1,none
G326.32-5.86,,,,,,,,,unresolved,-1,none
G326.67+2.42,,,,,,,,,unresolved,-1,none
G326.67-4.85,,,,,,,,,unresolved,-1,none
G326.78+2.63,,,,,,,,,unresolved,-1,none
G326.78-4.65,,,,,,,,,unresolved,-1,none
G326.90+2.42,,,,,,,,,unresolved,-1,none
G326.90-4.85,,,,,,,,,unresolved,-1,none
G327.02+2.63,,,,,,,,,unresolved,-1,none
G327.02-2.22,,,,,,,,,unresolved,-1,none
G327.02-4.65,,,,,,,,,unresolved,-1,none
G327.37+3.64,,,,,,,,,unresolved,-1,none
G327.37-3.64,,,,,,,,,unresolved,-1,none
G327.37-6.06,,,,,,,,,unresolved,-1,none
G327.48-3.44,,,,,,,,,unresolved,-1,none
G327.48-5.86,,,,,,,,,unresolved,-1,none
G327.60+3.64,,,,,,,,,unresolved,-1,none
G327.60-3.64,,,,,,,,,unresolved,-1,none
G327.60-6.06,,,,,,,,,unresolved,-1,none
G327.72-3.44,,,,,,,,,unresolved,-1,none
G327.72-5.86,,,,,,,,,unresolved,-1,none
G328.07+2.42,,,,,,,,,unresolved,-1,none
G328.07-4.85,,,,,,,,,unresolved,-1,none
G328.18+2.63,,,,,,,,,unresolved,-1,none
G328.18-4.65,,,,,,,,,unresolved,-1,none
G328.30+2.42,,,,,,,,,unresolved,-1,none
G328.30-4.85,,,,,,,,,unresolved,-1,none
G328.42+2.63,,,,,,,,,unresolved,-1,none
G328.42-4.65,,,,,,,,,unresolved,-1,none
G328.77+6.06,,,,,,,,,unresolved,-1,none
G328.77-3.64,,,,,,,,,unresolved,-1,none
G328.77-6.06,,,,,,,,,unresolved,-1,none
G328.88+6.26,,,,,,,,,unresolved,-1,none
G328.88-3.44,,,,,,,,,unresolved,-1,none
G328.88-5.86,,,,,,,,,unresolved,-1,none
G329.00+6.06,,,,,,,,,unresolved,-1,none
G329.00-3.64,,,,,,,,,unresolved,-1,none
G329.00-6.06,,,,,,,,,unresolved,-1,none
G329.12+6.26,,,,,,,,,unresolved,-1,none
G329.12-3.44,,,,,,,,,unresolved,-1,none
G329.12-5.86,,,,,,,,,unresolved,-1,none
G329.47-4.85,,,,,,,,,unresolved,-1,none
G329.58-4.65,,,,,,,,,unresolved,-1,none
G329.70-4.85,,,,,,,,,unresolved,-1,none
G329.82-4.65,,,,,,,,,unresolved,-1,none
G33.02-2.22,,,,,,,,,unresolved,-1,none
G33.02-4.65,,,,,,,,,unresolved,-1,none
G33.37+1.21,,,,,,,,,unresolved,-1,none
G33.37+6.06,,,,,,,,,unresolved,-1,none
G33.37-3.64,,,,,,,,,unresolved,-1,none
G33.37-6.06,,,,,,,,,unresolved,-1,none
G33.48+6.26,,,,,,,,,unresolved,-1,none
G33.48-3.44,,,,,,,,,unresolved,-1,none
G33.48-5.86,,,,,,,,,unresolved,-1,none
G33.60+6.06,,,,,,,,,unresolved,-1,none
G33.60-3.64,,,,,,,,,unresolved,-1,none
G33.60-6.06,,,,,,,,,unresolved,-1,none
G33.72+6.26,,,,,,,,,unresolved,-1,none
G33.72-3.44,,,,,,,,,unresolved,-1,none
G33.72-5.86,,,,,,,,,unresolved,-1,none
G330.17+6.06,,,,,,,,,unresolved,-1,none
G330.17-3.64,,,,,,,,,unresolved,-1,none
G330.17-6.06,,,,,,,,,unresolved,-1,none
G330.28+6.26,,,,,,,,,unresolved,-1,none
G330.28-3.44,,,,,,,,,unresolved,-1,none
G330.28-5.86,,,,,,,,,unresolved,-1,none
G330.40+6.06,,,,,,,,,unresolved,-1,none
G330.40-3.64,,,,,,,,,unresolved,-1,none
G330.40-6.06,,,,,,,,,unresolved,-1,none
G330.52+6.26,,,,,,,,,unresolved,-1,none
G330.52-3.44,,,,,,,,,unresolved,-1,none
G330.52-5.86,,,,,,,,,unresolved,-1,none
G330.87-4.85,,,,,,,,,unresolved,-1,none
G330.98+2.63,,,,,,,,,unresolved,-1,none
G330.98-4.65,,,,,,,,,unresolved,-1,none
G331.10-4.85,,,,,,,,,unresolved,-1,none
G331.22+2.63,,,,,,,,,unresolved,-1,none
G331.22-4.65,,,,,,,,,unresolved,-1,none
G331.57+3.64,,,,,,,,,unresolved,-1,none
G331.57+6.06,,,,,,,,,unresolved,-1,none
G331.57-3.64,,,,,,,,,unresolved,-1,none
G331.57-6.06,,,,,,,,,unresolved,-1,none
G331.68+3.84,,,,,,,,,unresolved,-1,none
G331.68+6.26,,,,,,,,,unresolved,-1,none
G331.68-3.44,,,,,,,,,unresolved,-1,none
G331.68-5.86,,,,,,,,,unresolved,-1,none
G331.80+3.64,,,,,,,,,unresolved,-1,none
G331.80+6.06,,,,,,,,,unresolved,-1,none
G331.80-3.64,,,,,,,,,unresolved,-1,none
G331.80-6.06,,,,,,,,,unresolved,-1,none
G331.92+3.84,,,,,,,,,unresolved,-1,none
G331.92+6.26,,,,,,,,,unresolved,-1,none
G331.92-3.44,,,,,,,,,unresolved,-1,none
G331.92-5.86,,,,,,,,,unresolved,-1,none
G332.27+2.42,,,,,,,,,unresolved,-1,none
G332.27-2.42,,,,,,,,,unresolved,-1,none
G332.27-4.85,,,,,,,,,unresolved,-1,none
G332.38+2.63,,,,,,,,,unresolved,-1,none
G332.38-4.65,,,,,,,,,unresolved,-1,none
G332.50+2.42,,,,,,,,,unresolved,-1,none
G332.50-2.42,,,,,,,,,unresolved,-1,none
G332.50-4.85,,,,,,,,,unresolved,-1,none
G332.62+2.63,,,,,,,,,unresolved,-1,none
G332.62-4.65,,,,,,,,,unresolved,-1,none
G332.97+3.64,,,,,,,,,unresolved,-1,none
G332.97+6.06,,,,,,,,,unresolved,-1,none
G332.97-3.64,,,,,,,,,unresolved,-1,none
G332.97-6.06,,,,,,,,,unresolved,-1,none
G333.08+6.26,,,,,,,,,unresolved,-1,none
G333.08-3.44,,,,,,,,,unresolved,-1,none
G333.08-5.86,,,,,,,,,unresolved,-1,none
G333.20+3.64,,,,,,,,,unresolved,-1,none
G333.20+6.06,,,,,,,,,unresolved,-1,none
G333.20-3.64,,,,,,,,,unresolved,-1,none
G333.20-6.06,,,,,,,,,unresolved,-1,none
G333.32+6.26,,,,,,,,,unresolved,-1,none
G333.32-3.44,,,,,,,,,unresolved,-1,none
G333.32-5.86,,,,,,,,,unresolved,-1,none
G333.67+2.42,,,,,,,,,unresolved,-1,none
G333.67-4.85,,,,,,,,,unresolved,-1,none
G333.78+2.63,,,,,,,,,unresolved,-1,none
G333.78-4.65,,,,,,,,,unresolved,-1,none
G333.90-4.85,,,,,,,,,unresolved,-1,none
G334.02-4.65,,,,,,,,,unresolved,-1,none
G334.37+3.64,,,,,,,,,unresolved,-1,none
G334.37-3.64,,,,,,,,,unresolved,-1,none
G334.37-6.06,,,,,,,,,unresolved,-1,none
G334.48+3.84,,,,,,,,,unresolved,-1,none
G334.48+6.26,,,,,,,,,unresolved,-1,none
G334.48-3.44,,,,,,,,,unresolved,-1,none
G334.48-5.86,,,,,,,,,unresolved,-1,none
G334.60+3.64,,,,,,,,,unresolved,-1,none
G334.60-3.64,,,,,,,,,unresolved,-1,none
G334.60-6.06,,,,,,,,,unresolved,-1,none
G334.72+3.84,,,,,,,,,unresolved,-1,none
G334.72-3.44,,,,,,,,,unresolved,-1,none
G334.72-5.86,,,,,,,,,unresolved,-1,none
G335.77+3.64,,,,,,,,,unresolved,-1,none
G335.77+6.06,,,,,,,,,unresolved,-1,none
G335.77-3.64,,,,,,,,,unresolved,-1,none
G335.77-6.06,,,,,,,,,unresolved,-1,none
G335.88+6.26,,,,,,,,,unresolved,-1,none
G335.88-5.86,,,,,,,,,unresolved,-1,none
G336.00+3.64,,,,,,,,,unresolved,-1,none
G336.00+6.06,,,,,,,,,unresolved,-1,none
G336.00-6.06,,,,,,,,,unresolved,-1,none
G336.12-5.86,,,,,,,,,unresolved,-1,none
G337.17-6.06,,,,,,,,,unresolved,-1,none
G337.28+6.26,,,,,,,,,unresolved,-1,none
G337.28-5.86,,,,,,,,,unresolved,-1,none
G337.40+6.06,,,,,,,,,unresolved,-1,none
G337.40-6.06,,,,,,,,,unresolved,-1,none
G337.52+6.26,,,,,,,,,unresolved,-1,none
G337.52-5.86,,,,,,,,,unresolved,-1,none
G338.57+6.06,,,,,,,,,unresolved,-1,none
G338.57-3.64,,,,,,,,,unresolved,-1,none
G338.57-6.06,,,,,,,,,unresolved,-1,none
G338.68+6.26,,,,,,,,,unresolved,-1,none
G338.68-3.44,,,,,,,,,unresolved,-1,none
G338.68-5.86,,,,,,,,,unresolved,-1,none
G338.80+6.06,,,,,,,,,unresolved,-1,none
G338.80-3.64,,,,,,,,,unresolved,-1,none
G338.80-6.06,,,,,,,,,unresolved,-1,none
G338.92+6.26,,,,,,,,,unresolved,-1,none
G338.92-3.44,,,,,,,,,unresolved,-1,none
G338.92-5.86,,,,,,,,,unresolved,-1,none
G339.97+6.06,,,,,,,,,unresolved,-1,none
G339.97-3.64,,,,,,,,,unresolved,-1,none
G339.97-6.06,,,,,,,,,unresolved,-1,none
G34.07+4.85,,,,,,,,,unresolved,-1,none
G34.07-2.42,,,,,,,,,unresolved,-1,none
G34.07-4.85,,,,,,,,,unresolved,-1,none
G34.18-2.22,,,,,,,,,unresolved,-1,none
G34.18-4.65,,,,,,,,,unresolved,-1,none
G34.30+4.85,,,,,,,,,unresolved,-1,none
G34.30-2.42,,,,,,,,,unresolved,-1,none
G34.30-4.85,,,,,,,,,unresolved,-1,none
G34.42+2.63,,,,,,,,,unresolved,-1,none
G34.42+5.05,,,,,,,,,unresolved,-1,none
G34.42-2.22,,,,,,,,,unresolved,-1,none
G34.42-4.65,,,,,,,,,unresolved,-1,none
G34.77+3.64,,,,,,,,,unresolved,-1,none
G34.77+6.06,,,,,,,,,unresolved,-1,none
G34.77-3.64,,,,,,,,,unresolved,-1,none
G34.77-6.06,,,,,,,,,unresolved,-1,none
G34.88+6.26,,,,,,,,,unresolved,-1,none
G34.88-3.44,,,,,,,,,unresolved,-1,none
G34.88-5.86,,,,,,,,,unresolved,-1,none
G340.08+6.26,,,,,,,,,unresolved,-1,none
G340.08-3.44,,,,,,,,,unresolved,-1,none
G340.08-5.86,,,,,,,,,unresolved,-1,none
G340.20+6.06,,,,,,,,,unresolved,-1,none
G340.20-3.64,,,,,,,,,unresolved,-1,none
G340.20-6.06,,,,,,,,,unresolved,-1,none
G340.32+6.26,,,,,,,,,unresolved,-1,none
G340.32-3.44,,,,,,,,,unresolved,-1,none
G340.32-5.86,,,,,,,,,unresolved,-1,none
G341.37+6.06,,,,,,,,,unresolved,-1,none
G341.37-3.64,,,,,,,,,unresolved,-1,none
G341.37-6.06,,,,,,,,,unresolved,-1,none
G341.48+6.26,,,,,,,,,unresolved,-1,none
G341.48-5.86,,,,,,,,,unresolved,-1,none
G341.60+6.06,,,,,,,,,unresolved,-1,none
G341.60-3.64,,,,,,,,,unresolved,-1,none
G341.60-6.06,,,,,,,,,unresolved,-1,none
G341.72+6.26,,,,,,,,,unresolved,-1,none
G341.72-5.86,,,,,,,,,unresolved,-1,none
G342.77+6.06,,,,,,,,,unresolved,-1,none
G342.77-3.64,,,,,,,,,unresolved,-1,none
G342.77-6.06,,,,,,,,,unresolved,-1,none
G342.88+6.26,,,,,,,,,unresolved,-1,none
G342.88-5.86,,,,,,,,,unresolved,-1,none
G343.00+6.06,,,,,,,,,unresolved,-1,none
G343.00-6.06,,,,,,,,,unresolved,-1,none
G343.12+6.26,,,,,,,,,unresolved,-1,none
G343.12-3.44,,,,,,,,,unresolved,-1,none
G343.12-5.86,,,,,,,,,unresolved,-1,none
G344.17+6.06,,,,,,,,,unresolved,-1,none
G344.17-3.64,,,,,,,,,unresolved,-1,none
G344.17-6.06,,,,,,,,,unresolved,-1,none
G344.28+6.26,,,,,,,,,unresolved,-1,none
G344.28-3.44,,,,,,,,,unresolved,-1,none
G344.28-5.86,,,,,,,,,unresolved,-1,none
G344.40+6.06,,,,,,,,,unresolved,-1,none
G344.40-3.64,,,,,,,,,unresolved,-1,none
G344.40-6.06,,,,,,,,,unresolved,-1,none
G344.52+6.26,,,,,,,,,unresolved,-1,none
G344.52-3.44,,,,,,,,,unresolved,-1,none
G344.52-5.86,,,,,,,,,unresolved,-1,none
G344.98-2.22,,,,,,,,,unresolved,-1,none
G344.98-4.65,,,,,,,,,unresolved,-1,none
G345.10+4.85,,,,,,,,,unresolved,-1,none
G345.57+6.06,,,,,,,,,unresolved,-1,none
G345.57-3.64,,,,,,,,,unresolved,-1,none
G345.57-6.06,,,,,,,,,unresolved,-1,none
G345.68+6.26,,,,,,,,,unresolved,-1,none
G345.68-3.44,,,,,,,,,unresolved,-1,none
G345.68-5.86,,,,,,,,,unresolved,-1,none
G345.80+6.06,,,,,,,,,unresolved,-1,none
G345.80-3.64,,,,,,,,,unresolved,-1,none
G345.80-6.06,,,,,,,,,unresolved,-1,none
G345.92+6.26,,,,,,,,,unresolved,-1,none
G345.92-3.44,,,,,,,,,unresolved,-1,none
G345.92-5.86,,,,,,,,,unresolved,-1,none
G346.27+4.85,,,,,,,,,unresolved,-1,none
G346.38+5.05,,,,,,,,,unresolved,-1,none
G346.50+4.85,,,,,,,,,unresolved,-1,none
G346.62+5.05,,,,,,,,,unresolved,-1,none
G346.97-3.64,,,,,,,,,unresolved,-1,none
G346.97-6.06,,,,,,,,,unresolved,-1,none
G347.08-3.44,,,,,,,,,unresolved,-1,none
G347.20+3.64,,,,,,,,,unresolved,-1,none
G347.20-3.64,,,,,,,,,unresolved,-1,none
G347.32+3.84,,,,,,,,,unresolved,-1,none
G347.32-3.44,,,,,,,,,unresolved,-1,none
G347.78-4.65,,,,,,,,,unresolved,-1,none
G348.02-4.65,,,,,,,,,unresolved,-1,none
G348.37+3.64,,,,,,,,,unresolved,-1,none
G348.37-3.64,,,,,,,,,unresolved,-1,none
G348.48+3.84,,,,,,,,,unresolved,-1,none
G348.48-3.44,,,,,,,,,unresolved,-1,none
G348.60+3.64,,,,,,,,,unresolved,-1,none
G348.60-3.64,,,,,,,,,unresolved,-1,none
G348.72+3.84,,,,,,,,,unresolved,-1,none
G348.72-3.44,,,,,,,,,unresolved,-1,none
G348.72-5.86,,,,,,,,,unresolved,-1,none
G349.07-4.85,,,,,,,,,unresolved,-1,none
G349.18+5.05,,,,,,,,,unresolved,-1,none
G349.18-4.65,,,,,,,,,unresolved,-1,none
G349.30-4.85,,,,,,,,,unresolved,-1,none
G349.42-4.65,,,,,,,,,unresolved,-1,none
G349.77+3.64,,,,,,,,,unresolved,-1,none
G349.77-3.64,,,,,,,,,unresolved,-1,none
G349.77-6.06,,,,,,,,,unresolved,-1,none
G349.88+1.41,,,,,,,,,unresolved,-1,none
G349.88+3.84,,,,,,,,,unresolved,-1,none
G349.88-3.44,,,,,,,,,unresolved,-1,none
G349.88-5.86,,,,,,,,,unresolved,-1,none
G35.00+6.06,,,,,,,,,unresolved,-1,none
G35.00-3.64,,,,,,,,,unresolved,-1,none
G35.00-6.06,,,,,,,,,unresolved,-1,none
G35.12+1.41,,,,,,,,,unresolved,-1,none
G35.12+6.26,,,,,,,,,unresolved,-1,none
G35.12-3.44,,,,,,,,,unresolved,-1,none
G35.12-5.86,,,,,,,,,unresolved,-1,none
G35.47-2.42,,,,,,,,,unresolved,-1,none
G35.47-4.85,,,,,,,,,unresolved,-1,none
G35.58+5.05,,,,,,,,,unresolved,-1,none
G35.58-2.22,,,,,,,,,unresolved,-1,none
G35.58-4.65,,,,,,,,,unresolved,-1,none
G35.70+4.85,,,,,,,,,unresolved,-1,none
G35.70-2.42,,,,,,,,,unresolved,-1,none
G35.70-4.85,,,,,,,,,unresolved,-1,none
G35.82-4.65,,,,,,,,,unresolved,-1,none
G350.00+1.21,,,,,,,,,unresolved,-1,none
G350.00+3.64,,,,,,,,,unresolved,-1,none
G350.00-3.64,,,,,,,,,unresolved,-1,none
G350.00-6.06,,,,,,,,,unresolved,-1,none
G350.12+1.41,,,,,,,,,unresolved,-1,none
G350.12+3.84,,,,,,,,,unresolved,-1,none
G350.12-3.44,,,,,,,,,unresolved,-1,none
G350.12-5.86,,,,,,,,,unresolved,-1,none
G350.47-4.85,,,,,,,,,unresolved,-1,none
G350.58-4.65,,,,,,,,,unresolved,-1,none
G350.70-4.85,,,,,,,,,unresolved,-1,none
G350.82-4.65,,,,,,,,,unresolved,-1,none
G351.17+1.21,,,,,,,,,unresolved,-1,none
G351.17+3.64,,,,,,,,,unresolved,-1,none
G351.17-3.64,,,,,,,,,unresolved,-1,none
G351.28+1.41,,,,,,,,,unresolved,-1,none
G351.28+3.84,,,,,,,,,unresolved,-1,none
G351.28-3.44,,,,,,,,,unresolved,-1,none
G351.40+1.21,,,,,,,,,unresolved,-1,none
G351.40+3.64,,,,,,,,,unresolved,-1,none
G351.40-3.64,,,,,,,,,unresolved,-1,none
G351.52+1.41,,,,,,,,,unresolved,-1,none
G351.52+3.84,,,,,,,,,unresolved,-1,none
G351.52-3.44,,,,,,,,,unresolved,-1,none
G351.87+2.42,,,,,,,,,unresolved,-1,none
G351.87-4.85,,,,,,,,,unresolved,-1,none
G352.10+2.42,,,,,,,,,unresolved,-1,none
G352.22+2.63,,,,,,,,,unresolved,-1,none
G352.57+1.21,,,,,,,,,unresolved,-1,none
G352.57+3.64,,,,,,,,,unresolved,-1,none
G352.57-3.64,,,,,,,,,unresolved,-1,none
G352.68+1.41,,,,,,,,,unresolved,-1,none
G352.68+3.84,,,,,,,,,unresolved,-1,none
G352.68+6.26,,,,,,,,,unresolved,-1,none
G352.68-3.44,,,,,,,,,unresolved,-1,none
G352.68-5.86,,,,,,,,,unresolved,-1,none
G352.80+1.21,,,,,,,,,unresolved,-1,none
