series,platenum,mosnum,expnum,exptime_min
i,55098,1,0,46.0
ai,31688,-1,0,65.0
ac,26835,1,0,94.0
fa,143,1,0,58.0
ai,7724,0,0,60.0
ai,748,0,0,62.0
ai,841,0,0,74.0
ai,10678,0,0,62.0
ai,23226,1,0,80.0
ai,17051,0,0,56.0
ai,19296,0,0,54.0
ac,21379,1,0,60.0
ai,18855,0,0,64.0
ke,124,0,0,87.0
ac,23828,-1,0,8.0
ai,19446,0,0,70.0
ac,11436,1,0,60.0
ai,8875,0,0,63.0
ai,40858,1,0,122.0
ka,3567,-1,0,59.0
ac,30102,1,0,54.0
ai,17103,1,0,92.0
ai,14886,0,0,62.0
fa,12512,0,0,89.0
fa,12717,0,0,57.0
ai,16956,0,0,60.0
dnb,3545,0,0,35.07
ai,3409,0,0,58.0
i,25204,1,0,17.0
ac,14110,1,0,59.0
ac,18539,1,0,56.0
fa,1707,-1,0,54.0
rh,12173,1,2,24.0
rh,12173,1,0,24.0
rh,12173,1,1,24.0
ai,18715,0,0,61.0
ai,44306,1,0,59.0
a,417,0,0,10.0
dny,378,2,0,45.0
ai,28006,0,0,59.0
ai,30919,0,0,47.0
me,1019,1,2,1.0
me,1019,1,3,64.0
me,1019,1,4,1.0
me,1019,1,0,1.0
me,1019,1,1,8.0
mc,28909,1,0,60.0
ke,38,0,0,89.0
fa,179,0,0,63.0
ai,15813,0,0,63.0
fa,4167,1,0,60.0
fa,5149,1,0,61.0
ac,25111,1,0,108.0
fa,980,1,0,59.0
ai,18534,0,0,62.0
ka,2717,0,0,56.0
ai,15759,1,0,58.0
ka,1527,0,0,35.0
fa,93,0,0,62.0
fa,1727,0,0,63.0
ac,22623,1,0,68.0
ai,27867,0,0,119.0
ai,18730,0,0,64.0
ai,22362,-1,0,74.0
dnb,4218,1,0,36.98
fa,13859,-1,0,59.0
ac,18772,1,0,68.0
ai,17389,0,0,71.0
ac,17842,1,0,65.0
ai,24555,0,0,114.0
fa,13519,0,0,59.0
ai,9665,0,0,55.0
ai,4743,0,0,54.0
ai,12715,0,0,67.0
ac,10603,1,0,60.0
fa,2913,0,0,66.0
ai,5881,0,0,58.0
ai,8910,0,0,63.0
i,22873,-1,0,75.0
ai,20252,0,0,60.0
ai,28414,1,0,60.0
ai,27297,1,0,103.0
ai,29026,1,0,93.0
ai,18045,0,0,60.0
ai,14813,0,0,62.0
rh,14479,1,0,102.0
kg,38,0,0,85.0
ai,31535,2,0,66.0
ca,708,1,0,69.0
ai,22451,0,0,119.0
ai,2059,0,0,86.0
ai,11372,0,0,65.0
ai,31395,-1,0,30.0
ai,30895,1,0,100.0
ai,14831,-1,0,60.0
i,976,1,0,13.0
ai,4958,0,0,68.0
fa,2865,0,0,58.0
ai,16052,0,0,70.0
fa,8320,0,0,56.0
fa,2034,1,0,58.0
ai,3897,0,0,57.0
fa,8837,0,0,57.0
ai,25988,-1,0,56.0
ac,20164,-1,0,64.0
rh,7643,1,0,50.0
ai,1783,0,0,62.0
ac,7648,1,0,83.0
ai,281,0,0,41.0
ac,28397,1,0,69.0
ac,19581,1,0,40.0
ac,31272,-1,0,61.0
ai,41503,0,0,116.0
ke,54,0,0,85.0
kg,113,0,0,89.0
fa,2900,1,0,59.0
ai,28004,-1,0,73.0
rh,12325,1,0,24.0
rh,12325,1,1,24.0
rh,12325,1,2,24.0
ai,20432,0,0,52.0
ac,20852,1,0,62.0
ai,29830,-1,0,56.0
fa,2979,0,0,57.0
fa,10988,1,0,61.0
fa,8800,3,0,32.0
ai,16877,0,0,48.0
ai,40099,0,0,120.0
dnb,6215,0,0,36.0
ai,36482,0,0,117.0
ac,7454,1,0,57.0
fa,1832,0,0,53.0
ai,4598,-1,0,60.0
ai,32715,1,0,76.0
ac,17751,1,0,33.0
ac,7393,1,0,62.0
rb,2894,1,2,5.0
ac,16312,1,0,60.0
ai,23201,-1,0,39.0
ai,20677,-1,0,60.0
ac,16711,1,0,44.0
dnb,1365,1,0,34.6
ac,23770,1,0,58.0
ai,43160,1,0,88.0
ai,33912,1,0,61.0
fa,13841,-1,0,60.0
ai,3864,0,0,67.0
ai,34638,0,0,131.0
ac,3691,1,0,63.0
ai,29997,1,0,78.0
kb,2455,-1,0,58.0
ai,4819,0,0,43.0
ai,10841,0,0,60.0
ai,40231,1,0,55.0
ai,13680,0,0,60.0
ai,43182,1,0,89.0
ai,15992,0,0,62.0
fa,8227,0,0,51.0
kg,16,0,0,74.0
ai,22370,-1,0,126.0
am,14874,1,0,65.0
ac,1549,1,0,79.0
ai,28941,-1,0,98.0
ai,11121,1,0,66.0
fa,710,2,0,59.0
ai,17811,0,0,55.0
ai,33774,0,0,100.0
ai,3835,0,0,63.0
ai,6647,0,0,60.0
ai,33288,1,0,72.0
ai,34677,1,0,78.0
ai,2506,0,0,67.0
dnb,4158,1,0,36.85
ka,2715,0,0,56.0
ai,30931,0,0,77.0
ai,22420,-1,0,113.0
ai,7734,0,0,60.0
ai,40011,1,0,80.0
dnb,2999,0,0,36.33
ac,11650,1,0,59.0
ai,18513,0,0,54.0
ai,28130,1,0,93.0
ay,928,1,0,62.0
ai,12397,0,0,64.0
ac,10479,1,0,61.0
fa,5447,0,0,60.0
fa,1999,0,0,58.0
ac,40679,1,0,72.0
fa,13643,0,0,59.0
ai,1909,1,0,90.0
ai,9741,0,0,60.0
ai,13493,0,0,64.0
ai,7608,0,0,63.0
dnr,956,1,0,61.02
ai,1894,0,0,81.0
ac,18234,1,0,72.0
ac,41084,1,0,106.0
ai,18606,-1,0,61.0
dnb,2796,1,0,35.45
ai,18096,0,0,60.0
fa,108,0,0,71.0
ai,43069,0,0,59.0
ai,30913,1,0,61.0
fa,6356,2,0,62.0
ka,3550,-1,0,59.0
ka,856,-1,0,53.0
ac,8445,1,0,27.0
ai,19628,0,0,60.0
ai,42432,0,0,24.0
ac,33063,1,0,164.0
dnb,6199,1,0,36.0
ai,22318,0,0,74.0
ai,25302,-1,0,60.0
ai,40885,0,0,109.0
ac,7342,1,0,47.0
ac,21363,1,0,60.0
fa,5466,1,0,56.0
fa,8949,1,0,85.0
ai,40979,1,0,63.0
am,11839,1,0,30.0
ac,28234,1,0,60.0
ai,33989,0,0,66.0
ai,5640,-1,0,63.0
ac,7636,1,0,75.0
ai,8914,-1,0,66.0
ai,38694,1,0,69.0
fa,13696,0,0,58.0
ai,38781,1,0,87.0
ai,34055,1,0,64.0
ai,22337,-1,0,108.0
ai,24788,-1,0,64.0
ai,24033,1,0,124.0
ai,23214,0,0,104.0
am,822,1,0,61.0
fa,13810,-1,0,59.0
ai,28059,0,0,86.0
ac,35628,1,0,63.0
fa,8251,0,0,60.0
ai,29760,-1,0,61.0
ai,18484,0,0,62.0
ai,20333,1,0,60.0
fa,6738,0,0,68.0
ke,118,0,0,132.0
ai,4666,-1,0,13.0
a,274,2,0,13.0
ai,9904,0,0,60.0
ac,5052,1,0,70.0
ac,23717,1,0,60.0
ac,17487,1,0,60.0
ai,37403,2,0,118.0
ai,11429,0,0,60.0
ai,33147,0,0,87.0
fa,8938,0,0,62.0
ac,15292,1,0,63.0
rh,6029,1,0,9.0
fa,12498,0,0,80.0
bm,814,1,0,59.0
ai,35589,0,0,87.0
dnb,5784,1,0,33.0
ac,7438,1,0,67.0
ka,3558,-1,0,59.0
ai,27830,0,0,116.0
ai,4913,0,0,49.0
ai,5503,0,0,65.0
ka,1674,0,0,90.0
fa,5341,0,0,57.0
ai,34637,1,0,152.0
fa,2940,0,0,56.0
ai,40153,1,0,90.0
dnr,89,1,0,120.0
ai,13733,0,0,60.0
ai,32001,1,0,107.0
fa,12618,0,0,87.0
ai,5958,0,0,61.0
fa,11846,0,0,150.0
ai,26117,1,0,72.0
ai,34739,-1,0,79.0
ac,4943,1,0,83.0
ai,7857,0,0,60.0
ai,20163,0,0,66.0
ai,2120,0,0,76.0
ai,6589,0,0,60.0
rb,3122,1,0,5.0
ai,31476,0,0,105.0
ac,19640,1,0,54.0
ac,32615,1,0,103.0
ai,9771,0,0,61.0
ka,598,-1,0,0.83
ka,598,-1,1,58.85
ka,598,-1,2,63.0
dnb,4616,1,0,33.97
ai,22561,0,0,60.0
am,13048,1,0,57.0
ai,20069,-1,0,62.0
ai,34748,1,0,56.0
ai,18200,-1,0,54.0
fa,910,0,0,59.0
ai,13553,0,0,66.0
i,50621,1,3,1.0
ac,25776,1,0,65.0
fa,11040,1,0,21.0
ai,9777,0,0,60.0
fa,9455,1,0,58.0
i,58712,1,0,45.0
fa,13871,4,0,59.0
ai,26298,0,0,137.0
ai,28080,-1,0,125.0
ac,21669,1,0,60.0
am,3450,1,0,80.0
fa,12532,0,0,86.0
ai,15289,0,0,56.0
fa,4295,0,0,58.0
ai,16623,0,0,40.0
dnb,3566,1,0,37.32
fa,7427,0,0,23.0
ai,43868,-1,0,70.0
ai,41646,0,0,83.0
ai,9917,0,0,73.0
ai,3333,0,0,52.0
fa,4227,1,0,58.0
ac,11508,1,0,60.0
ai,35568,0,0,121.0
fa,6611,0,0,60.0
ai,14772,0,0,60.0
rb,4885,1,0,5.0
ai,36220,0,0,113.0
ai,32588,1,0,124.0
ai,13597,0,0,66.0
ai,18360,-1,0,60.0
ai,6750,1,0,68.0
ai,7009,1,0,60.0
ai,38862,0,0,127.0
fa,13857,-1,0,59.0
fa,13637,1,0,59.0
ai,38721,0,0,141.0
ac,34329,1,0,58.0
ai,12259,0,0,77.0
ai,42575,0,0,85.0
rb,2861,1,2,5.0
ai,29064,2,0,82.0
ai,41589,0,0,135.0
rb,4362,0,0,5.0
ac,30052,-1,0,65.0
ai,21135,0,0,68.0
dnb,3087,0,0,32.63
fa,6436,0,0,44.0
fa,7639,1,0,58.0
kb,1788,1,0,58.0
fa,11896,0,0,89.0
ai,36360,1,0,98.0
ai,1971,1,0,82.0
ai,44496,1,0,59.0
ai,18691,0,0,60.0
fa,7586,0,0,55.0
fa,2946,0,0,44.0
ka,2167,0,0,22.0
ac,28910,1,0,62.0
fa,13875,-1,0,59.0
ai,9857,0,0,70.0
fa,5375,0,0,56.0
fa,6535,0,0,61.0
ai,7686,0,0,60.0
ai,27173,1,0,78.0
ai,10859,0,0,60.0
ka,3511,-1,0,59.0
ai,12571,0,0,60.0
ai,6627,0,0,79.0
fa,7552,0,0,48.0
ai,2294,0,0,60.0
ai,32757,2,0,104.0
ai,10723,0,0,70.0
ai,5632,1,0,72.0
ai,8990,0,0,60.0
fa,8886,0,0,46.0
ai,42552,1,0,86.0
ai,32068,0,0,121.0
ai,12582,0,0,60.0
ac,41051,1,0,51.0
ai,25138,2,0,60.0
rl,4216,0,0,26.0
ac,2331,1,0,351.0
ai,34626,1,0,106.0
fa,6609,0,0,60.0
ay,1053,1,0,63.0
ac,41891,1,0,58.0
ai,10611,0,0,66.0
dnb,1013,0,0,120.0
ai,16026,0,0,66.0
ai,3618,0,0,60.0
ac,9530,1,0,30.0
ac,21273,1,0,60.0
ai,19483,0,0,54.0
fa,5132,0,0,66.0
ai,37363,0,0,58.0
ac,28253,1,2,6.0
ac,28253,1,0,60.0
ac,28253,1,1,60.0
ai,43534,0,0,59.0
ai,12276,0,0,66.0
ai,27993,0,0,136.0
ai,19380,0,0,56.0
ai,16661,0,0,56.0
ai,15178,-1,0,78.0
i,41049,1,0,13.0
ac,30016,1,0,60.0
ai,30788,2,0,134.0
ac,1540,1,0,155.0
ai,37094,0,0,114.0
ai,3859,-1,0,64.0
fa,2085,-1,0,27.0
ai,32657,0,0,118.0
ai,44655,1,0,58.0
fa,7510,-1,0,60.0
ai,9651,0,0,60.0
ai,9682,0,0,60.0
ai,15735,0,0,60.0
fa,4488,1,0,59.0
ai,12159,0,0,60.0
ac,25845,1,0,64.0
ai,25594,-1,0,64.0
j,3015,0,0,30.0
ay,945,0,0,74.0
ai,1080,0,0,66.0
ai,20388,0,0,58.0
ac,9553,1,0,77.0
ai,10564,0,0,73.0
ai,30959,0,0,60.0
ai,6810,0,0,60.0
ai,27992,0,0,116.0
ac,23871,-1,0,60.0
ai,26544,-1,0,52.0
kb,2235,-1,0,58.0
ai,19841,1,0,61.0
ai,43139,0,0,58.0
ka,1561,0,0,37.0
ai,32451,0,0,76.0
ai,22475,2,0,84.0
fa,11017,1,0,53.0
i,46138,0,2,10.0
i,46138,0,1,9.17
mc,37055,1,0,14.0
fa,9657,0,0,50.0
ai,3847,4,0,110.0
ac,35647,1,0,26.0
ai,41553,2,0,123.0
ax,38,1,0,120.0
fa,2914,0,0,52.0
fa,13783,-1,0,42.0
ai,20231,0,0,58.0
fa,8234,0,0,59.0
fa,76,0,0,58.0
ka,2741,-1,0,55.0
ai,18178,0,0,55.0
ai,12348,0,0,60.0
fa,5373,0,0,93.0
ai,32013,-1,0,62.0
ai,3340,-1,0,60.0
ka,2987,-1,0,59.0
fa,5242,0,0,59.0
ai,33788,0,0,120.0
ai,42571,-1,0,72.0
ai,19514,1,0,52.0
ai,22530,-1,0,120.0
ai,1984,0,0,58.0
rl,2371,0,0,90.0
ai,8480,0,0,60.0
ac,33164,1,0,105.0
fa,4436,1,0,59.0
ai,15812,0,0,54.0
ai,30689,0,0,95.0
dnb,6204,1,0,36.0
ai,15824,0,0,80.0
fa,2699,1,0,57.0
ai,42478,1,0,37.0
fa,2077,2,0,63.0
ac,41985,1,0,80.0
ka,628,-1,0,0.82
ka,628,-1,1,69.83
ka,628,-1,2,71.0
ai,19472,-1,0,60.0
rb,4015,1,2,5.0
ai,30792,0,0,118.0
ai,27299,-1,0,62.0
fa,9679,0,0,58.0
ai,15711,0,0,70.0
ax,4560,1,0,180.0
ai,12569,0,0,72.0
ai,18333,0,0,62.0
rh,12334,1,2,24.0
rh,12334,1,0,24.0
rh,12334,1,1,24.0
fa,13874,0,0,59.0
me,1024,1,0,60.0
ac,23331,1,0,56.0
ai,9427,0,0,61.0
ai,39514,0,0,73.0
ai,13880,0,0,62.0
ai,27958,-1,0,110.0
rh,8284,0,0,90.0
ai,7078,0,0,60.0
ai,12339,0,0,60.0
ka,1610,-1,0,61.0
ai,40825,0,0,106.0
am,14932,1,0,35.0
ai,16991,1,0,56.0
fa,13502,0,0,59.0
ai,12460,0,0,67.0
fa,12783,0,0,57.0
fa,5342,1,0,59.0
ac,37815,1,0,202.0
fa,2984,1,0,60.0
fa,8983,0,0,45.0
dnb,6065,1,0,36.0
ai,11666,0,0,60.0
ai,6772,1,0,76.0
ac,29064,1,0,75.0
ac,2529,0,0,87.0
ca,1090,1,0,60.0
ai,24154,1,0,71.0
ai,5214,0,0,60.0
ax,3182,1,0,180.0
fa,13606,0,0,59.0
ai,12277,0,0,60.0
ac,38971,1,0,90.0
dnb,988,0,0,60.0
ai,10937,2,0,2.0
ai,29072,0,0,120.0
ac,33549,1,0,138.0
ai,27831,2,0,93.0
ai,3519,-1,0,53.0
ai,13687,0,0,60.0
ka,3035,-1,0,59.0
ai,2436,-1,0,65.0
ax,3362,1,0,60.0
i,24882,0,0,10.0
ax,4053,0,0,80.0
mc,36759,1,0,60.0
bi,1381,0,0,45.0
ai,9664,0,0,60.0
ai,15843,0,0,60.0
ai,19434,2,0,59.0
ai,9543,0,0,60.0
ai,8952,0,0,86.0
ai,25551,-1,0,63.0
ai,22429,0,0,134.0
ai,18297,0,0,58.0
ai,41461,-1,0,61.0
ai,25532,1,0,110.0
ca,828,1,0,72.0
ac,34769,1,0,101.0
ai,24727,1,0,91.0
ai,36374,1,0,167.0
rh,12928,1,0,144.0
dnb,2774,1,0,35.32
ai,43816,-1,0,59.0
ai,24638,-1,0,62.0
ai,10886,0,0,9.0
ai,21289,-1,0,58.0
ai,32076,0,0,105.0
ai,15718,0,0,54.0
ka,2719,0,0,56.0
md,2936,0,0,10.0
ac,19846,1,0,60.0
kb,573,-1,0,60.0
fa,13837,-1,0,60.0
ai,17798,-1,0,38.0
ai,12756,0,0,60.0
ai,27823,-1,0,82.0
ac,15222,1,0,65.0
ka,3590,-1,0,59.0
ai,19311,0,0,62.0
ac,17787,1,0,73.0
rl,4257,0,0,60.0
fa,2844,0,0,59.0
ai,43163,1,0,88.0
ac,5164,1,0,62.0
fa,11991,0,0,44.0
ac,15993,1,0,50.0
fa,2906,0,0,62.0
i,22738,1,0,12.0
ac,31940,1,0,89.0
ai,44431,1,0,59.0
ac,26765,1,0,68.0
fa,1958,1,0,59.0
dnb,3547,1,0,34.65
ai,7701,0,0,68.0
fa,10959,1,0,60.0
ai,13779,0,0,61.0
kb,575,-1,0,59.0
ai,3370,1,0,65.0
ca,160,0,0,77.0
ai,19515,0,0,54.0
ai,7745,0,0,60.0
fa,8993,1,0,36.0
ai,17378,0,0,60.0
ac,6068,1,0,54.0
ac,28225,1,0,86.0
ai,19403,0,0,57.0
fa,743,2,0,62.0
ac,8313,-1,0,60.0
ai,30691,3,0,63.0
ai,42483,0,0,92.0
ai,5943,0,0,62.0
ai,21636,0,0,139.0
rb,3151,1,2,5.0
ac,17594,1,0,60.0
ai,8414,0,0,60.0
ai,1171,0,0,78.0
ai,9004,-1,0,60.0
ai,34532,0,0,119.0
ai,34023,0,0,57.0
ai,14685,0,0,60.0
ai,44445,0,0,36.0
ai,12534,0,0,66.0
fa,2837,0,0,58.0
ai,27156,0,0,76.0
ca,100,-1,0,1.0
ai,3959,0,0,84.0
ac,13814,1,0,60.0
ai,6864,0,0,62.0
ai,22468,0,0,88.0
ac,31207,1,0,60.0
ai,10963,0,0,60.0
ai,21602,0,0,120.0
bi,450,0,0,45.0
ai,43808,-1,0,59.0
ai,19638,0,0,60.0
i,56773,1,0,45.0
ai,13758,0,0,59.0
ai,7897,0,0,60.0
ai,14746,-1,0,62.0
ai,35225,0,0,85.0
fa,4250,2,0,59.0
ai,11272,0,0,60.0
ai,35380,0,0,75.0
ai,30205,-1,0,61.0
ai,6638,1,0,66.0
fa,4112,1,0,63.0
ai,16062,-1,0,62.0
ai,43860,-1,0,45.0
ai,44320,0,0,62.0
ac,20806,1,0,57.0
ac,7134,1,0,67.0
fa,9620,2,0,32.0
ai,13573,0,0,63.0
ai,21749,1,0,114.0
ai,9567,0,0,60.0
fa,11969,0,0,89.0
ac,21234,1,0,60.0
ai,1136,-1,0,59.0
ac,23769,1,0,58.0
ai,12186,0,0,60.0
i,3246,-1,0,63.0
ac,20228,1,0,68.0
ai,13688,1,0,60.0
i,37506,-1,0,60.0
ai,40782,0,0,111.0
dnb,4075,1,0,36.93
dnb,2283,1,0,34.85
ai,44403,2,0,59.0
ai,15685,-1,0,60.0
ai,23872,0,0,120.0
ac,33582,1,0,80.0
ai,7942,-1,0,60.0
fa,9617,0,0,95.0
ai,40169,0,0,109.0
ac,20129,1,0,54.0
ai,1147,0,0,60.0
ai,24880,0,0,63.0
dnb,4753,1,0,35.43
fa,7671,3,0,59.0
ai,18354,-1,0,60.0
ai,33188,1,0,120.0
ac,36290,1,0,88.0
ai,14429,-1,0,67.0
ai,39971,0,0,131.0
ac,7386,1,0,73.0
fa,981,0,0,83.0
dnb,6216,1,0,36.0
ai,27252,0,0,73.0
ai,36780,-1,0,0.5
ai,7547,0,0,698.0
ac,8533,1,0,63.0
ai,41413,0,0,11.0
ai,37497,2,0,88.0
ai,20818,0,0,64.0
ke,135,0,0,95.0
ai,21655,0,0,120.0
ac,21266,1,0,56.0
fa,5305,0,0,42.0
ac,10655,1,0,60.0
ai,11297,1,0,60.0
ac,30937,1,0,60.0
ai,40855,0,0,22.0
ai,8818,0,0,60.0
ai,33054,0,0,55.0
ac,16367,1,0,62.0
ac,20712,1,0,27.0
ai,18473,0,0,60.0
ai,27251,0,0,60.0
ai,8984,0,0,60.0
ai,11466,1,0,62.0
fa,12593,-1,0,120.0
rh,12392,1,1,20.0
rh,12392,1,2,2.0
rh,12392,1,0,20.0
fa,4284,1,0,59.0
ai,34031,1,0,115.0
ac,22142,1,0,64.0
ai,9980,0,0,60.0
ai,11308,0,0,60.0
ai,29798,1,0,115.0
ai,27195,0,0,118.0
ai,42500,-1,0,59.0
ai,16961,0,0,54.0
ai,35583,1,0,131.0
ai,14539,0,0,60.0
ai,28090,0,0,185.0
ka,2958,-1,0,59.0
fa,7523,1,0,66.0
fa,5244,1,0,59.0
ai,9764,1,0,60.0
ac,30986,1,0,60.0
ai,2542,0,0,60.0
fa,11938,-1,0,89.0
fa,968,0,0,59.0
ai,3573,0,0,59.0
ai,31403,-1,0,51.0
ac,37084,1,0,158.0
ai,35310,0,0,80.0
ac,39010,1,0,102.0
ak,207,1,1,30.0
ai,23322,0,0,150.0
ca,114,-1,0,67.0
ai,29245,-1,0,63.0
ac,20779,1,0,53.0
ac,20721,1,0,58.0
ac,13150,1,0,32.0
fa,11817,0,0,89.0
ai,17095,1,0,66.0
ai,27854,0,0,60.0
ai,19186,0,0,58.0
ai,5784,0,0,74.0
ac,20036,1,0,80.0
ai,21559,0,0,120.0
ai,39980,0,0,82.0
fa,978,1,0,59.0
ai,16795,0,0,60.0
ai,31573,1,0,80.0
ai,1115,-1,0,60.0
ai,3226,0,0,56.0
ca,1052,1,0,56.0
ac,7554,1,0,85.0
ai,43116,0,0,90.0
fa,4015,0,0,60.0
dnb,3056,1,0,38.7
ai,6760,0,0,62.0
kg,67,0,0,75.0
fa,6464,1,0,42.0
bi,721,0,0,45.0
ac,19829,1,0,70.0
md,4965,-1,0,10.0
ai,12734,0,0,60.0
fa,8187,1,0,52.0
ai,34448,0,0,119.0
ka,2981,-1,0,59.0
ac,23834,1,0,90.0
ac,10421,1,0,62.0
ai,11367,0,0,60.0
ai,3144,0,0,59.0
ai,3548,-1,0,61.0
ac,3367,1,0,61.0
ai,20732,0,0,55.0
ai,29889,1,0,128.0
ai,23892,0,0,111.0
ai,8717,0,0,60.0
ac,38961,1,0,170.0
ac,28243,1,0,62.0
ab,756,-1,4,5.0
ai,16016,0,0,60.0
bm,852,1,0,60.0
bi,747,0,0,45.0
ai,30769,2,0,60.0
ac,5995,1,0,55.0
fa,6385,1,0,52.0
bm,325,-1,0,1.0
ai,3294,0,0,63.0
ac,11150,1,0,60.0
fa,8339,0,0,78.0
fa,10736,0,0,37.0
ac,19808,1,0,60.0
ac,6425,1,0,55.0
rh,15287,1,0,116.0
ka,3618,-1,0,59.0
ai,30983,0,0,46.0
fa,5044,1,0,59.0
ai,14601,0,0,65.0
dnb,4113,1,0,36.35
me,944,0,0,30.0
ac,36203,1,0,72.0
ac,21560,1,0,74.0
ac,6107,1,0,53.0
fa,5387,0,0,59.0
fa,5156,0,0,50.0
mc,39543,-1,0,30.0
rh,12402,0,0,22.0
fa,11782,0,0,15.0
rb,2665,1,2,5.0
fa,11812,-1,0,90.0
fa,13640,0,0,59.0
ai,30905,0,0,69.0
dnb,187,1,0,120.0
ac,37185,1,0,94.0
ai,32609,0,0,40.0
ai,3998,-1,0,36.0
ai,16945,0,0,70.0
ai,16822,0,0,60.0
ai,6598,1,0,74.0
kb,1959,-1,0,3.0
mc,12522,0,0,33.42
fa,963,1,0,30.0
ca,1071,1,0,60.0
ai,35544,0,0,53.0
ac,21144,-1,0,64.0
dnb,4565,1,0,36.25
ai,32524,2,0,65.0
mc,20733,-1,0,39.0
fa,10722,-1,0,70.0
ai,24386,0,0,102.0
ai,8610,0,0,61.0
ka,2724,-1,0,56.0
ka,2989,-1,0,59.0
ai,25311,0,0,66.0
dnb,6036,0,0,36.0
ai,6061,-1,0,64.0
ai,37382,-1,0,62.0
fa,134,0,0,58.0
ai,24079,-1,0,66.0
ai,31537,1,0,73.0
am,12280,1,0,30.0
fa,2939,0,0,63.0
ai,30127,1,0,52.0
ai,15093,0,0,62.0
dnb,4817,1,0,37.0
rh,15644,1,0,79.0
ac,7513,1,0,82.0
kg,175,0,0,43.0
ai,39498,0,0,64.0
ac,32039,1,0,63.0
ac,30973,1,0,60.0
i,58793,1,0,45.0
ai,26242,-1,0,62.0
ai,8436,1,0,60.0
ai,20483,0,0,60.0
kd,109,-1,0,46.0
ai,36509,1,0,106.0
ai,6947,0,0,60.0
ai,28265,0,0,49.0
ka,2928,-1,0,59.0
ai,18150,0,0,59.0
ai,25390,1,0,122.0
ai,24051,0,0,76.0
ac,244,0,0,612.0
ai,11294,0,0,61.0
bo,18,-1,0,100.0
ai,11454,0,0,60.0
ai,42645,1,0,89.0
ai,3443,0,0,74.0
fa,13465,0,0,59.0
fa,11765,0,0,81.0
ac,31022,1,0,60.0
fa,13642,0,0,29.0
ai,37355,0,0,119.0
ai,36119,0,0,58.0
ai,3495,-1,0,61.0
ai,30234,-1,0,90.0
fa,839,0,0,70.0
fa,8952,6,0,58.0
fa,4277,0,0,59.0
fa,8955,0,0,59.0
fa,2944,1,0,61.0
ke,104,-1,0,89.0
ai,19598,0,0,54.0
fa,6585,1,0,62.0
ai,18203,-1,0,56.0
me,50010,0,0,60.0
ai,31625,0,0,64.0
mc,33938,1,0,75.0
fa,775,-1,0,51.0
ai,15483,-1,0,68.0
ac,3473,1,0,78.0
ai,38155,0,0,122.0
ai,2603,0,0,63.0
ai,3883,-1,0,54.0
ai,2274,1,0,60.0
ac,39581,1,0,126.0
bo,834,-1,1,5.0
ac,27412,1,0,60.0
fa,6313,0,0,60.0
ai,19674,0,0,50.0
fa,8961,0,0,60.0
ai,20792,-1,0,12.0
ai,23036,0,0,126.0
me,956,1,0,1.0
me,956,1,1,8.0
me,956,1,2,1.0
me,956,1,4,1.0
me,956,1,3,64.0
ai,31345,1,0,45.0
fa,5521,0,0,23.0
fa,4172,1,0,67.0
ai,17823,0,0,54.0
fa,6547,0,0,55.0
mf,12978,-1,0,90.0
ai,1099,0,0,62.0
rb,4331,1,2,5.0
ai,24654,0,0,47.0
ai,23937,0,0,110.0
ai,12121,1,0,57.0
fa,2847,1,0,55.0
ai,5710,0,0,58.0
ac,35680,1,0,120.0
fa,2973,0,0,48.0
ai,40083,-1,0,69.0
ai,4870,1,0,44.0
ai,10926,0,0,54.0
rh,4987,1,0,6.0
rh,4987,1,1,6.0
ac,30051,-1,0,60.0
ac,29149,1,0,64.0
fa,949,1,0,58.0
ai,36489,0,0,83.0
ac,37103,1,0,170.0
fa,7592,0,0,59.0
ac,36386,1,0,120.0
ai,8970,-1,0,63.0
ai,19565,1,0,60.0
ac,30078,1,0,69.0
i,12407,1,0,20.0
ai,9681,0,0,60.0
ac,7507,1,0,60.0
ac,26841,1,0,67.0
ai,40033,0,0,65.0
bi,4219,0,0,45.0
ac,13166,1,0,60.0
ai,35514,0,0,127.0
ai,25391,-1,0,106.0
ai,22342,0,0,114.0
ac,39598,1,0,112.0
ai,25569,-1,0,52.0
fa,8962,0,0,58.0
ai,23128,-1,0,76.0
ac,15023,1,0,63.0
ai,18458,0,0,60.0
fa,2992,0,0,77.0
ac,36279,1,0,137.0
ai,13681,0,0,60.0
ac,13124,1,0,14.0
ai,11125,0,0,61.0
fa,4995,0,0,59.0
fa,12694,0,0,60.0
ac,25810,1,0,80.0
fa,9671,0,0,58.0
ac,7530,1,0,71.0
ac,33607,1,0,57.0
ai,7878,0,0,60.0
ai,9762,0,0,60.0
ai,11285,0,0,61.0
ai,1708,4,0,73.0
ac,34386,0,0,57.0
kb,1767,0,0,63.0
ai,37300,0,0,118.0
ay,1437,1,0,64.0
ai,31499,1,0,30.0
ai,21824,0,0,110.0
fa,2051,2,0,60.0
ka,2723,-1,0,60.0
ai,3870,-1,0,69.0
fa,1929,2,0,34.0
fa,1878,0,0,59.0
ax,4371,1,0,180.0
ai,25332,1,0,65.0
i,38312,-1,1,64.0
ai,19221,0,0,56.0
dnb,3185,1,0,35.47
ai,3615,0,0,59.0
ai,12444,0,0,60.0
fa,766,0,0,58.0
ai,21831,0,0,120.0
ai,18284,0,0,58.0
ai,11263,0,0,62.0
rb,4141,1,2,5.0
ka,3602,-1,0,59.0
ai,788,0,0,72.0
