kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,tic_id,tic_route,has_ephemeris,has_depth,long_period
10187159,K01870.01,Kepler-989 b,CONFIRMED,CANDIDATE,7.9643149,1.037e-05,746,20.4,-20.4,0.024538,0.000959,-0.000543,0.189,0.289,-0.189,1.5342,0.0384,-0.0384,,39.94,5185,4.44,0.91,14.425,281.58292,47.233631,0,0,0,0,q1_q17_dr25_tce,1,-1.037e-05,136.81646,0.00109,-0.00109,1.2335789e+08,name_planet,True,True,False
10189546,K00427.01,Kepler-549 d,CONFIRMED,CANDIDATE,24.614806,3.227e-05,1798,28.8,-28.8,0.038975,0.00502,-0.00086,0.435,0.268,-0.297,2.6602,0.0407,-0.0407,,66.7,5312,4.384,0.986,14.621,283.0228,47.261131,0,0,0,0,q1_q17_dr25_tce,3,-3.227e-05,191.74122,0.000999,-0.000999,1.6445579e+08,name_planet,True,True,False
10189546,K00427.02,Kepler-549 b,CONFIRMED,CANDIDATE,42.949522,0.0001488,959.1,25.2,-25.2,0.027673,0.000976,-0.00051,0.013,0.42,-0.013,5.4154,0.0898,-0.0898,,62.26,5312,4.384,0.986,14.621,283.0228,47.261131,0,0,0,0,q1_q17_dr25_tce,3,-0.0001488,153.73786,0.00264,-0.00264,1.6445579e+08,name_planet,True,True,True
10189546,K00427.03,Kepler-549 c,CONFIRMED,CANDIDATE,117.03352,0.001124,770.4,37.4,-37.4,0.024911,0.001121,-0.000703,0.188,0.257,-0.188,6.822,0.209,-0.209,,132.1,5312,4.384,0.986,14.621,283.0228,47.261131,0,0,0,0,q1_q17_dr25_tce,3,-0.001124,245.65151,0.00728,-0.00728,1.6445579e+08,name_planet,True,True,True
10190075,K03007.01,,CANDIDATE,CANDIDATE,11.19162,8.119e-05,166.4,17,-17,0.014113,0.002443,-0.00259,0.895,0.077,-0.654,2.1,0.205,-0.205,,19.45,5646,4.464,0.956,14.528,283.33533,47.208832,0,0,0,0,q1_q17_dr25_tce,1,-8.119e-05,138.04258,0.006,-0.006,,,True,True,False
10190777,K01937.01,Kepler-1019 b,CONFIRMED,CANDIDATE,1.41123,8.3e-07,388.2,5.1,-5.1,0.021233,8.6e-05,-0.00317,0.851,0.017,-0.599,1.4325,0.0166,-0.0166,,4.35,4575,4.564,0.737,13.59,283.71753,47.204449,0,0,0,0,q1_q17_dr25_tce,1,-8.3e-07,132.64192,0.000494,-0.000494,1.6455676e+08,name_planet,True,True,False
10191449,K05775.01,,CANDIDATE,CANDIDATE,492.23808,0.01382,676.8,66.3,-66.3,0.023522,0.001712,-0.000983,0.0198,0.3974,-0.0198,12.53,0.706,-0.706,,307.1,5609,4.546,0.854,15.502,284.0925,47.251381,0,0,0,0,q1_q16_tce,1,-0.01382,247.5842,0.0184,-0.0184,,,True,True,True
10198225,K07991.01,,CANDIDATE,CANDIDATE,11.945138,0.000216,63.3,6.1,-6.1,0.007296,0.00028,-0.000604,0.443,0.54,-0.248,6.893,0.541,-0.541,,12,5094,3.38,4.163,12.609,287.55182,47.244862,0,0,0,0,q1_q17_dr25_tce,1,-0.000216,142.3107,0.0167,-0.0167,,,True,True,False
10198662,K06216.01,,CANDIDATE,CANDIDATE,26.408055,,,,,,,,,,,2.7,,,,,,,,12.655,287.78461,47.228043,0,0,0,0,q1_q16_tce,2,,155.74661,,,,,True,False,False
10198662,K06216.02,,CANDIDATE,CANDIDATE,46.079313,,,,,,,,,,,1.87,,,,,,,,12.655,287.78461,47.228043,0,0,0,0,q1_q16_tce,2,,159.67281,,,,,True,False,True
10199984,K05776.01,,CANDIDATE,CANDIDATE,198.6004,0.003484,300.8,36.8,-36.8,0.016695,1.9e-05,-0.002314,0.648,0.3126,-0.4289,3.53,0.407,-0.407,,337,5357,3.641,2.522,13.183,288.47318,47.247921,0,0,0,0,q1_q16_tce,1,-0.003484,163.566,0.0141,-0.0141,,,True,True,True
10200627,K06217.01,,CANDIDATE,CANDIDATE,7.7016694,0.0001417,155.7,10.1,-10.1,0.011266,0.00061,-0.000382,0.01,0.452,-0.01,10.898,0.413,-0.413,,5.491,5174,3.228,3.608,15.268,288.79553,47.203651,0,0,0,0,q1_q17_dr25_tce,1,-0.0001417,134.2294,0.0167,-0.0167,,,True,True,False
10203349,K02212.01,Kepler-1144 b,CONFIRMED,CANDIDATE,17.146488,8.658e-05,440.3,17.9,-17.9,0.02359,3.8e-05,-0.004269,0.918,0.025,-0.646,4.2354,0.073,-0.073,,14.05,5559,4.127,1.412,14.941,290.04327,47.25798,0,0,0,0,q1_q17_dr25_tce,1,-8.658e-05,140.66122,0.00459,-0.00459,1.592262e+08,name_planet,True,True,False
10212441,K02342.01,Kepler-1199 b,CONFIRMED,CANDIDATE,15.04471,0.0001181,97.9,4.9,-4.9,0.009046,0.000379,-0.000251,0.022,0.407,-0.022,5.823,0.186,-0.186,,19.92,5798,4.025,1.525,13.037,293.72586,47.24704,0,0,0,0,q1_q17_dr25_tce,2,-0.0001181,133.20895,0.00584,-0.00584,2.7069652e+08,name_planet,True,True,False
10213902,K01723.01,Kepler-940 b,CONFIRMED,CANDIDATE,59.622263,0.0003077,993.4,35.5,-35.5,0.03337,0.002386,-0.004511,0.873,0.017,-0.599,6.888,0.159,-0.159,,36.6,6108,4.471,0.997,15.517,294.2413,47.275982,0,0,0,0,q1_q17_dr25_tce,1,-0.0003077,138.13805,0.00422,-0.00422,2.7095928e+08,name_planet,True,True,True
10214162,K01724.01,Kepler-941 b,CONFIRMED,CANDIDATE,17.423936,9.28e-05,770.9,24.9,-24.9,0.031088,0.000258,-0.005361,0.927,0.002,-0.669,4.929,0.144,-0.144,,12.22,6018,4.46,0.969,15.601,294.32635,47.217609,0,0,0,0,q1_q17_dr25_tce,1,-9.28e-05,148.82614,0.00515,-0.00515,2.7095918e+08,name_planet,True,True,False
10214341,K07992.01,,CANDIDATE,CANDIDATE,277.13367,0.01585,321.2,53.2,-53.2,0.017367,0.001106,-0.001949,0.662,0.307,-0.452,9.67,1.6,-1.6,,169,6461,4.474,0.971,14.635,294.38254,47.205769,0,0,0,0,q1_q17_dr25_tce,1,-0.01585,400.4719,0.044,-0.044,,,True,True,True
10220837,K04613.01,Kepler-1963 b,CONFIRMED,CANDIDATE,1.9622826,9.845e-06,68.3,6.3,-6.3,0.007549,0.000419,-0.000469,0.169,0.293,-0.169,1.45,0.128,-0.128,,10.29,5726,4.418,0.979,13.885,296.58755,47.207161,0,0,0,0,q1_q17_dr25_tce,1,-9.845e-06,131.53585,0.00404,-0.00404,2.725972e+08,name_planet,True,True,False
10221013,K00728.01,,CANDIDATE,CANDIDATE,7.1893792,1.598e-06,8126.4,46.8,-46.8,0.10163,0.002697,-0.002479,0.908,0.009,-0.007,2.0351,0.0183,-0.0183,,16.859,6214,4.442,1.076,15.356,296.6423,47.230331,0,0,0,0,q1_q17_dr25_tce,1,-1.598e-06,170.11778,0.000167,-0.000167,,,True,True,False
10221505,K04768.01,,CANDIDATE,CANDIDATE,3.4363313,8.724e-06,473.5,46.8,-46.8,0.020187,0.001292,-0.00161,0.114,0.351,-0.114,0.675,0.111,-0.111,,39.4,5201,4.616,0.651,15.71,296.78934,47.234531,0,0,0,0,q1_q17_dr25_tce,1,-8.724e-06,132.42697,0.00187,-0.00187,,,True,True,False
10227020,K00730.01,Kepler-223 d,CONFIRMED,CANDIDATE,14.787672,5.584e-05,781.8,20.6,-20.6,0.025359,0.000761,-0.000352,0.021,0.38,-0.021,6.1191,0.0956,-0.0956,,18.935,5814,4.269,1.248,15.344,298.31836,47.279491,0,0,0,0,q1_q17_dr25_tce,4,-5.584e-05,176.79399,0.00299,-0.00299,2.7387617e+08,name_planet,True,True,False
10227020,K00730.02,Kepler-223 c,CONFIRMED,CANDIDATE,9.8482465,3.668e-05,436.7,17.8,-17.8,0.019691,0.0038,-0.000752,0.55,0.044,-0.421,5.7471,0.0849,-0.0849,,11.26,5814,4.269,1.248,15.344,298.31836,47.279491,0,0,0,0,q1_q17_dr25_tce,4,-3.668e-05,138.38845,0.00294,-0.00294,2.7387617e+08,name_planet,True,True,False
10227020,K00730.03,Kepler-223 e,CONFIRMED,CANDIDATE,19.724367,0.0001324,577.9,23.4,-23.4,0.026226,0.000295,-0.004216,0.898,0.029,-0.619,7.202,0.148,-0.148,,10.43,5814,4.269,1.248,15.344,298.31836,47.279491,0,0,0,0,q1_q17_dr25_tce,4,-0.0001324,135.05923,0.00587,-0.00587,2.7387617e+08,name_planet,True,True,False
10227020,K00730.04,Kepler-223 b,CONFIRMED,CANDIDATE,7.3844327,2.959e-05,349.8,14.9,-14.9,0.017768,0.0026,-0.000838,0.594,0.283,-0.413,5.7351,0.0853,-0.0853,,8.16,5814,4.269,1.248,15.344,298.31836,47.279491,0,0,0,0,q1_q17_dr25_tce,4,-2.959e-05,137.47412,0.00321,-0.00321,2.7387617e+08,name_planet,True,True,False
10252275,K03130.01,Kepler-1907 c,CONFIRMED,CANDIDATE,14.86385,0.0001155,220.6,21.3,-21.3,0.033152,0.308327,-0.015693,1.006,0.075,-0.73,2.705,0.317,-0.317,,10,5159,4.508,0.8,13.752,280.70853,47.32806,0,0,0,0,q1_q17_dr25_tce,2,-0.0001155,142.95729,0.0062,-0.0062,1.2313028e+08,name_planet,True,True,False
10252275,K03130.02,Kepler-1907 b,CONFIRMED,CANDIDATE,5.6524573,3.205e-05,121,11.6,-11.6,0.012065,0.000288,-0.002414,0.889,0.07,-0.656,2.062,0.143,-0.143,,10.19,5159,4.508,0.8,13.752,280.70853,47.32806,0,0,0,0,q1_q17_dr25_tce,2,-3.205e-05,136.97891,0.00532,-0.00532,1.2313028e+08,name_planet,True,True,False
10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,59.980987,0.0004696,282.4,11.7,-11.7,0.018577,0.000384,-0.003031,0.918,0.036,-0.625,7.588,0.169,-0.169,,26.6,6103,4.202,1.383,13.66,281.56995,47.398689,0,0,0,0,q1_q17_dr25_tce,2,-0.0004696,176.14903,0.00535,-0.00535,1.2335802e+08,name_planet,True,True,True
10253547,K02153.02,Kepler-364 b,CONFIRMED,CANDIDATE,25.745796,0.0003212,140.3,7.9,-7.9,0.011447,0.001859,-0.000688,0.661,0.26,-0.433,7.073,0.205,-0.205,,21.3,6103,4.202,1.383,13.66,281.56995,47.398689,0,0,0,0,q1_q17_dr25_tce,2,-0.0003212,135.94806,0.00863,-0.00863,1.2335802e+08,name_planet,True,True,False
10253977,K08201.01,,CANDIDATE,CANDIDATE,392.60189,0.008911,779,124,-124,0.027389,0.010867,-0.002834,0.713,0.244,-0.494,3.21,0.482,-0.482,,691,5307,4.605,0.753,14.382,281.87015,47.394989,0,0,0,0,q1_q17_dr25_tce,1,-0.008911,496.9922,0.0143,-0.0143,,,True,True,True
10257229,K04557.01,,CANDIDATE,CANDIDATE,5.7565196,3.637e-05,65.3,6.7,-6.7,0.007466,0.000461,-0.000431,0.247,0.204,-0.247,2.309,0.165,-0.165,,18.61,6208,4.454,1.024,13.666,283.70471,47.385288,0,0,0,0,q1_q17_dr25_tce,1,-3.637e-05,136.97726,0.00525,-0.00525,,,True,True,False
10264293,K07301.01,,CANDIDATE,CANDIDATE,20.95256,0.0002678,232.9,28.2,-28.2,0.01516,0.007443,-0.001945,0.74,0.22,-0.524,3.986,0.356,-0.356,,27.9,4885,4.61,0.72,15.645,287.47986,47.360161,0,0,0,0,q1_q17_dr25_tce,1,-0.0002678,146.3809,0.0115,-0.0115,,,True,True,False
10264660,K00098.01,Kepler-14 b,CONFIRMED,CANDIDATE,6.7901208,1.905e-06,2302.3,5.7,-5.7,0.045139,0.00023,-0.000507,0.486,0.051,-0.095,6.0437,0.0285,-0.0285,,7.97,6372,3.954,2.001,12.128,287.70883,47.33305,0,0,0,0,q1_q17_dr25_tce,1,-1.905e-06,138.0882,0.000231,-0.000231,1.5856157e+08,name_planet,True,True,False
10265602,K02689.01,,CANDIDATE,CANDIDATE,165.3447,0.000301,4899,172,-172,0.078728,0.058766,-0.01178,0.917,0.112,-0.053,3.09,0.144,-0.144,,232.4,5594,4.52,0.812,15.548,288.17789,47.36668,0,0,0,0,q1_q17_dr25_tce,1,-0.000301,174.29621,0.00148,-0.00148,,,True,True,True
10265898,K00732.01,Kepler-656 b,CONFIRMED,CANDIDATE,1.2602588,6.75e-07,1130.7,10.1,-10.1,0.034238,8.6e-05,-0.003359,0.791,0.002,-0.54,1.8594,0.0181,-0.0181,,3.56,5550,4.5,0.954,15.342,288.32791,47.381592,0,0,0,0,q1_q17_dr25_tce,3,-6.75e-07,170.40898,0.000422,-0.000422,1.5873124e+08,name_planet,True,True,False
10265898,K00732.02,,CANDIDATE,CANDIDATE,3.2953457,2.569e-05,141.9,17,-17,0.011781,4e-05,-0.001625,0.729,0.009,-0.534,1.902,0.221,-0.221,,9.32,5550,4.5,0.954,15.342,288.32791,47.381592,0,0,0,0,q1_q17_dr25_tce,3,-2.569e-05,132.48799,0.0072,-0.0072,1.5873124e+08,name_host,True,True,False
10265898,K00732.03,Kepler-656 c,CONFIRMED,CANDIDATE,5.2544939,5.613e-05,169,14.6,-14.6,0.013572,0.002167,-0.001976,0.837,0.108,-0.597,3.078,0.197,-0.197,,7.52,5550,4.5,0.954,15.342,288.32791,47.381592,0,0,0,0,q1_q17_dr25_tce,3,-5.613e-05,132.55624,0.00796,-0.00796,1.5873124e+08,name_planet,True,True,False
10266615,K00530.01,Kepler-587 b,CONFIRMED,CANDIDATE,10.940267,3.014e-05,538.6,20.2,-20.2,0.022096,0.004553,-0.000987,0.595,0.037,-0.453,2.3494,0.0691,-0.0691,,29.6,5749,4.547,0.864,14.909,288.67068,47.399139,0,0,0,0,q1_q17_dr25_tce,1,-3.014e-05,170.30551,0.00221,-0.00221,1.5883892e+08,name_planet,True,True,False
10271806,K00733.01,Kepler-224 c,CONFIRMED,CANDIDATE,5.9249939,7.626e-06,1608.1,25.3,-25.3,0.042444,0.003876,-0.00562,0.848,0.064,-0.583,2.8874,0.0794,-0.0794,,9.55,5016,4.641,0.679,15.644,290.9343,47.357601,0,0,0,0,q1_q17_dr25_tce,4,-7.626e-06,169.71629,0.00101,-0.00101,1.5964219e+08,name_planet,True,True,False
10271806,K00733.02,Kepler-224 d,CONFIRMED,CANDIDATE,11.349348,2.442e-05,1249.8,30.9,-30.9,0.03229,0.000367,-0.001288,0.398,0.043,-0.398,3.1101,0.0569,-0.0569,,26.56,5016,4.641,0.679,15.644,290.9343,47.357601,0,0,0,0,q1_q17_dr25_tce,4,-2.442e-05,134.31805,0.0018,-0.0018,1.5964219e+08,name_planet,True,True,False
10271806,K00733.03,Kepler-224 b,CONFIRMED,CANDIDATE,3.1329535,1.017e-05,435.2,19.8,-19.8,0.018691,0.000842,-0.000492,0.135,0.312,-0.135,2.2207,0.0838,-0.0838,,10.9,5016,4.641,0.679,15.644,290.9343,47.357601,0,0,0,0,q1_q17_dr25_tce,4,-1.017e-05,135.67494,0.0025,-0.0025,1.5964219e+08,name_planet,True,True,False
10271806,K00733.04,Kepler-224 e,CONFIRMED,CANDIDATE,18.6435,6.489e-05,813.4,53.3,-53.3,0.028845,0.005347,-0.003312,0.774,0.152,-0.537,1.8491,0.0853,-0.0853,,52.2,5016,4.641,0.679,15.644,290.9343,47.357601,0,0,0,0,q1_q17_dr25_tce,4,-6.489e-05,141.62687,0.00288,-0.00288,1.5964219e+08,name_planet,True,True,False
10272442,K00734.01,Kepler-657 b,CONFIRMED,CANDIDATE,24.543457,5.953e-05,1151.3,19.7,-19.7,0.031008,0.000589,-0.000248,0.042,0.303,-0.042,7.2518,0.0619,-0.0619,,26.641,5955,4.52,0.91,15.344,291.1973,47.3078,0,0,0,0,q1_q17_dr25_tce,2,-5.953e-05,187.92215,0.00188,-0.00188,1.5964399e+08,name_planet,True,True,False
10272442,K00734.02,,CANDIDATE,CANDIDATE,70.278091,0.0003567,781.6,55.7,-55.7,0.025584,0.001309,-0.000918,0.07,0.373,-0.07,2.466,0.121,-0.121,,222.8,5955,4.52,0.91,15.344,291.1973,47.3078,0,0,0,0,q1_q17_dr25_tce,2,-0.0003567,151.32941,0.0042,-0.0042,1.5964399e+08,name_host,True,True,True
10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,3.7705515,4.869e-06,12440,144,-144,0.102677,0.001103,-0.000637,0.053,0.212,-0.053,3.8077,0.038,-0.038,,8.357,6322,4.426,1.075,15.439,291.27563,47.329491,0,0,0,0,q1_q17_dr25_tce,1,-4.869e-06,357.11836,0.000904,-0.000904,1.59726e+08,name_planet,True,True,False
10272858,K05782.01,,CANDIDATE,CANDIDATE,584.55603,0.006664,346.7,34.8,-34.8,0.016922,0.000932,-0.001101,0.3282,0.1252,-0.3281,3.671,0.364,-0.364,,1171,5208,3.458,3.62,11.367,291.36295,47.328709,0,0,0,0,q1_q16_tce,1,-0.006664,388.63685,0.00876,-0.00876,,,True,True,True
10281221,K03913.01,,CANDIDATE,CANDIDATE,0.58289541,2.6e-07,587.5,9.1,-9.1,0.053285,0.174601,-0.022999,1.011,0.191,-0.039,1.0528,0.0261,-0.0261,,1.619,6263,4.46,1.009,14.972,294.61252,47.343262,0,0,0,0,q1_q17_dr25_tce,1,-2.6e-07,131.62108,0.000375,-0.000375,,,True,True,False
10285631,K00331.01,Kepler-525 b,CONFIRMED,CANDIDATE,18.684057,5.687e-05,381.5,7.6,-7.6,0.020651,0.000227,-0.002585,0.858,0.008,-0.603,6.9329,0.0878,-0.0878,,11.43,5548,4.038,1.614,13.497,296.18344,47.358761,0,0,0,0,q1_q17_dr25_tce,2,-5.687e-05,170.83245,0.00238,-0.00238,2.7227929e+08,name_planet,True,True,False
10285631,K00331.02,,CANDIDATE,CANDIDATE,10.522867,6.531e-05,130.2,17,-17,0.13197,69.20965,-0.112427,1.12,69.21,-0.128,1.911,0.29,-0.29,,7.08,5548,4.038,1.614,13.497,296.18344,47.358761,0,0,0,0,q1_q17_dr25_tce,2,-6.531e-05,137.78844,0.00485,-0.00485,2.7227929e+08,name_host,True,True,False
10287242,K00735.01,,CANDIDATE,CANDIDATE,22.342135,9.353e-05,2264.4,50.9,-50.9,0.067166,47.18453,-0.012463,0.973,47.19,-0.028,6.461,0.143,-0.143,,11.61,5237,4.568,0.707,15.637,296.69336,47.392151,0,0,0,0,q1_q17_dr25_tce,1,-9.353e-05,171.55939,0.00268,-0.00268,,,True,True,False
10287723,K01174.01,,CANDIDATE,CANDIDATE,129995.78,0,1474.9,46.8,-46.8,0.037707,0.006342,-0.001812,0.7127,0.1831,-0.1239,9.408,0.198,-0.198,,79614,4500,4.572,0.726,13.447,296.82162,47.354031,0,0,0,0,,1,0,393.59962,0.00305,-0.00305,,,True,True,True
10289119,K02390.01,Kepler-1219 b,CONFIRMED,CANDIDATE,16.104745,9.86e-05,124.1,5.6,-5.6,0.010181,0.00036,-0.000337,0.224,0.223,-0.224,5.712,0.137,-0.137,,21.23,5822,3.683,2.886,12.249,297.21579,47.378521,0,0,0,0,q1_q17_dr25_tce,1,-9.86e-05,135.01186,0.00521,-0.00521,2.7304616e+08,name_planet,True,True,False
10290021,K07305.01,,CANDIDATE,CANDIDATE,3.7292097,9.068e-05,14.4,1.9,-1.9,0.003585,0.000123,-0.000402,0.5232,0.0133,-0.4559,5.012,0.572,-0.572,,4.92,6215,3.955,2.05,9.976,297.47162,47.39994,0,0,0,0,q1_q17_dr24_tce,1,-9.068e-05,131.9326,0.021,-0.021,,,True,True,False
10290666,K00332.01,Kepler-526 b,CONFIRMED,CANDIDATE,5.4584991,9.101e-06,255.9,3.9,-3.9,0.015387,0.001703,-0.00077,0.65,0.087,-0.45,4.0448,0.0435,-0.0435,,8.08,5914,4.396,1.135,13.046,297.65094,47.39629,0,0,0,0,q1_q17_dr25_tce,2,-9.101e-06,172.08857,0.00125,-0.00125,2.7337728e+08,name_planet,True,True,False
10290666,K00332.02,,CANDIDATE,CANDIDATE,6.8667423,9.996e-05,47.2,4.4,-4.4,0.006342,0.000308,-0.000429,0.405,0.05,-0.405,4.216,0.349,-0.349,,11.48,5914,4.396,1.135,13.046,297.65094,47.39629,0,0,0,0,q1_q17_dr25_tce,2,-9.996e-05,135.3543,0.012,-0.012,2.7337728e+08,name_host,True,True,False
10291589,K04754.01,,CANDIDATE,CANDIDATE,7.0875746,8.132e-05,187,19.7,-19.7,0.012708,0.00064,-0.00092,0.371,0.076,-0.371,3.342,0.311,-0.311,,15.28,6060,4.509,0.925,15.274,297.90527,47.33683,0,0,0,0,q1_q17_dr25_tce,1,-8.132e-05,138.27614,0.00932,-0.00932,,,True,True,False
10295951,K01154.01,,CANDIDATE,CANDIDATE,6.8108237,1.014e-06,14446.8,12,-12,0.114797,0.000239,-1.7e-05,0.57,0.011,-0.01,7.98574,0.00861,-0.00861,,6.291,7226,3.967,2.079,12.628,299.10281,47.377781,0,0,0,0,q1_q17_dr25_tce,1,-1.014e-06,136.04667,0.000115,-0.000115,,,True,True,False
10318874,K00104.01,Kepler-94 b,CONFIRMED,CANDIDATE,2.5080575,3.78e-07,1507.6,6.2,-6.2,0.039108,0.000397,-0.002635,0.742,0.047,-0.143,1.1134,0.0167,-0.0167,,12.56,4780,4.597,0.761,12.895,281.19473,47.497131,0,0,0,0,q1_q17_dr25_tce,1,-3.78e-07,135.00066,0.000124,-0.000124,1.2330956e+08,name_planet,True,True,False
10319385,K01169.01,,CANDIDATE,CANDIDATE,0.68921017,4.5e-07,195,2.4,-2.4,0.012649,0.000252,-0.000197,0.154,0.271,-0.154,1.6169,0.0179,-0.0179,,3.315,5630,4.505,0.954,13.248,281.55118,47.469959,0,0,0,0,q1_q17_dr25_tce,1,-4.5e-07,133.28584,0.00052,-0.00052,,,True,True,False
10319834,K05785.01,,CANDIDATE,CANDIDATE,70.312525,,,,,,,,,,,13.66,,,,,,,,14.942,281.88324,47.41605,0,0,0,0,q1_q16_tce,1,,178.74868,,,,,True,False,True
10321972,K07998.01,,CANDIDATE,CANDIDATE,122.11555,0.01898,1104,106,-106,0.030306,0.001736,-0.001901,0.23,0.214,-0.23,16.07,1.3,-1.3,,58.3,5592,4.418,0.894,15.546,283.2048,47.478271,0,0,0,0,q1_q17_dr25_tce,1,-0.01898,228.38,0.19,-0.19,,,True,True,True
10328393,K01905.01,Kepler-332 b,CONFIRMED,CANDIDATE,7.6263549,2.202e-05,296.1,10.4,-10.4,0.0154,0.00055,-0.000466,0.237,0.215,-0.236,2.4168,0.0744,-0.0744,,23.81,4955,4.61,0.721,14.017,286.66296,47.4137,0,0,0,0,q1_q17_dr25_tce,3,-2.202e-05,136.01585,0.00237,-0.00237,1.5827226e+08,name_planet,True,True,False
10328393,K01905.02,Kepler-332 c,CONFIRMED,CANDIDATE,15.995604,9.626e-05,221.7,12.2,-12.2,0.013216,0.000756,-0.000356,0.088,0.37,-0.088,3.471,0.135,-0.135,,35.54,4955,4.61,0.721,14.017,286.66296,47.4137,0,0,0,0,q1_q17_dr25_tce,3,-9.626e-05,144.2399,0.00503,-0.00503,1.5827226e+08,name_planet,True,True,False
10328393,K01905.03,Kepler-332 d,CONFIRMED,CANDIDATE,34.211502,0.0003004,273.8,14.3,-14.3,0.014665,0.000748,-0.000549,0.034,0.435,-0.034,4.947,0.199,-0.199,,53.58,4955,4.61,0.721,14.017,286.66296,47.4137,0,0,0,0,q1_q17_dr25_tce,3,-0.0003004,154.57508,0.00785,-0.00785,1.5827226e+08,name_planet,True,True,True
10328458,K02214.01,Kepler-1146 b,CONFIRMED,CANDIDATE,2.3522739,8.087e-06,318.6,18.9,-18.9,0.015785,0.000981,-0.000497,0.095,0.359,-0.095,1.7389,0.0873,-0.0873,,10.47,4816,4.608,0.748,15.848,286.71661,47.425629,0,0,0,0,q1_q17_dr25_tce,1,-8.087e-06,131.80267,0.00262,-0.00262,1.5832262e+08,name_planet,True,True,False
10329196,K04446.01,Kepler-1605 b,CONFIRMED,CANDIDATE,85.756792,0.0005965,159.1,10.9,-10.9,0.012371,0.003201,-0.001179,0.713,0.003,-0.538,5.695,0.195,-0.195,,82.6,5037,3.783,2.213,12.429,287.13489,47.488621,0,0,0,0,q1_q17_dr25_tce,1,-0.0005965,162.71914,0.00617,-0.00617,1.583949e+08,name_planet,True,True,True
10329469,K02271.01,Kepler-1168 b,CONFIRMED,CANDIDATE,55.822477,0.00041,879.6,42.6,-42.6,0.026492,0.001343,-0.000637,0.031,0.424,-0.031,5.457,0.17,-0.17,,80.19,5162,4.611,0.736,15.624,287.2977,47.455441,0,0,0,0,q1_q17_dr25_tce,1,-0.00041,169.03741,0.00545,-0.00545,1.5841289e+08,name_planet,True,True,True
10329835,K02058.01,Kepler-1075 b,CONFIRMED,CANDIDATE,1.5237307,2.497e-06,364.7,13.1,-13.1,0.022705,0.001526,-0.005353,0.942,0.058,-0.679,1.4796,0.0342,-0.0342,,3.28,3746,4.736,0.51,15.313,287.50116,47.469269,0,0,0,0,q1_q17_dr25_tce,1,-2.497e-06,131.61813,0.00136,-0.00136,1.5848984e+08,name_planet,True,True,False
10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,13.214096,3.701e-05,1154.8,35.1,-35.1,0.034865,0.000167,-0.00403,0.812,0.106,-0.606,3.5641,0.07,-0.07,,18.18,5333,4.62,0.728,15.987,287.65363,47.41481,0,0,0,0,q1_q17_dr25_tce,1,-3.701e-05,140.58492,0.00246,-0.00246,1.584899e+08,name_planet,True,True,False
10331279,K08000.01,,CANDIDATE,CANDIDATE,225.48805,0.01866,379.9,42.1,-42.1,0.019945,0.00431,-0.002358,0.817,0.024,-0.568,19.46,2.3,-2.3,,54,5663,4.579,0.782,15.306,288.27457,47.495781,0,0,0,0,q1_q17_dr25_tce,1,-0.01866,224.2023,0.0772,-0.0772,,,True,True,True
10332213,K02919.01,Kepler-1885 b,CONFIRMED,CANDIDATE,2.5225906,6.821e-06,210.2,14.7,-14.7,0.274887,48.20747,-0.97084,1.261,48.21,-0.974,1.406,0.12,-0.12,,2.86,5591,4.559,0.86,14.816,288.75073,47.490921,0,0,0,0,q1_q17_dr25_tce,1,-6.821e-06,131.64534,0.00222,-0.00222,1.5883904e+08,name_planet,True,True,False
10332883,K01880.01,Kepler-994 b,CONFIRMED,CANDIDATE,1.1511668,6.05e-07,578.4,8.4,-8.4,0.021882,0.000408,-0.000208,0.029,0.329,-0.029,1.0907,0.0142,-0.0142,,8.257,3951,4.73,0.535,14.44,289.07224,47.40707,0,0,0,0,q1_q17_dr25_tce,1,-6.05e-07,133.23177,0.00043,-0.00043,1.5898379e+08,name_planet,True,True,False
10336951,K02401.01,,CANDIDATE,CANDIDATE,38.229204,0.0002813,605.8,33.6,-33.6,0.023157,0.00779,-0.000977,0.571,0.37,-0.354,3.893,0.178,-0.178,,63.7,4544,4.656,0.598,14.847,290.83627,47.444939,0,0,0,0,q1_q17_dr25_tce,1,-0.0002813,166.01191,0.00647,-0.00647,,,True,True,True
