kepoi_name,kepler_name,kepid,tic_id,tic_route,koi_disposition,class,vetoes,flags_classify,koi_period,koi_depth,koi_depth_in_tess_band_ppm,pdc_depth_ppm,pdc_total_err_ppm,pdc_z,pdc_z_pop,pdc_ratio,sap_depth_ppm,sap_total_err_ppm,sap_z,sap_z_pop,sap_ratio,sap_minus_pdcsap_z,background_direction,pdc_odd_even_sigma,sap_odd_even_sigma,duration_verdict,z_duration,t14_ratio_observed,t14_ratio_expected_fixed_b,epoch_offset_minutes,epoch_offset_sigma,epoch_search_snr_best,pdc_n_transits,sap_n_transits,pdc_sector_list,pdc_authors,pdc_exptimes_s,pdc_depth_reduction_spread_ppm,sap_depth_reduction_spread_ppm,pdc_sector_scatter_chi2_per_dof,ra,dec,shard
K05506.01,,8352009,279913846,tic_kic_crossid,CANDIDATE,not_measured,,,641.60204,237.3,230.22024,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82",SPOC,120,,,,285.79572,44.35051,9
K05514.01,,8415353,164786289,tic_kic_crossid,CANDIDATE,not_measurable,,,102.10075,194.2,189.82248,28256.32,8812.1692,13.139046,2.6597381,148.85656,30111.595,8393.6375,14.305884,3.7663564,158.63029,,,,,fixed_b,-1.0336244,0.4,1.1864581,-20.106072,0.10265253,3.2065113,1,1,"74,75,81,82,14,40,41,53,54,55","QLP,SPOC","120,1800,600",,,,284.7644,44.485004,9
K05517.01,,8432249,63209326,tic_kic_crossid,CANDIDATE,not_measured,,,335.43143,228.1,219.89065,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82,14,15,40,41,54,55","QLP,SPOC","120,1800,600",,,,292.39389,44.476212,9
K02931.01,Kepler-1389 b,8611257,279913347,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,99.253234,538,585.78518,64.085301,1200.5334,-0.43426037,-0.15409364,0.10940069,-1399.1398,742.68446,-2.6678807,-0.70534535,-2.3884862,,,,,fixed_b,-0.33097825,0.57707996,0.8730288,0,,1.4813255,2,2,"74,75,81,82",SPOC,120,350.25251,,0.52316727,285.71741,44.758419,9
K05550.01,,8613769,158391593,tic_kic_crossid,CANDIDATE,not_measured,,,540.39267,1780,1722.2197,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"81,82",SPOC,120,,,,287.08969,44.792,9
K02758.01,,8703129,272606393,tic_kic_crossid,CANDIDATE,not_measured,,,253.37458,1104,1052.7799,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82,14,15,41,54,55","QLP,SPOC","120,1800,600",,,,296.7236,44.853142,9
K02074.01,Kepler-1083 b,8866137,164458639,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,33.417817,1166.8,1234.2474,11291.079,3822.3453,6.4264415,1.1143885,9.1481488,2863.9181,1128.3463,2.1091635,0.55057317,2.320376,-2.7462904,PDC_DEEPER_THAN_SAP,,1.9106237,fixed_b,-0.83521722,1.0310142,1.2988874,116.07855,2.7813722,3.0224957,2,3,"74,80,82",SPOC,120,809.32911,207.6919,0.018507259,283.16196,45.198311,9
K05579.01,,8888745,240180525,tic_kic_crossid,CANDIDATE,not_measurable,,,34.026987,361.7,352.83674,20380.368,6426.2197,10.482181,2.0655664,57.761468,12974.992,4191.1719,9.1659997,2.4115077,36.77336,-1.5282291,PDC_DEEPER_THAN_SAP,,,fixed_b,-1.6425535,0.75965779,1.1648406,-79.306344,0.76922769,3.1982586,1,1,81,SPOC,120,830.46791,717.36248,,293.01563,45.16674,9
K04848.01,,9005321,164785336,tic_kic_crossid,CANDIDATE,not_measured,,,384.6961,787,761.16244,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,82",SPOC,120,,,,284.76764,45.341228,9
K01892.01,Kepler-1674 b,9030537,271256817,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,62.561388,1372.6,1399.8885,1072.5151,5932.8761,-0.055174183,-0.039625058,0.76614324,329.96577,3738.3867,-0.28612905,-0.076301971,0.2357086,-0.34019337,PDC_DEEPER_THAN_SAP,,,fixed_b,1.9324355,2.3518557,0.98641136,0,,0.89830097,1,1,81,SPOC,120,995.84042,562.35536,,294.8161,45.306122,9
K03316.01,Kepler-1467 b,9031209,271427581,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,47.056848,1531.2,1461.8157,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,81,SPOC,120,,,,295.04855,45.342682,9
K02257.01,Kepler-1162 b,9071593,164522726,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,32.563525,578.3,556.62748,-3752.4001,6032.8574,-0.71424583,-0.17166615,-6.7413132,-218.59581,469.88403,-1.6445193,-0.43635357,-0.39271473,,,,0.30151688,inconclusive,,2.5,,0,,0.90606111,1,2,"80,81,82",SPOC,120,,,,283.29214,45.434109,9
K02257.02,Kepler-1162 c,9071593,164522726,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,59.284064,424.4,413.83559,-9912.9835,4251.2243,-2.4290298,-0.55886888,-23.953917,-801.36925,367.78339,-3.2842822,-0.86864869,-1.9364435,,,2.2095169,1.8991057,inconclusive,,1.5335761,,0,,1.0850073,2,2,"80,81,82",SPOC,120,,,4.8819649,283.29214,45.434109,9
K07923.01,,9084569,159303125,tic_kic_crossid,CANDIDATE,not_measurable,,,395.13138,126.4,122.10249,-190.78821,180.82664,-1.7269875,-0.46702446,-1.5625252,-92.227965,149.10792,-1.4333338,-0.37983847,-0.7553324,,,,,inconclusive,,0.65207066,,0,,1.5994998,1,1,"40,41,54,55,74,75,80,81,82,14,15","QLP,SPOC","120,1800",,,,290.19992,45.419998,9
K04500.02,Kepler-1610 c,9100953,272073436,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,44.985188,617.8,609.82185,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,295.90503,45.40543,9
K02042.01,,9111849,268155253,tic_kic_crossid,CANDIDATE,not_measurable,,,63.073224,671.3,670.50941,788.11419,603.87443,0.21020571,-0.10248504,1.1753962,1192.4693,369.46664,1.8212117,0.4731519,1.7784527,1.3284,SAP_DEEPER_THAN_PDC,2.4304894,0.47566607,duration_inconsistent,16.026221,2.5,1.0044645,0,,2.4626168,4,4,"74,75,81,82,14,15,41,54,55","QLP,SPOC","120,1800,600",512.098,225.19686,6.4459306,298.75018,45.4664,9
K00422.01,,9214713,159389556,tic_kic_crossid,CANDIDATE,not_measured,,,809.01419,16311.3,16230.174,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"80,81,82",SPOC,120,,,,290.38983,45.665329,9
K05663.01,,9391817,352013982,tic_kic_crossid,CANDIDATE,not_measurable,,,140.88453,158,152.19458,89.891368,386.31575,-0.16118349,-0.081709663,0.59063448,1071.4504,366.27185,5.5375942,1.4539654,7.0400037,,,2.7794464,5.7206833,tracks_b,-3.9447694,0.4,0.99737981,0,,1.8560575,2,2,"74,75,80,81,82,14,26,40,41,53,55","QLP,SPOC","120,1800,600",,,7.7253222,285.60675,45.990318,9
K05665.01,,9394953,158486882,tic_kic_crossid,CANDIDATE,not_measurable,,,100.49413,57.6,55.512782,835.07604,251.46276,7.6438917,1.3985036,15.04295,-10.191706,214.30825,-0.30622831,-0.081341666,-0.18359206,-3.5195447,PDC_DEEPER_THAN_SAP,2.8733971,1.7740297,fixed_b,1.5734148,1.3572088,1.0200425,120.555,0.99788059,4.8139339,3,3,"40,41,53,54,55,74,75,80,82,14,15,26","QLP,SPOC","120,1800",182.04798,45.853822,6.7191152,287.3548,45.948662,9
K02152.01,Kepler-1122 b,9641481,158664692,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,42.191833,488.7,467.85631,-1997.2663,2002.5705,-1.2308289,-0.30442122,-4.2689737,8.1185639,1718.9145,-0.26741389,-0.071135828,0.017352687,,,,,inconclusive,,2.3518557,,0,,1.7987088,1,1,"80,82",SPOC,120,,144.20034,,288.28052,46.3409,9
K00179.02,Kepler-458 b,9663113,272844987,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,572.37663,1743.4,1733.6649,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,81,82,14,15,41,54,55","QLP,SPOC","120,1800,600",,,,297.04541,46.328701,9
K01871.01,Kepler-1996 c,9758089,164892125,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,92.729725,1257.5,1303.9843,1081.8234,1862.9126,-0.11916286,-0.10745929,0.82962917,473.62541,554.09649,-1.4857047,-0.39707053,0.36321405,-0.17515312,PDC_DEEPER_THAN_SAP,,,fixed_b,-0.13948839,0.83255321,0.98966923,0,,1.2007109,1,1,"74,75,80,81,82",SPOC,120,316.18318,63.007377,,285.25366,46.582191,9
K01871.02,Kepler-1996 b,9758089,164892125,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,32.376183,745.4,786.85574,1023.6893,1310.2114,0.18064436,-0.028427046,1.3009873,424.51575,405.65043,-0.88733336,-0.23835271,0.539509,-0.43737828,PDC_DEEPER_THAN_SAP,0.8524243,1.1766691,duration_inconsistent,3.385305,2.1459355,1.017025,0,,1.5745018,3,4,"74,75,80,81,82",SPOC,120,,67.256419,0.39627291,285.25366,46.582191,9
K04462.01,,9775385,270697641,tic_kic_crossid,CANDIDATE,not_measurable,,,45.163025,130.3,126.81042,1446.2959,426.55012,6.6728761,1.1885908,11.405181,1471.2199,430.10343,6.758324,1.7760754,11.601727,,,,,fixed_b,-1.9986592,0.55972065,1.0261564,597.4797,0.77004304,3.3906821,2,2,"14,15,40,55,54,74,75,81","QLP,TESS-SPOC","1800,200,600",,,1.1220317,293.85294,46.590809,9
K02732.03,Kepler-403 c,9886361,159174926,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,54.281195,147.8,150.58178,1068.1531,2269.4705,0.92158626,0.1535807,7.0935081,584.53363,1696.2655,0.46724147,0.12244313,3.881835,-1.7337729,PDC_DEEPER_THAN_SAP,2.1926042,1.1754204,duration_inconsistent,13.909269,2.5,1.0687908,-137.93603,2.505895,3.1502138,4,4,"40,41,54,55,74,75,80,82,15","QLP,SPOC","120,1800",2243.9977,1677.6552,2.524943,289.92145,46.74456,9
K01721.01,Kepler-938 b,10019065,271253308,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,52.629854,675.8,649.29316,775.80761,2981.4892,0.042428927,-0.015524598,1.1948495,309.84002,1477.3523,-0.22967473,-0.06156041,0.47719589,-0.16978042,PDC_DEEPER_THAN_SAP,,,fixed_b,-0.34563128,0.49535056,1.002359,0,,1.4980998,1,1,"81,82",SPOC,120,469.93842,523.26149,,294.78915,46.98399,9
K02097.01,Kepler-1092 b,10158729,273378026,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,58.601926,396.4,385.42465,-346.39576,1739.8854,-0.42055054,-0.12033927,-0.89873795,-527.14443,771.99357,-1.1811868,-0.31262606,-1.3676977,,,0.49100681,0.30636251,inconclusive,,0.80750893,,0,,2.6145549,2,2,"74,75,81,82",SPOC,120,,,0.24108768,297.72314,47.112659,9
K05772.01,,10186761,123310495,tic_kic_crossid,CANDIDATE,not_measurable,,,75.636309,174.6,168.89021,-849.2049,859.55072,-1.1835921,-0.28947838,-5.0281476,-875.18285,818.50048,-1.2745733,-0.33659357,-5.1819631,,,2.3651574,2.5595596,inconclusive,,0.54288352,,0,,1.9759081,3,3,"74,80,81,82,14,40,41,53,54,55","QLP,SPOC","120,1800,600",,,4.278187,281.32047,47.214809,9
K05775.01,,10191449,164668538,tic_kic_crossid,CANDIDATE,not_measured,,,492.23808,676.8,649.05429,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,284.0925,47.251381,9
K08201.01,,10253977,123414085,tic_kic_crossid,CANDIDATE,not_measured,,,392.60189,779,774.49002,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,80,81,82",SPOC,120,,,,281.87015,47.394989,9
K01905.03,Kepler-332 d,10328393,158272257,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,34.211502,273.8,260.45717,-53.45241,661.43897,-0.47439363,-0.152312,-0.20522533,-93.499406,317.60852,-1.1124891,-0.29523045,-0.35898188,-0.19019998,PDC_DEEPER_THAN_SAP,1.055829,1.033828,inconclusive,,2.0187723,,0,,1.7342488,8,8,"74,75,80,82,14,15,40,41,53,54,55","QLP,SPOC","120,1800,600",74.313959,9.0237647,2.0240465,286.66296,47.4137,9
K05834.01,,10855545,299157012,tic_kic_crossid,CANDIDATE,not_measurable,,,37.537859,269,259.3938,-3456.6894,3483.7305,-1.066627,-0.24906232,-13.326029,-974.25608,462.20627,-2.6592152,-0.70254537,-3.7558958,,,0.21306585,0.85111211,inconclusive,,2.2811088,,0,,2.2218063,2,2,"80,81,82",SPOC,120,,,0.045397057,289.21732,48.204311,9
K07383.01,,10866969,27183456,tic_kic_crossid,CANDIDATE,not_measurable,,,50.0122,210.4,204.07927,-278.19229,3234.7265,-0.14907901,-0.040880559,-1.363158,-31.952025,868.51954,-0.27143707,-0.07211235,-0.15656673,-0.20146484,PDC_DEEPER_THAN_SAP,,,inconclusive,,2.4247968,,0,,2.2766936,1,1,"81,82",SPOC,120,,,,294.20096,48.250061,9
K00291.01,Kepler-133 c,10933561,28089143,name_planet,CONFIRMED,not_measurable,,,31.517795,357.6,349.58617,80.551536,406.64548,-0.66091375,-0.24796626,0.23041969,-424.64403,376.51871,-2.0538169,-0.54372123,-1.2147049,,,1.8731311,0.12380504,fixed_b,0.84941433,1.6807354,0.98689799,0,,1.8733909,9,9,"41,54,55,74,75,76,83,14,15,56","QLP,SPOC","120,1800,200",323.14933,,3.0961361,297.27798,48.320332,9
K05870.01,,11129145,399951909,tic_kic_crossid,CANDIDATE,not_measurable,,,132.114,216.8,205.60083,265.26594,650.01498,0.091629192,-0.015723272,1.2901988,-171.53193,551.82291,-0.68176744,-0.18063304,-0.83429592,,,0.86740405,1.6345789,fixed_b,-1.0179547,0.42519615,1.001864,0,,1.6635367,4,4,"40,41,54,55,14,15,26,74,75,80,81,82","QLP,SPOC","120,1800,200",,,1.9809572,287.46823,48.758659,9
K05873.01,,11147785,27773672,tic_kic_crossid,CANDIDATE,not_measurable,,,217.17008,937,1247.5457,-142.4404,427.4841,-3.0413904,-1.0002507,-0.1141765,-136.84552,479.59514,-2.7354003,-0.72693581,-0.10969178,,,,,inconclusive,,0.61343045,,0,,2.997629,1,1,"74,75,76,81,82,83,14,15,41,54,55,56","QLP,SPOC","120,1800,200,600",,,,296.32471,48.783112,9
K05883.01,,11305417,27643046,tic_kic_crossid,CANDIDATE,not_measurable,,,198.78116,138.3,134.01552,3111.8527,879.74932,10.124887,1.9118208,23.220092,3468.1813,921.62438,11.01889,2.8982449,25.878953,,,,,tracks_b,-4.3311122,0.55972065,1.0425909,-710.85,3.2640185,3.5372038,1,1,"40,41,54,55,74,75,76,81,82,83,14,15,56","QLP,SPOC","120,1800,200",,,,295.74002,49.01152,9
K01651.01,Kepler-921 b,11337833,48448706,name_planet,CONFIRMED,not_measurable,,,51.301184,498.9,480.73976,-475.99214,1554.4578,-0.61529565,-0.17435036,-0.99012435,-26.654653,1321.9525,-0.38366622,-0.10199983,-0.055445078,-0.48203594,PDC_DEEPER_THAN_SAP,,,inconclusive,,1.5335761,,0,,0.85808878,1,1,"80,81,82",SPOC,120,,,,284.61621,49.190811,9
K00351.01,Kepler-90 h,11442793,267667295,tic_kic_crossid_over_position_tic,CONFIRMED,not_measured,,,331.59727,8322.1,8016.5509,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,80,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",,,,284.4335,49.305161,9
K00351.02,Kepler-90 g,11442793,267667295,tic_kic_crossid_over_position_tic,CONFIRMED,transit_not_recovered,,,210.60138,4159.3,4006.5183,434.83024,903.85956,-3.8572627,-1.3682302,0.1085307,2097.8064,873.9438,-1.5419723,-0.41202216,0.52359834,,,,,fixed_b,2.2559447,2.5,0.96279106,0,,1.8188122,1,1,"74,75,80,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",,,,284.4335,49.305161,9
K00351.03,Kepler-90 d,11442793,267667295,tic_kic_crossid_over_position_tic,CONFIRMED,not_measurable,,,59.737144,566.4,545.5952,-19.033897,585.24269,-0.96350097,-0.32451003,-0.034886482,379.09526,471.37319,-0.35250341,-0.095567186,0.69482881,0.6034589,SAP_DEEPER_THAN_PDC,1.4031906,0.19027997,inconclusive,,2.5,,0,,-0.032756535,3,4,"74,75,80,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",69.746746,63.671822,3.6384696,284.4335,49.305161,9
K00351.04,Kepler-90 e,11442793,267667295,tic_kic_crossid_over_position_tic,CONFIRMED,not_measurable,,,91.940125,482.9,465.17486,2238.1141,2355.2452,1.490585,0.22674008,4.8113394,1794.9653,1138.4153,2.1202429,0.55560539,3.8586894,-0.20001519,PDC_DEEPER_THAN_SAP,5.3153211,7.7594984,fixed_b,-2.7194171,0.4124057,1.0234363,137.925,2.8906074,3.6341299,2,2,"74,75,80,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",2273.3009,999.87228,28.252639,284.4335,49.305161,9
K00351.07,Kepler-90 f,11442793,267667295,tic_kic_crossid_over_position_tic,CONFIRMED,not_measurable,,,124.92252,498.7,529.51643,-1176.1529,591.42282,-2.878965,-0.75208005,-2.2211831,-296.38936,575.17863,-1.4332565,-0.38004894,-0.5597359,,,,,inconclusive,,1.0310142,,0,,1.5264485,1,1,"74,75,80,81,82,14,15,40,41,55","QLP,SPOC","120,1800,600",,,,284.4335,49.305161,9
K06239.01,,11462969,27531332,tic_kic_crossid,CANDIDATE,not_measured,,,406.49622,380.2,371.02009,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,76,81,82,83,14,15,40,41,54,55,56","QLP,SPOC","120,1800,200,600",,,,295.56683,49.378029,9
K06239.02,,11462969,27531332,tic_kic_crossid,CANDIDATE,not_measured,,,491.61517,,,2837.7672,4325.4347,,,,-123.7325,327.70853,,,,,,,,inconclusive,,2.5,,0,,1.1807113,1,1,"74,75,76,81,82,83,14,15,40,41,54,55,56","QLP,SPOC","120,1800,200,600",1139.8859,,,295.56683,49.378029,9
K05930.01,,11722217,27775937,tic_kic_crossid,CANDIDATE,not_measurable,,,302.77571,1106,1022.1475,1309.7006,4350.7509,0.066004622,-0.012153078,1.2813225,1263.7875,2035.3593,0.11800277,0.029993571,1.2364042,-0.082925287,PDC_DEEPER_THAN_SAP,,,fixed_b,2.0871303,2.5,1.0039223,0,,2.2345242,1,1,"40,41,54,55",SPOC,120,526.54817,57.766202,,296.2525,49.886559,9
K00775.03,Kepler-52 d,11754553,399825554,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,36.4454,1122.3,1055.7993,687.47265,978.45796,-0.37539614,-0.20862772,0.65113953,968.11027,822.47026,-0.1062006,-0.030891355,0.91694537,0.21772394,SAP_DEEPER_THAN_PDC,2.3110501,1.5431997,fixed_b,-0.4536235,0.54288352,0.99443023,0,,2.7681441,4,7,"40,41,53,54,55,74,75,80,81,82",SPOC,120,420.41733,350.18603,2.4390549,286.73804,49.97575,9
K05942.01,,11911929,406999863,tic_kic_crossid,CANDIDATE,not_measurable,,,125.27782,432.3,412.42274,-437.62449,723.04075,-1.1730213,-0.33004871,-1.0611066,-334.4018,480.81216,-1.5454177,-0.40948023,-0.8108229,-0.05576932,PDC_DEEPER_THAN_SAP,,,inconclusive,,2.2811088,,0,,1.6091548,2,2,"74,75,80,81,82,14,15,40,41,53,54,55,56","QLP,SPOC","120,1800,200,600",532.30784,76.119412,0.38585941,290.3689,50.27055,9
K03282.01,Kepler-1455 b,12066569,27014562,name_planet,CONFIRMED,not_measurable,,,49.276845,1132.9,1060.1429,-2389.9848,2470.0594,-1.3959243,-0.36415151,-2.2543987,-1434.5871,2025.5682,-1.2304992,-0.32568486,-1.3532016,-0.086048013,PDC_DEEPER_THAN_SAP,1.3509831,0.99909568,inconclusive,,2.5,,0,,1.0267653,5,5,"76,81,82,83,41,54,55,56,74,75","QLP,SPOC","120,200,600",368.52986,176.03926,2.3187568,294.08307,50.502769,9
K02714.02,Kepler-401 c,12206313,267746315,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,47.318663,263.4,254.40667,-93.695344,434.41622,-0.80084933,-0.24800147,-0.36828966,292.31297,258.447,0.14643175,0.036399944,1.1489989,-0.18170949,PDC_DEEPER_THAN_SAP,2.0391419,2.4144027,inconclusive,,1.0959582,,0,,1.3489206,4,5,"74,75,80,81,82,83,14,15,41,53,54,55,56,76","QLP,SPOC","120,1800,200,600",319.75981,160.62782,3.6329092,290.08276,50.86348,9
K02714.03,Kepler-401 d,12206313,267746315,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,184.26274,292.2,300.95225,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,75,80,81,82,83,14,15,41,53,54,55,56,76","QLP,SPOC","120,1800,200,600",,,,290.08276,50.86348,9
K00375.01,Kepler-1704 b,12356617,350738167,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,988.88112,5060,4874.2524,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,56,74,75,76,80,81,82,83,14,15,54,55","QLP,SPOC","120,1800,600",,,,291.2012,51.144279,9
K00999.02,Kepler-263 c,2165002,137637249,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,47.33293,931.5,898.18195,,,,,,,,,,,,,,,inconclusive,,1.8991445,,0,,1.4368254,0,0,"74,75",SPOC,120,,,,292.46976,37.567791,10
K02610.02,,2305866,137487105,tic_kic_crossid,CANDIDATE,not_measured,,,115.23065,164.4,173.55945,,,,,,,,,,,,,,,inconclusive,,1.6807354,,0,,0.71946967,0,0,"74,75,81,14,40,41,54,55","QLP,SPOC","120,1800,600",,,,292.09332,37.61348,10
K06097.01,,2852810,137220309,tic_kic_crossid,CANDIDATE,not_measured,,,93.056544,,,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,14,40,41,54,55","QLP,SPOC","120,1800,600",,,,291.51575,38.058418,10
K06097.02,,2852810,137220309,tic_kic_crossid,CANDIDATE,not_measurable,,,88.433122,120.4,117.00068,5630.5399,1220.6888,8.5390637,1.6712352,48.123995,5625.7747,1223.4061,8.5311993,2.2448659,48.083267,,,,,fixed_b,-1.9179161,0.52655288,1.0599671,681.72,1.2871849,4.6125923,1,1,"74,14,40,41,54,55","QLP,SPOC","120,1800,600",,,,291.51575,38.058418,10
K06097.03,,2852810,137220309,tic_kic_crossid,CANDIDATE,not_measured,,,282.34315,220.5,216.44328,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,14,40,41,54,55","QLP,SPOC","120,1800,600",,,,291.51575,38.058418,10
K06097.04,,2852810,137220309,tic_kic_crossid,CANDIDATE,not_measured,,,126.50566,95.5,92.915808,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"74,14,40,41,54,55","QLP,SPOC","120,1800,600",,,,291.51575,38.058418,10
K00986.02,Kepler-260 c,2854698,137348863,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,76.049816,445.9,425.52103,-941.75608,1244.4477,-1.0982938,-0.28700814,-2.2131834,-565.59866,816.5878,-1.2126866,-0.32098225,-1.3291908,,,,,inconclusive,,1.2383764,,0,,2.0352353,1,1,74,SPOC,120,,,,291.92596,38.014118,10
K03034.01,,2973386,121084262,tic_kic_crossid,CANDIDATE,not_measurable,,,31.020917,859.5,911.98634,243.53904,2586.6841,-0.25827834,-0.098834899,0.26704242,304.12616,1330.7652,-0.45584025,-0.12175615,0.33347666,,,1.4076618,0.69753433,duration_inconsistent,4.8428906,2.5,0.94394808,0,,2.2811478,7,7,"74,80,81,40,41,53,54","QLP,SPOC","120,600",49.451121,412.07427,0.79832941,286.98013,38.165218,10
K01788.01,Kepler-951 b,2975770,121395761,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,71.525439,5904.3,5609.7932,6340.8262,2314.9142,0.33230162,-0.23766017,1.1303137,2156.6095,550.2095,-3.6743501,-0.97766375,0.38443655,-4.6808078,PDC_DEEPER_THAN_SAP,,2.0561479,duration_inconsistent,4.1315342,1.5335761,1.0040265,-88.7835,8.7027688,3.1600823,1,2,"40,41,54,74,80,81",SPOC,120,1154.3967,11.819933,,287.73755,38.114559,10
K01788.02,,2975770,121395761,tic_kic_crossid_over_name_planet,CANDIDATE,not_measured,,,369.06934,945.9,1015.7284,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,"40,41,54,74,80,81",SPOC,120,,,,287.73755,38.114559,10
K04960.01,,2992634,137485528,tic_kic_crossid,CANDIDATE,not_measured,,,47.822787,,,-639.12608,3839.0229,,,,-426.55612,2100.8185,,,,,,,,inconclusive,,2.5,,0,,0.73378925,1,1,74,SPOC,120,,,,292.07803,38.153831,10
K01878.01,Kepler-1773 b,3098810,120763491,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,40.809573,436.1,463.41823,1404.9832,1274.5646,1.2201835,0.14834378,3.0317823,1146.4552,924.75609,1.1200993,0.29260152,2.4739105,-0.11173576,PDC_DEEPER_THAN_SAP,6.6367885,6.2915451,fixed_b,-0.36860554,0.55972065,1.1180289,-78.975264,4.2571953,3.2428628,6,6,"80,81,14,40,41,53,54","QLP,SPOC","120,1800,600",1198.6684,833.43318,16.199201,286.22324,38.258171,10
K04963.01,,3101178,121084378,tic_kic_crossid,CANDIDATE,not_measurable,,,59.403784,123.5,130.00663,-264.19571,182.9715,-2.1506993,-0.56662881,-2.0321711,-341.83065,141.93498,-3.3147275,-0.87621493,-2.6293325,,,2.2412787,4.242182,inconclusive,,,,0,,2.3476005,2,3,"40,41,53,54,74,80,81,14","QLP,SPOC","120,1800",,,5.0233303,287.04688,38.231617,10
K01112.01,Kepler-1736 b,3109930,394179552,tic_kic_crossid_over_name_planet,CONFIRMED,not_measured,,,37.810265,570.3,549.89356,,,,,,,,,,,,,,,inconclusive,,,,0,,,0,0,,,,,,,289.7767,38.26228,10
K01198.03,Kepler-275 d,3447722,137634395,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,35.675745,471.2,463.73004,-1277.4435,5828.0018,-0.29875477,-0.07652598,-2.7547136,786.25213,1081.4251,0.29808801,0.077644532,1.6954953,-0.28029643,PDC_DEEPER_THAN_SAP,,,inconclusive,,,,0,,-0.042294113,1,1,74,SPOC,120,,37.882388,,292.47971,38.514919,10
K00624.02,Kepler-198 c,3541946,122519154,tic_kic_crossid_over_name_planet,CONFIRMED,not_measurable,,,49.567408,730,751.22271,1193.5387,1129.142,0.39141032,0.011649836,1.5887948,-396.96479,634.70145,-1.8043956,-0.47851538,-0.5284249,,,0.1639053,0.6576636,fixed_b,1.0809706,1.1649931,1.0247764,0,,2.8981081,2,2,"74,75,14,40,41,54,55","QLP,SPOC","120,1800,600",256.72003,,0.026864947,290.67313,38.69101,10
K08089.01,,3663850,184167959,tic_kic_crossid,CANDIDATE,not_measurable,,,141.40028,790.1,760.12538,529.9477,450.57826,-0.50368962,-0.30522409,0.69718459,365.05855,350.87029,-1.1002863,-0.29494105,0.48026096,-0.35977251,PDC_DEEPER_THAN_SAP,,,fixed_b,1.378517,1.3993016,0.99514924,0,,1.8672489,2,2,"74,75,81,82,14,41,54,55","QLP,SPOC","120,1800,600",24.751219,13.389614,0.002379837,295.80203,38.797932,10
