spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
04668395-5e07-11f0-9ada-525400f334e1,5382.697825162882,9.278908526646317,1.0024073510576585,0.722059731209563,3.431926961638965e-05,2,204.67747,17.391306,STAR,SDSS-DR17,2,2MASS J13384257+1723291,LM*,M0V,1.0,lm*,0.6278780271387505
0b715cb0-5df1-11f0-ac74-525400f334e1,7834.296427662112,9.042146995780119,1.3210456878520889,0.6212624772115912,-0.0001157052320195362,1,55.633366,-1.2037683,STAR,SDSS-DR17,1,2MASS J03423199-0112138,LM*,M0,1.0,lm*,0.6212624772115912
03754ab6-5e1c-11f0-b3a0-525400f334e1,7521.4227608716,11.604693926095655,1.4077023271508904,0.6015858002775317,-0.0010485976235941052,1,252.93295,36.16425,STAR,SDSS-DR17,1,,,,0.0,unexamined,0.6015858002775317
03dea51d-5e1a-11f0-96fc-525400f334e1,7568.328950209744,8.033844633162968,0.9159711270320742,0.7792627730932478,-0.0010646332520991564,1,174.45614,67.552624,STAR,SDSS-DR17,3,SDSS J113749.46+673309.4,Pe*,A0,1.0,pe*,0.5994329023794214
0391cf8d-5e13-11f0-a2f0-525400f334e1,7099.046158552872,10.33225203338836,0.8505066540300793,0.6825638433685669,-5.0375781768252637e-08,2,111.91526,38.708872,STAR,SDSS-DR17,2,2MASS J07273970+3842317,LM*,M0V,1.0,lm*,0.5935337768422322
0391cf8d-5e13-11f0-a2f0-525400f334e1,7099.046158552872,10.33225203338836,0.8505066540300793,0.6825638433685669,-5.0375781768252637e-08,2,111.91526,38.708872,STAR,SDSS-DR17,2,2MASS J07273970+3842317,LM*,M0V,1.0,lm*,0.5935337768422322
024eb4bf-5e1a-11f0-ac02-525400f334e1,6458.029135322341,8.03481039619808,1.2296183456051415,0.6780581843947584,0.00024380664399359375,1,173.06423,67.27195,STAR,SDSS-DR17,2,2MASS J11321541+6716191,LM*,M1V,1.0,lm*,0.5896158125171813
0ac6bc4c-5e06-11f0-8b12-525400f334e1,4705.437399531806,8.0180384420233,1.1093598321311804,0.7662316278147103,-0.0003092479601036757,1,236.35688,53.851052,STAR,SDSS-DR17,3,SDSS J154525.64+535103.7,LM*,M3V,1.0,lm*,0.5894089444728541
06e6383d-5e0e-11f0-ba5e-525400f334e1,4010.513660865759,8.497649200536074,1.3494477306062227,0.5893835075054812,0.00011676903523039073,1,112.92514,40.027739,STAR,SDSS-DR17,1,,,,,unexamined,0.5893835075054812
04668395-5e07-11f0-9ada-525400f334e1,7056.673112483574,18.198950946199783,1.27568907783067,0.6676274827769686,3.431926961638965e-05,2,204.67747,17.391306,STAR,SDSS-DR17,2,2MASS J13384257+1723291,LM*,M0V,1.0,lm*,0.5805456371973641
