source_id,ra,dec,vim_d_ra,vim_d_ra_error,vim_d_dec,vim_d_dec_error,role,expected,phot_g_mean_mag,ruwe
2868764895025003264,357.18513573345643,32.34882897107857,-5.425897170636338,0.39471057,-6.455668610140866,0.31767538,VIM_POSITIVE,BLEND,,
348703657415943424,25.051840852132774,43.44253279348908,38.17732157102222,0.50276256,2.908925388916379,0.34708634,VIM_POSITIVE,BLEND,,
5970388275328797824,253.60883015605367,-39.10152650228678,-2.3437096358197085,0.2670293,-2.9344358029643356,0.13533184,VIM_POSITIVE,BLEND,,
6179166562537201152,197.33518134151646,-34.15552406084291,18.271047460777595,0.319959,-10.447323075472488,0.37455225,VIM_POSITIVE,BLEND,,
2084865228155688448,305.84373284535627,50.14742018095085,9.621209153962534,0.40250385,-15.636916193703152,0.44187936,VIM_POSITIVE,BLEND,,
656446482310272512,123.00044001376722,16.328492010440907,5.526244933774078,0.776662,17.57011847160965,0.4798066,VIM_POSITIVE,BLEND,,
2263650182507739008,297.13475092478217,71.43172938786981,-2.5278303091813,0.08025943,-0.4680133123864726,0.08235327,VIM_POSITIVE,BLEND,,
965149455732737536,98.01207214534817,45.24923967755046,2.6007733508393587,0.13569008,1.124478400476521,0.11204353,VIM_POSITIVE,BLEND,,
1047898357240910464,161.1172264159869,60.5465729602391,-4.1566336613153245,0.11017595,1.797107749972019,0.09893852,VIM_POSITIVE,BLEND,,
5123186769064088320,33.20100597534414,-23.22072768746467,0.4100733676928618,0.07922346,1.955444345260745,0.08307159,VIM_POSITIVE,BLEND,,
512223335943854592,26.783392754149332,64.0722675338726,-11.041275206176747,0.19375044,-5.474477830014343,0.22672565,VIM_POSITIVE,BLEND,,
1952693893145827840,325.12625890237075,37.33859338298869,-1.1922549636192885,0.073672295,-1.0628685989943116,0.08050204,VIM_POSITIVE,BLEND,,
3287255032194835072,68.60349653063388,8.36704514422907,-0.3817872492220903,0.109957084,-2.616695635683801,0.051780365,VIM_POSITIVE,BLEND,,
5998444307360904192,242.14521673780933,-37.45243632024039,-0.5751849580856647,0.30406794,-4.279669595121919,0.1482104,VIM_POSITIVE,BLEND,,
2056311392220008192,305.73452863163703,34.72233150054609,-9.47597509027836,0.6255514,15.939327228839147,0.71053505,VIM_POSITIVE,BLEND,,
631150941705351296,141.76176347446173,16.314566578296926,11.743019086376815,0.77217937,-12.345402789360508,0.43659848,VIM_POSITIVE,BLEND,,
421922404458985088,6.683417505009145,57.83092550203446,-8.609316252861984,0.20486562,-1.7501594814083146,0.24604459,VIM_POSITIVE,BLEND,,
1382804410741545856,239.80070223786038,40.22132372684965,-2.465399840415165,0.12842603,2.71901176196011,0.18093006,VIM_POSITIVE,BLEND,,
493404713392297600,59.02538319386306,68.34486693108957,-0.6847529131401763,0.42735738,5.4660833209493775,0.27248746,VIM_POSITIVE,BLEND,,
4110515183836060544,262.34464179952215,-24.091501149443513,22.09193918120881,7.164049,1.6622655182529003,1.7056442,VIM_POSITIVE,BLEND,,
4520097322639150208,288.93273072830823,21.847471933660383,2.5703185839020697,0.38557726,-15.189375581835545,0.42608705,VIM_POSITIVE,BLEND,,
3166476359944193920,109.37813137234241,13.579879941117074,9.695976956111616,0.40331003,7.906965596126875,0.31548944,VIM_POSITIVE,BLEND,,
1973398006336164992,329.60646155206547,45.36595954494554,-0.4464166384087727,0.056347724,1.9113920775743445,0.06763706,VIM_POSITIVE,BLEND,,
1973725905622125440,324.89941535072273,43.79719157772523,1.4174089961408132,0.11336981,-2.4666683340863633,0.12903166,VIM_POSITIVE,BLEND,,
4864304041885779712,66.91226801056844,-39.66247428223314,4.733346006573574,0.16367573,1.6566024395093812,0.19975924,VIM_POSITIVE,BLEND,,
471213167129074816,68.48516939895813,59.356455910067986,10.17803553577541,0.41674528,-2.74249336260153,0.32553375,VIM_POSITIVE,BLEND,,
5934249698988215936,248.7446375920408,-51.35406104139055,1.879995226831967,0.15893961,3.423938766402978,0.08900229,VIM_POSITIVE,BLEND,,
3137379124748119424,116.82015833571705,4.225343719292525,0.9756905511923794,0.20079727,2.606926156009917,0.12260443,VIM_POSITIVE,BLEND,,
