source_id,kind,tier,t_peak,t_start,t_end,transit_id_peak,n_transits_episode,delta_g_peak,z_g_peak,delta_g,sigma_g,delta_bp,sigma_bp,delta_rp,sigma_rp,z_bp_episode,z_rp_episode,grey_class,p_grey,ratio_bp_rp,ratio_err,ratio_vs_dust_sigma,coherence,n_partner_contradicting,any_variability_reject,min_n_obs_g,period_class,period_d,period_fap,n_dip_episodes,rms_out_of_episode_g,s_int_g,n_ok_g,med_flux_g,file,epoch_cluster,n_local_coincident,p_local_coincident,score,ra,dec,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_rp_excess_factor,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,duplicated_source,phot_variable_flag,non_single_star,radial_velocity_error,visibility_periods_used,best_class_name,best_class_score,ecl_frequency,global_ranking,in_vari_eclipsing_binary,kill_reasons,flags,vet_class,cone_checked
536372047259809664,DIP,A,2207.38,2207.38,2207.45,44819247364850112,2,-0.430548,-177.804,-0.374059,0.000610951,-0.382856,0.00275622,-0.382926,0.00189686,-64.3469,-114.298,GREY,0.289699,0.999816,0.0190468,36.7612,MULTI,0,False,8,APERIODIC,,0.00205211,3,0.00279027,0.00221972,54,25872.6,EpochPhotometry_060769-061006.csv.gz,False,1,0.0241748,189.587,9.47146,71.294,0.478835,27.5747,0.663311,1.67096,14.6554,15.2314,13.9259,1.3055,25868.9,4741.34,400,1.25084,1.00622,0,0,0,0.0285313,0,False,VARIABLE,0,8.03473,27,ECL,0.66034,0.0432891,0.511801,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4478828562420016640,DIP,A,2413.1,2413.02,2413.27,56194443205464408,3,-0.253032,-103.548,-0.210144,0.000260077,-0.21238,0.00119991,-0.210768,0.00100729,-35.438,-76.2041,GREY,0.915858,1.00765,0.0304627,22.7278,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00193267,0.00241394,37,88857.6,EpochPhotometry_509157-509213.csv.gz,False,1,0.0243628,188.33,275.642,9.5316,0.8256,64.5158,0.0111645,-2.56861,13.3154,13.6902,12.77,0.920191,88877.3,5890.96,280,1.20913,0.972757,0,0,0,0.0580619,0,False,VARIABLE,0,4.52601,19,ECL,0.942812,0.257037,0.549966,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
303168998258343424,DIP,A,2534.69,2534.44,2534.76,62918100486476048,4,-0.215238,-133.15,-0.158953,0.000448457,-0.163291,0.00162925,-0.137648,0.0012961,-19.182,-30.6444,GREY,0.0494109,1.1863,0.10672,4.81357,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00170451,0.00140065,43,39353.6,EpochPhotometry_032705-034569.csv.gz,False,0,1,186.509,23.1613,29.637,0.645788,33.1466,-3.8678,0.808863,14.2001,14.674,13.5666,1.10745,39345.8,5647.55,334,1.22318,1.10449,0.0528181,1.4642,0,0.0376557,0,False,VARIABLE,0,8.62701,15,ECL,0.530939,0.4529,0.56922,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6876926266547804672,DIP,A,2083.74,2083.66,2083.74,37982290282603440,2,-0.439436,-176.203,-0.333115,0.000419482,-0.334226,0.00106411,-0.333244,0.00103933,-94.6963,-75.7562,GREY,0.975058,1.00295,0.0174549,39.9345,MULTI,0,False,9,APERIODIC,,0.0145185,4,0.00252668,0.00243486,37,112424,EpochPhotometry_781446-781856.csv.gz,False,0,1,186.449,306.202,-12.9317,0.818877,55.6103,1.61497,-1.3891,13.0598,13.3119,12.6516,0.66027,112468,4262.88,267,1.18796,0.983543,0,2.36848e-15,0,0.0917893,0,False,VARIABLE,0,5.3164,16,ECL,0.983139,0.771232,0.717576,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3384452302472684672,DIP,A,1884.01,1884.01,1884.09,26938389318754448,2,-0.434349,-276.534,-0.322332,0.000697058,-0.334016,0.00310945,-0.344463,0.00251079,-22.0293,-60.3805,GREY,0.120963,0.96967,0.041033,17.7986,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00244498,0.00120494,31,20806.5,EpochPhotometry_384633-384965.csv.gz,False,0,1,186.441,98.2992,27.1342,0.361327,14.6506,0.0254079,0.439889,14.8907,15.1893,14.423,0.766264,20829.7,3233.58,227,1.19834,0.967998,0,0,0,0.0633782,0,False,VARIABLE,0,,16,ECL,0.956301,0.0148653,0.764122,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1960267161740174592,DIP,A,1862.64,1862.57,1862.64,25756896878584128,2,-0.371489,-199.571,-0.264495,0.000386868,-0.267244,0.0020743,-0.252563,0.00161515,-52.0336,-63.0753,GREY,0.0662259,1.05813,0.0278587,23.0404,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00203086,0.00179487,71,47366.3,EpochPhotometry_222667-222892.csv.gz,False,1,0.0536186,184.184,327.266,40.8099,0.769162,50.9704,-2.27221,-4.02674,13.9986,14.4185,13.4023,1.01615,47368.3,7162.07,583,1.22169,1.11849,0.0579045,2.39387,0,0.0330086,0,False,VARIABLE,0,8.73154,28,ECL,0.886744,0.174635,0.730287,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3335969994376321024,DIP,A,2126.29,2126.29,2126.36,40335049525306312,2,-0.258313,-124.587,-0.253505,0.000495494,-0.261246,0.00263947,-0.256705,0.00212356,-52.4319,-79.0211,GREY,0.382112,1.01769,0.0228395,29.8741,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00194663,0.00200677,28,56711.5,EpochPhotometry_379203-379639.csv.gz,False,1,0.0143479,184.169,88.9145,10.4103,0.549266,29.4613,-0.114815,-2.46184,13.8028,14.2616,13.1692,1.09238,56730.6,4882.98,215,1.22976,1.00973,0,0,0,0.049725,0,False,VARIABLE,0,9.8703,14,ECL,0.645053,0.383354,0.408559,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1977876458938695296,DIP,A,2263.62,2263.62,2263.7,47929547795993192,2,-0.393083,-184.33,-0.32471,0.00080275,-0.341215,0.00292949,-0.333574,0.00245907,-42.0296,-79.8292,GREY,0.144152,1.02291,0.0277305,24.4169,MULTI,0,False,8,APERIODIC,,0.00948167,3,0.00249439,0.00176281,62,22863.3,EpochPhotometry_224838-224922.csv.gz,False,1,0.0835879,184.097,326.377,48.0907,0.401743,22.2388,-1.71116,-3.4037,14.7894,15.1405,14.2683,0.872212,22866.5,4929.01,487,1.20503,0.968691,0,1.91185e-15,0,0.00926844,0,False,VARIABLE,0,,28,,,,,,,,SURVIVES,True
5749820504686076928,DIP,A,1969.52,1969.45,1969.52,31666783824570164,2,-0.418969,-168.368,-0.388528,0.000880209,-0.38322,0.00388998,-0.384256,0.00317647,-24.102,-47.2791,GREY,0.879168,0.997302,0.0411551,17.0744,MULTI,0,False,9,APERIODIC,,0.0166555,3,0.00301301,0.00222866,49,13560.4,EpochPhotometry_652955-653825.csv.gz,False,1,0.00748679,182.363,132.66,-9.21219,0.488061,14.0631,1.4046,-7.57134,15.3565,15.7008,14.8395,0.861285,13563.3,3429,365,1.20579,0.986112,0,0,0,0.122884,0,False,VARIABLE,0,,18,ECL,0.929673,0.16586,0.531608,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3401304796364671616,DIP,A,2289.36,2289.28,2289.36,49352658392511984,2,-0.339189,-117.517,-0.325052,0.000452275,-0.325185,0.00152072,-0.317293,0.00120767,-60.2813,-149.02,GREY,0.349271,1.02487,0.0204825,32.9611,MULTI,0,False,9,APERIODIC,,0.00206447,3,0.00255088,0.00282924,36,73134.8,EpochPhotometry_386631-386952.csv.gz,False,0,1,180.21,82.5836,20.2688,0.911974,53.1764,-0.632124,-7.85365,13.5264,13.9746,12.9075,1.06714,73179.2,4601.31,255,1.22426,1.06195,0,0,0,0.0916238,0,False,VARIABLE,0,8.11302,18,ECL,0.877893,0.430321,0.643134,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
103311456871552256,DIP,A,2200.17,2200.1,2200.17,44420728313267096,2,-0.32118,-130.965,-0.288036,0.000951544,-0.266613,0.00304452,-0.265411,0.00261056,-27.6976,-48.9933,GREY,0.0307071,1.00453,0.0362648,19.1776,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.00229828,0.00212762,24,19430.6,EpochPhotometry_010235-012597.csv.gz,False,0,1,177.239,36.0176,25.5396,0.955666,31.1135,-7.37984,-9.18694,14.9661,15.3175,14.4397,0.877761,19431.3,2962.32,188,1.20826,1.03953,0.067357,0.904559,0,0.136336,0,False,VARIABLE,0,,15,ECL,0.873671,0.310242,0.421814,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5594866193552599424,DIP,A,2086.14,2086.14,2086.32,38115459260520176,2,-0.451005,-167.871,-0.335462,0.00072059,-0.328842,0.00400875,-0.313902,0.00263727,-37.2551,-95.2033,GREY,0.0204702,1.04759,0.0308765,21.1295,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00269573,0.00252404,53,15228.3,EpochPhotometry_635976-636097.csv.gz,False,0,1,175.988,117.146,-32.4351,0.454497,20.2352,-1.67283,3.44211,15.2304,15.8569,14.4581,1.39873,15233.4,4319.32,446,1.2645,1.05927,0.036983,0.31763,0,0.0287942,0,False,VARIABLE,0,,28,ECL,0.68945,0.349926,0.527089,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
456829424740737152,DIP,A,2026.36,2026.29,2026.36,34809902902732384,2,-0.410848,-149.313,-0.374904,0.00139322,-0.358562,0.00665902,-0.350507,0.00451257,-12.5931,-28.3819,GREY,0.490218,1.02298,0.0730571,9.26696,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00302112,0.00223876,58,5941.65,EpochPhotometry_051879-052055.csv.gz,False,1,0.0376197,175.496,34.1413,56.5214,0.587858,13.0632,0.643936,-2.7447,16.2524,16.8205,15.5416,1.27881,5942.62,2638.51,455,1.23986,0.941801,0,0,0,0.044009,0,False,VARIABLE,0,,21,ECL,0.719914,0.00925502,0.713354,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5651863605018793984,DIP,A,1818.29,1818.22,1818.29,23304239330549976,2,-0.401815,-142.16,-0.385897,0.000374499,-0.3886,0.00123962,-0.383442,0.00103596,-61.1929,-94.1993,GREY,0.698743,1.01345,0.0158946,43.1939,MULTI,0,False,9,APERIODIC,,0.0934703,3,0.00312676,0.00278035,42,95839.3,EpochPhotometry_642279-642709.csv.gz,False,1,0.00844257,174.539,136.844,-23.0666,0.664481,44.5043,-3.56754,-3.8886,13.2327,13.6048,12.6802,0.924562,95912.8,4992.09,300,1.21493,0.973386,0,2.24343e-15,0,0.0276865,0,False,VARIABLE,0,4.56112,18,ECL,0.960863,0.251851,0.768892,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
932599543567202944,DIP,A,2317.8,2317.8,2317.88,50925433674687016,2,-0.37554,-98.2617,-0.359625,0.000273315,-0.362489,0.000632797,-0.361825,0.00058418,-51.6728,-126.891,GREY,0.822234,1.00183,0.011915,58.5956,MULTI,0,False,9,APERIODIC,,0.011884,4,0.00292497,0.00378918,29,324689,EpochPhotometry_104417-106070.csv.gz,False,0,1,173.878,118.482,46.3406,1.06701,74.175,-2.78709,-8.03868,11.9085,12.206,11.4482,0.757842,324742,2626.23,211,1.19462,0.992706,0.0786704,9.73474,0,0.0511429,0,False,VARIABLE,0,22.8101,17,ECL,0.861702,0.67366,0.625025,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6470209729951480576,BRIGHTENING,A,1997.13,1996.7,1997.7,33192942083515268,8,7.02796,59.8111,5.01492,0.0127573,4.24135,0.0359853,5.1982,0.0464145,11.2905,7.55589,GREY,0.0434704,0.815928,0.0855809,10.3302,MULTI,0,False,8,PERIOD_UNTESTABLE,,,0,0.0821201,0.103099,58,262.254,EpochPhotometry_734792-735726.csv.gz,False,0,1,172.727,313.652,-54.3029,1.42396,4.0939,-8.98615,-4.87239,19.6611,19.4803,19.3989,0.0813675,257.34,149.908,371,1.39257,1.02018,0,0,0,0.172135,0,False,VARIABLE,0,,21,CV,0.87059,,,,,gaia_class:CV,SURVIVES_FLAGGED,True
960564384869158272,DIP,A,2636,2635.92,2636,68520299700336328,2,-0.293456,-158.785,-0.280642,0.00088667,-0.249105,0.00330686,-0.274298,0.00266187,-23.6217,-32.186,GREY,0.026806,0.908156,0.0538043,14.7171,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00230359,0.00144406,32,18425.8,EpochPhotometry_108848-109292.csv.gz,False,0,1,172.291,92.0342,41.5721,0.34635,11.992,-0.00608861,-0.639124,15.0241,15.4001,14.4656,0.934577,18420.2,3425.83,247,1.21705,0.948258,0,0,0,0.0773558,0,False,VARIABLE,0,,19,ECL,0.842,0.0587842,0.598113,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1859239566621376128,DIP,A,2417.62,2417.55,2417.62,56444880849266088,2,-0.335387,-121.933,-0.313152,0.000692035,-0.306834,0.00206993,-0.299762,0.00152902,-60.4013,-111.999,GREY,0.0505736,1.02359,0.0275779,24.5272,MULTI,0,False,8,APERIODIC,,0.00304396,5,0.00257071,0.00262517,76,46152.1,EpochPhotometry_211350-211449.csv.gz,False,2,0.0016715,172.273,309.774,30.0612,1.00164,70.7189,-6.18711,-8.52504,14.0268,14.5342,13.3511,1.1831,46154.5,6709.54,591,1.23883,0.974397,0,0,0,0.0277368,0,False,VARIABLE,0,8.80646,29,ECL,0.862697,0.265246,0.626364,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5857892327284200960,DIP,A,2306.21,2306.21,2306.29,50284346174875208,2,-0.450087,-137.412,-0.325272,0.000593416,-0.346122,0.00245923,-0.33969,0.0020672,-44.4886,-53.2731,GREY,0.0282318,1.01893,0.025406,26.8073,MULTI,0,False,9,APERIODIC,,0.0341657,6,0.00267286,0.00316676,59,29968.2,EpochPhotometry_665958-665975.csv.gz,False,2,0.0221068,172.102,199.152,-66.1403,0.495925,27.4124,-2.7426,-0.711742,14.4952,14.8592,13.9493,0.909864,29981.8,4782.21,425,1.21464,0.978106,0,0,0,0.0373026,0,False,VARIABLE,0,10.2924,29,ECL,0.998265,0.244526,0.754628,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1860113884530082688,DIP,A,1874.41,1874.41,1874.83,26407597914756008,4,-0.410131,-155.06,-0.231212,0.000665318,-0.230947,0.00298725,-0.211054,0.00194798,-40.202,-67.5877,GREY,0.0460013,1.09426,0.0530346,11.4217,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.00272909,0.00226005,73,18571.8,EpochPhotometry_211450-211521.csv.gz,False,0,1,169.443,306.49,28.3464,0.700796,28.7389,-2.70242,-1.07078,15.0156,15.5792,14.2869,1.29232,18566.2,5005,601,1.25506,1.01794,0,0,0,0.035869,0,False,VARIABLE,0,,24,ECL,0.299124,0.0894876,0.68172,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
501184445352396160,DIP,A,1835.41,1835.33,1835.41,24250673730347748,2,-0.363005,-173.736,-0.316317,0.00067708,-0.313518,0.00199876,-0.307632,0.00167303,-48.1283,-69.1391,GREY,0.375258,1.01913,0.02513,27.0937,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00264105,0.00187724,61,40852.5,EpochPhotometry_056974-057430.csv.gz,False,1,0.0154868,169.38,64.7345,71.91,0.441841,29.4966,3.75436,-1.2415,14.1595,14.5383,13.6061,0.932171,40847.5,5863.45,511,1.21237,1.00549,0,0,0,0.0357505,0,False,VARIABLE,0,3.96878,28,ECL,0.813759,0.29403,0.710318,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3389218071198301312,DIP,A,2303.61,2303.61,2303.86,50140608555708440,3,-0.368618,-176.64,-0.23943,0.000465127,-0.234601,0.00232226,-0.242049,0.00134061,-34.2684,-62.4939,GREY,0.667229,0.969229,0.035034,20.8589,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00246252,0.00195489,56,38559.7,EpochPhotometry_384966-385514.csv.gz,False,0,1,168.406,82.5285,13.6021,0.721379,35.6473,4.15874,3.60747,14.2221,14.9849,13.3589,1.62606,38558.5,4914.02,442,1.29133,1.06756,0,0,1,0.0405495,0,False,VARIABLE,4,4.41205,20,ECL,0.64309,0.273749,0.69109,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
384368516085826816,DIP,A,2627.96,2627.96,2628.03,68075894121718752,2,-0.47481,-177.045,-0.349535,0.00121168,-0.340474,0.00397224,-0.323357,0.00344048,-27.2439,-40.6402,GREY,0.0967571,1.05294,0.0449751,14.3872,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0029494,0.00224073,53,11635,EpochPhotometry_043486-044091.csv.gz,False,0,1,167.599,1.14283,42.1968,0.575959,17.6383,-2.81702,-5.58772,15.5236,15.9023,14.9715,0.930788,11628.1,2907.97,414,1.21161,0.974043,0,0,0,0.0291894,0,False,VARIABLE,0,,21,,,,,,,,SURVIVES,True
3152679447523198848,DIP,A,1933.8,1933.73,1933.8,29691819643819124,2,-0.203384,-105.422,-0.199234,0.000602824,-0.191949,0.00339358,-0.207608,0.00262113,-18.2437,-25.2584,GREY,0.580679,0.924572,0.0726333,10.6759,MULTI,0,False,3,APERIODIC,,0.0420882,3,0.0016928,0.00180308,25,22883.8,EpochPhotometry_358175-358573.csv.gz,False,1,0.00653008,166.446,107.338,5.60253,0.460232,13.6982,0.977818,1.38404,14.7879,15.1098,14.2972,0.812587,22896.7,2776.8,168,1.20066,0.972296,0,0,0,0.189766,0,False,VARIABLE,0,,14,ECL,0.970825,1.67081,0.541913,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
270651903944053248,DIP,A,2305.81,2305.81,2305.89,50262513489568320,2,-0.411354,-194.423,-0.273002,0.000522133,-0.264835,0.00257696,-0.269454,0.00191028,-26.4399,-45.5099,GREY,0.602611,0.98286,0.0476893,15.0378,MULTI,0,False,9,APERIODIC,,0.0102414,6,0.00232706,0.00200303,62,30681.1,EpochPhotometry_030436-030827.csv.gz,False,1,0.0237986,165.91,65.2853,50.0855,0.748026,34.2992,2.39895,-2.67968,14.4704,14.9678,13.7973,1.17056,30676,5261.65,438,1.24107,0.952543,0,0,0,0.0594624,0,False,VARIABLE,0,10.8744,20,ECL,0.962589,0.212139,0.727861,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5239940369795217536,DIP,A,2685.08,2685.08,2685.15,71234010249847424,2,-0.517526,-143.345,-0.405393,0.00275218,-0.396067,0.00710621,-0.373411,0.0053369,-20.8584,-31.672,GREY,0.0881643,1.06067,0.0671129,9.52613,MULTI,0,False,9,APERIODIC,,0.0328548,4,0.00345804,0.00104062,46,4865.09,EpochPhotometry_595680-595720.csv.gz,False,2,0.00624958,165.791,168.775,-66.338,0.127267,3.05633,-4.86668,1.5943,16.4708,16.9497,15.8215,1.12819,4859.68,1850.34,365,1.23212,1.00272,0,0,0,0.0301443,0,False,VARIABLE,0,,27,ECL,0.843917,0.459287,0.725599,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
937716945561832704,DIP,A,2499.56,2499.56,2499.64,60975834966930640,2,-0.183579,-102.767,-0.173079,0.000247851,-0.16552,0.000749008,-0.161196,0.00069848,-42.2395,-43.1234,GREY,0.0308333,1.02683,0.035959,18.7205,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00148436,0.0017629,27,302523,EpochPhotometry_106071-106913.csv.gz,False,0,1,164.899,101.814,33.0486,1.11864,87.2331,5.49151,-11.963,11.9856,12.2843,11.5226,0.761707,302495,6180.86,202,1.19558,0.88672,0.0598259,4.98982,1,0.0326932,0,False,VARIABLE,0,16.5156,15,ECL,0.737921,0.0794727,0.607254,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2769129964518518784,DIP,A,2520.5,2520.43,2520.5,62133612207854056,2,-0.45836,-143.896,-0.362656,0.000278449,-0.370155,0.00077807,-0.368961,0.000717303,-119.43,-164.013,GREY,0.201755,1.00324,0.0115693,60.2253,MULTI,0,False,9,APERIODIC,,0.0161537,3,0.00312239,0.00316313,35,209073,EpochPhotometry_313368-315968.csv.gz,False,0,1,164.257,1.46777,15.3821,1.11887,63.2144,18.2502,3.64146,12.3869,12.696,11.9105,0.785448,209017,4261.1,260,1.19836,1.05759,0.0686433,5.06306,0,0.0341014,0,False,VARIABLE,0,10.5093,14,ECL,0.890467,0.17202,0.738968,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5541626809747529600,DIP,A,2106.39,2106.32,2106.39,39235429250929840,2,-0.390161,-117.173,-0.385118,0.000493695,-0.3882,0.00135552,-0.396642,0.00145007,-99.042,-158.207,GREY,0.130967,0.978716,0.0170827,42.223,MULTI,0,False,8,APERIODIC,,0.0105419,5,0.00332855,0.00329206,48,132425,EpochPhotometry_629979-630074.csv.gz,False,2,0.00192654,163.626,123.241,-36.5455,0.510126,35.2776,-4.24616,3.9414,12.8821,13.0284,12.6289,0.399495,132462,4536.75,337,1.16528,1.01963,0.10809,13.1742,0,0.053233,0,False,VARIABLE,0,,28,ECL,0.865841,0.200764,0.739358,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1841312235678645760,DIP,A,2091.44,2091.44,2091.52,38408415176570544,2,-0.291346,-255.544,-0.197266,0.000484058,-0.19016,0.00220072,-0.19291,0.00181349,-61.9303,-46.169,GREY,0.403247,0.985743,0.0324129,22.0362,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00172055,0.000947137,39,41174.3,EpochPhotometry_209104-209404.csv.gz,False,1,0.0103514,162.144,316.778,25.2445,0.891076,45.0738,-10.8576,-9.42508,14.1509,14.5662,13.5681,0.99809,41170.3,5286.65,286,1.21473,0.957299,0,0,0,0.0361844,0,False,VARIABLE,0,5.51671,19,ECL,0.891935,0.316797,0.798806,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
437547770353828608,DIP,A,1881.11,1881.04,1881.11,26778226974822980,2,-0.270074,-93.0707,-0.274593,0.00124469,-0.280619,0.0044964,-0.274603,0.0036718,-16.5324,-15.1261,GREY,0.904858,1.02191,0.0586524,11.5612,MULTI,0,False,9,APERIODIC,,0.0205374,4,0.00240276,0.00255005,32,11411.8,EpochPhotometry_049528-049851.csv.gz,False,0,1,161.62,43.4502,47.9663,0.376879,9.61624,-0.973098,-0.430791,15.5449,15.8949,15.03,0.864841,11401.9,1726.75,242,1.20172,1.02388,0,1.266e-15,0,0.0662029,0,False,VARIABLE,0,,16,ECL,0.711186,0.0834916,0.552512,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
460695719936612224,DIP,A,1922.02,1922.02,1922.27,29040428217275988,3,-0.639868,-176.179,-0.447094,0.00100956,-0.504406,0.00661498,-0.449882,0.00311684,-13.8924,-38.6686,GREY,0.0682565,1.1212,0.0955194,6.05953,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0047924,0.00301159,46,7137.55,EpochPhotometry_052209-052434.csv.gz,False,1,0.0221042,161.587,44.4394,57.4475,0.434413,11.2457,0.454855,-1.32767,16.0541,16.8173,15.1735,1.64382,7133.24,2070,369,1.30634,0.929454,0,0,0,0.123531,0,False,VARIABLE,0,,20,ECL,0.648491,0.276251,0.76414,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
433958174126625152,DIP,A,2007.79,2007.61,2007.86,33783035920664252,3,-0.320741,-85.9836,-0.270278,0.000469701,-0.25193,0.00226272,-0.249061,0.00180144,-31.1448,-71.8009,GREY,0.0378909,1.01152,0.0426834,16.1299,MULTI,0,False,8,APERIODIC,,0.0116718,3,0.00291051,0.00362356,37,26037.3,EpochPhotometry_049163-049527.csv.gz,False,1,0.0124468,160.843,44.0235,45.9856,0.387506,15.7722,4.0854,-2.84586,14.6482,15.1006,14.0198,1.08085,26041.9,3257.94,250,1.22898,1.00577,0,0,0,0.21275,0,False,VARIABLE,0,7.7958,17,ECL,0.777755,0.0071423,0.762269,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3428032618368064000,DIP,A,2482.57,2482.57,2482.64,60035939770447648,2,-0.351164,-141.971,-0.356371,0.000861604,-0.374098,0.00403054,-0.355668,0.00305956,-19.2097,-41.7682,GREY,0.239003,1.05182,0.0414291,15.6456,MULTI,0,False,9,APERIODIC,,0.0132494,3,0.00315045,0.00221273,31,12034.2,EpochPhotometry_389706-389956.csv.gz,False,1,0.0154868,159.972,88.7715,24.5543,0.253839,6.95955,-0.131461,-1.62893,15.4858,15.9775,14.8081,1.16939,12040.4,2458.1,235,1.24684,1.01256,0,0,0,0.118128,0,False,VARIABLE,0,,17,ECL,0.63079,0.0493461,0.740589,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3380473139826863104,DIP,A,1885.01,1885.01,1885.09,26993527994066484,2,-0.399768,-200.935,-0.393105,0.000543077,-0.403749,0.00203542,-0.38521,0.00169903,-47.8393,-92.2422,GREY,0.180901,1.04813,0.0263061,24.7802,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00348334,0.00184208,23,41614.1,EpochPhotometry_384258-384632.csv.gz,False,0,1,159.598,103.806,24.1108,0.978758,46.054,-2.2976,-4.33477,14.1389,14.4821,13.632,0.850034,41626.7,2748.68,180,1.20011,1.0133,0,0,0,0.292901,0,False,VARIABLE,0,6.7725,14,ECL,0.581147,0.109018,0.401137,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6648628173284517248,DIP,A,1940.97,1940.97,1941.15,30087827649369452,2,-0.49022,-95.2265,-0.390464,0.00231228,-0.347136,0.00981938,-0.330411,0.00735523,-14.217,-15.036,GREY,0.106976,1.05062,0.0867685,7.48406,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00347039,0.0044361,37,4192.87,EpochPhotometry_755840-756008.csv.gz,False,0,1,159.117,273.643,-57.4584,0.26555,4.2665,-3.37759,-3.40532,16.6318,17.0054,16.0895,0.915876,4190.18,1651.7,304,1.20774,1.06045,0.167343,1.47851,0,0.0786418,0,False,VARIABLE,0,,19,ECL,0.796628,0.460933,0.748577,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
