t_myr,m,m_eff,surprise,lambda,r_ball_pc,focus,rms_now_pc,rms_meet_pc,med_now_pc,sig_v_internal_kms,n_epochs_seen,mh_mad_dex,heterogeneous,co_natal_possible,rms_min_pc_p50,p_rms_lt_5pc,member_source_ids
12.5,26,26,17.0,2.575235209682975,7.38,13.26,140.62,10.6,166.08,10.56,2,,,,,,
10.5,23,23,16.98,1.8617524862152313,6.36,20.91,193.81,9.27,249.43,17.46,1,,,,,,
8.5,22,22,16.97,1.6471752842185274,5.34,16.78,123.89,7.38,144.96,13.96,1,,,,,,
11.0,22,22,16.95,1.6500636661648382,6.62,18.32,177.74,9.7,226.81,15.18,1,,,,,,
9.5,22,22,16.93,1.6535550003275805,5.85,21.05,181.53,8.62,253.46,18.1,1,,,,,,
12.5,24,24,16.88,2.11169287194004,7.38,16.2,171.32,10.58,217.8,12.78,1,,,,,,
8.0,18,18,16.86,0.9171762044792334,5.08,24.25,150.87,6.22,198.93,18.07,1,,,,,,
11.0,23,23,16.83,1.891084201672062,6.62,18.15,171.26,9.44,230.44,14.22,1,,,,,,
10.0,23,23,16.82,1.8941720190858131,6.11,17.64,147.73,8.37,195.74,13.77,1,,,,,,
12.0,20,20,16.81,1.274459130054085,7.13,18.53,191.65,10.34,248.39,14.71,1,,,,,,
12.0,24,24,16.79,2.131822544817742,7.13,16.33,162.74,9.97,223.15,12.8,1,,,,,,
9.0,21,21,16.75,1.4800369307033463,5.6,22.69,171.06,7.54,222.2,17.83,1,,,,,,
11.0,23,23,16.74,1.909624242864925,6.62,21.11,188.32,8.92,241.75,16.09,1,,,,,,
7.0,21,21,16.73,1.4823979114059962,4.57,25.0,168.79,6.75,222.55,23.55,1,,,,,,
12.0,22,22,16.73,1.6915548453445126,7.13,14.15,149.52,10.57,190.69,11.69,1,,,,,,
12.0,24,24,16.69,2.1549945290005437,7.13,18.72,199.98,10.68,264.27,15.46,1,,,,,,
11.5,22,22,16.67,1.703140870390517,6.87,17.89,179.66,10.04,239.12,14.69,1,,,,,,
11.5,24,24,16.66,2.160081103909924,6.87,15.69,155.42,9.91,196.17,12.27,1,,,,,,
11.5,23,23,16.64,1.9316109871502205,6.87,17.72,159.53,9.0,210.11,12.89,1,,,,,,
10.5,21,21,16.64,1.4992874004034165,6.36,23.06,191.93,8.32,253.04,17.54,1,,,,,,
9.0,21,21,16.62,1.5024617326837,5.6,19.69,162.85,8.27,211.12,17.13,1,,,,,,
9.0,21,21,16.62,1.5024617326837,5.6,27.65,181.77,6.57,245.31,19.32,1,,,,,,
11.0,24,24,16.54,2.1877248607578754,6.62,16.52,162.65,9.85,199.52,14.04,1,,,,,,
11.0,20,20,16.54,1.316342924693298,6.62,16.66,154.52,9.28,208.36,13.11,1,,,,,,
7.5,20,20,16.52,1.319355815644802,4.83,24.46,173.47,7.09,236.55,22.55,1,,,,,,
11.0,21,21,16.52,1.5202833778147948,6.62,18.9,186.64,9.87,238.76,15.69,1,,,,,,
12.5,25,25,16.5,2.4464734491988267,7.38,18.86,202.42,10.74,268.91,15.46,1,,,,,,
11.5,25,25,16.48,2.450861252513183,6.87,18.85,194.32,10.31,257.7,15.62,1,,,,,,
13.0,25,25,16.47,2.452505391791951,7.64,15.37,174.16,11.33,221.2,12.81,1,,,,,,
8.5,21,20,16.46,1.5302160924396968,5.34,18.3,137.0,7.49,164.76,15.32,1,,,,,,
11.0,23,23,16.39,1.9837844076363786,6.62,14.05,139.15,9.9,166.4,11.39,1,,,,,,
12.5,21,21,16.38,1.5451411258097851,7.38,13.74,142.41,10.37,175.45,10.58,2,,,,,,
8.0,20,20,16.36,1.346313694648416,5.08,20.81,154.79,7.44,211.12,18.68,1,,,,,,
12.0,23,23,16.35,1.992790639720933,7.13,19.49,195.02,10.01,265.46,15.14,1,,,,,,
11.5,22,22,16.35,1.7654509022340723,6.87,13.12,127.98,9.76,132.98,9.97,1,,,,,,
12.0,21,21,16.34,1.5525229402477034,7.13,15.97,157.34,9.85,206.32,11.62,1,,,,,,
9.5,22,22,16.33,1.768919302676016,5.85,20.55,179.11,8.71,234.75,17.9,1,,,,,,
11.5,19,19,16.32,1.163120594413036,6.87,19.24,174.89,9.09,223.69,14.0,1,,,,,,
12.5,22,22,16.3,1.7769122946812526,7.38,15.37,147.78,9.61,185.65,10.55,1,,,,,,
6.0,20,20,16.27,1.3614298015115172,4.06,21.38,125.76,5.88,156.35,20.3,1,,,,,,
13.0,24,24,16.26,2.252882859901909,7.64,16.35,180.17,11.02,223.91,12.59,1,,,,,,
13.0,21,21,16.25,1.5684627505646198,7.64,19.71,206.69,10.49,271.27,14.94,1,,,,,,
11.5,22,22,16.25,1.786220912848591,6.87,21.73,202.09,9.3,264.46,16.21,1,,,,,,
10.5,20,20,16.23,1.3674819146536656,6.36,17.48,162.94,9.32,210.14,14.74,1,,,,,,
7.5,20,20,16.22,1.3698229779918711,4.83,23.14,151.76,6.56,191.61,19.42,1,,,,,,
13.0,22,22,16.2,1.7966027870103827,7.64,18.16,188.2,10.36,250.43,13.56,1,,,,,,
11.5,19,19,16.18,1.1838906050275544,6.87,15.62,155.76,9.97,204.32,12.08,2,,,,,,
10.5,20,20,16.14,1.3839576003723844,6.36,21.25,190.07,8.94,249.06,17.1,1,,,,,,
11.0,22,21,16.1,1.8169240369006086,6.62,20.42,182.32,8.93,240.42,15.56,1,,,,,,
10.5,21,21,16.09,1.5981415147157294,6.36,17.8,165.82,9.32,214.15,14.32,1,,,,,,
12.0,19,19,16.04,1.2049431775056805,7.13,18.49,172.12,9.31,227.53,12.76,1,,,,,,
12.0,22,22,16.03,1.8305867504413225,7.13,15.25,159.79,10.48,208.33,12.05,1,,,,,,
11.0,20,20,15.99,1.4090431306576148,6.62,22.07,191.74,8.69,266.76,16.29,1,,,,,,
10.5,23,22,15.98,2.0759364005585765,6.36,21.2,187.58,8.85,248.87,16.26,1,,,,,,
12.5,21,21,15.97,1.6223981821002744,7.38,14.82,162.3,10.95,208.5,11.94,1,,,,,,
11.5,24,24,15.96,2.326241188826072,6.87,15.48,155.87,10.07,193.23,12.92,1,,,,,,
4.0,14,14,15.92,0.45420308135053117,3.04,36.64,146.69,4.0,191.81,35.7,1,,,,,,
7.0,18,18,15.87,1.0474795159108485,4.57,24.38,165.51,6.79,221.79,22.61,1,,,,,,
8.0,21,21,15.87,1.6408198153527571,5.08,23.41,167.95,7.17,219.51,20.01,1,,,,,,
2.5,13,12,15.86,0.35036292658042995,2.28,36.84,88.37,2.4,123.61,34.38,1,,,,,,
10.5,19,19,15.85,1.2356764289039146,6.36,13.78,124.41,9.03,135.99,10.83,1,,,,,,
12.5,19,19,15.85,1.2361129006478282,7.38,19.73,205.51,10.42,267.36,15.2,1,,,,,,
6.5,18,18,15.81,1.0570046290847537,4.32,22.65,145.98,6.45,186.59,21.58,1,,,,,,
9.5,19,19,15.8,1.2433708141998085,5.85,19.69,158.12,8.03,213.09,15.56,1,,,,,,
8.0,20,20,15.77,1.4472872217470474,5.08,20.67,157.45,7.62,213.08,19.04,1,,,,,,
8.0,21,21,15.74,1.666063197127415,5.08,19.25,146.65,7.62,193.26,17.56,1,,,,,,
7.0,19,19,15.72,1.255750296852187,4.57,20.25,135.78,6.7,148.66,18.64,1,,,,,,
9.0,21,21,15.72,1.670647747536353,5.6,25.14,185.26,7.37,237.06,19.54,1,,,,,,
12.0,20,19,15.7,1.4598350035164973,7.13,16.17,152.28,9.42,196.18,11.91,1,,,,,,
10.0,23,23,15.69,2.141871436966266,6.11,20.56,149.43,7.27,195.46,14.04,1,,,,,,
11.0,19,19,15.69,1.2607228011147078,6.62,16.83,162.54,9.66,218.77,13.5,1,,,,,,
11.0,19,19,15.69,1.2607228011147078,6.62,17.16,157.01,9.15,226.97,13.52,2,,,,,,
8.5,20,20,15.69,1.461989897235379,5.34,21.1,168.89,8.0,214.61,18.76,1,,,,,,
8.5,21,21,15.69,1.6764150821632349,5.34,20.09,160.91,8.01,200.97,17.95,1,,,,,,
13.0,22,22,15.66,1.910672805233264,7.64,19.79,197.13,9.96,259.72,14.21,1,,,,,,
8.0,19,19,15.58,1.2789980099159952,5.08,23.24,174.1,7.49,229.13,20.68,1,,,,,,
12.0,20,20,15.58,1.483006987699299,7.13,17.8,181.83,10.22,230.41,13.94,1,,,,,,
12.0,20,20,15.58,1.483006987699299,7.13,20.24,189.85,9.38,256.04,14.76,1,,,,,,
12.5,21,21,15.57,1.6996552383907635,7.38,16.18,170.96,10.57,202.68,12.67,1,,,,,,
6.5,18,18,15.56,1.0930974700778913,4.32,28.05,158.12,5.64,210.09,23.94,1,,,,,,
7.0,19,18,15.54,1.286378352872972,4.57,23.45,148.68,6.34,184.45,20.76,1,,,,,,
11.5,23,22,15.53,2.1808511145244425,6.87,12.93,127.53,9.86,151.69,10.41,2,,,,,,
6.5,19,19,15.49,1.2941861556110885,4.32,24.21,139.72,5.77,170.84,20.97,1,,,,,,
13.0,24,24,15.46,2.452505391791951,7.64,15.14,164.29,10.85,215.96,11.78,1,,,,,,
6.0,17,16,15.45,0.9319566780063067,4.06,28.53,153.0,5.36,188.45,24.43,1,,,,,,
8.0,20,20,15.45,1.5061884458879158,5.08,20.77,156.05,7.51,203.65,18.81,1,,,,,,
13.0,20,20,15.42,1.511427741453179,7.64,18.03,185.51,10.29,260.6,13.2,1,,,,,,
9.0,20,19,15.41,1.5136741336738768,5.6,18.04,148.5,8.23,179.04,15.96,1,,,,,,
9.5,20,20,15.35,1.5253724421626518,5.85,24.13,172.15,7.13,229.99,16.77,1,,,,,,
9.5,20,20,15.35,1.5253724421626518,5.85,21.46,183.42,8.55,241.54,18.51,1,,,,,,
9.0,19,19,15.32,1.32306331684087,5.6,20.25,160.66,7.93,210.4,16.99,1,,,,,,
12.5,18,17,15.29,1.1331034922605092,7.38,13.87,139.98,10.09,192.06,10.3,2,,,,,,
10.5,18,17,15.27,1.1368223145916012,6.36,20.65,188.81,9.14,249.98,17.2,1,,,,,,
10.0,21,21,15.27,1.7630370331491032,6.11,21.83,188.68,8.64,247.74,17.69,1,,,,,,
5.5,18,18,15.26,1.1382874796301043,3.81,28.64,151.98,5.31,179.07,26.83,1,,,,,,
9.5,21,21,15.24,1.768919302676016,5.85,25.94,191.46,7.38,251.02,19.19,1,,,,,,
10.5,23,23,15.22,2.257168943464484,6.36,20.46,195.01,9.53,264.63,17.4,1,,,,,,
9.5,20,20,15.21,1.5510089537956377,5.85,18.3,159.37,8.71,208.31,15.79,1,,,,,,
12.5,21,21,15.2,1.7769122946812526,7.38,16.0,169.87,10.62,224.7,12.41,1,,,,,,
8.5,19,19,15.19,1.3450307054565485,5.34,22.79,174.8,7.67,236.53,19.83,1,,,,,,
8.5,18,18,15.19,1.1500987191584982,5.34,27.66,183.37,6.63,247.61,20.59,1,,,,,,
8.0,18,18,15.17,1.1527811010427063,5.08,17.45,129.82,7.44,169.33,15.71,1,,,,,,
11.5,19,19,15.16,1.3500506899437024,6.87,16.1,155.43,9.65,209.41,12.11,1,,,,,,
10.5,19,19,15.16,1.3510062289349467,6.36,13.32,123.55,9.28,152.16,11.24,1,,,,,,
12.5,18,18,15.13,1.1588558443573387,7.38,16.25,158.89,9.78,209.81,11.58,2,,,,,,
12.5,18,18,15.13,1.1588558443573387,7.38,15.42,170.3,11.05,228.93,12.21,1,,,,,,
12.5,17,16,15.11,0.9785893796795305,7.38,19.48,194.91,10.0,272.37,14.09,2,,,,,,
9.0,18,18,15.08,1.166089702978394,5.6,23.78,159.77,6.72,220.59,17.02,1,,,,,,
9.0,22,22,15.08,2.04065698021219,5.6,23.15,174.66,7.55,231.66,18.39,1,,,,,,
8.5,20,20,15.02,1.5886956883291121,5.34,22.0,166.43,7.56,226.15,18.74,1,,,,,,
11.5,22,22,15.02,2.0562310508373316,6.87,19.5,193.02,9.9,262.78,15.69,1,,,,,,
11.0,21,21,15.01,1.8169240369006086,6.62,19.46,192.24,9.88,258.15,16.4,1,,,,,,
11.0,21,21,15.01,1.8169240369006086,6.62,17.63,167.97,9.53,215.59,13.97,1,,,,,,
9.5,20,20,14.95,1.6022819770616092,5.85,22.09,184.98,8.37,246.4,18.11,1,,,,,,
9.0,20,20,14.95,1.6033733415952918,5.6,23.06,181.26,7.86,244.75,19.1,1,,,,,,
7.5,17,17,14.95,1.0021336523203686,4.83,21.02,148.67,7.07,190.39,19.24,1,,,,,,
9.0,18,18,14.94,1.1885145049587478,5.6,22.67,183.72,8.1,255.65,19.42,1,,,,,,
12.0,19,19,14.94,1.3903190509680927,7.13,19.38,178.24,9.2,239.34,13.54,1,,,,,,
8.0,18,18,14.91,1.1948534040004692,5.08,23.62,175.16,7.42,226.7,21.3,1,,,,,,
13.0,19,19,14.9,1.3973577232302976,7.64,19.86,189.88,9.56,259.91,13.11,2,,,,,,
10.5,20,20,14.89,1.6146172004344486,6.36,18.7,173.46,9.28,228.81,16.07,1,,,,,,
10.5,20,20,14.89,1.6146172004344486,6.36,18.12,171.46,9.46,229.76,15.55,1,,,,,,
11.5,21,21,14.87,1.8485309446921465,6.87,17.3,173.97,10.05,228.69,14.38,1,,,,,,
11.5,23,23,14.87,2.3470111994405904,6.87,17.68,170.32,9.64,223.55,14.09,1,,,,,,
10.5,22,22,14.86,2.0924120862772955,6.36,18.54,175.77,9.48,228.57,15.79,1,,,,,,
8.0,16,16,14.86,0.84144605915526,5.08,21.74,148.21,6.82,206.54,17.31,1,,,,,,
12.0,21,21,14.85,1.8537587346241235,7.13,15.21,162.47,10.68,198.8,13.02,1,,,,,,
5.5,17,17,14.81,1.0216306882394415,3.81,26.72,142.54,5.33,178.88,25.15,1,,,,,,
12.5,22,22,14.78,2.11169287194004,7.38,17.34,169.99,9.81,233.91,12.33,1,,,,,,
12.5,22,22,14.78,2.11169287194004,7.38,19.65,194.52,9.9,248.88,15.12,1,,,,,,
8.5,20,20,14.78,1.6374286849036246,5.34,20.56,160.66,7.82,208.34,18.42,1,,,,,,
8.0,17,17,14.78,1.0265641921694173,5.08,22.97,157.12,6.84,194.43,18.36,1,,,,,,
8.0,19,19,14.77,1.4220438399723898,5.08,26.45,188.16,7.11,247.68,22.38,1,,,,,,
9.0,22,22,14.75,2.1191437871434275,5.6,18.87,153.09,8.11,188.72,16.25,1,,,,,,
6.0,17,17,14.75,1.0307354964125053,4.06,22.77,125.94,5.53,150.53,20.21,1,,,,,,
10.5,21,21,14.74,1.8782281719339502,6.36,20.1,188.04,9.35,237.78,17.14,1,,,,,,
12.5,21,21,14.73,1.879921703068572,7.38,16.73,172.47,10.31,208.27,13.15,1,,,,,,
11.5,19,19,14.71,1.4331307324017761,6.87,19.32,197.03,10.2,251.62,16.11,1,,,,,,
13.0,22,21,14.67,2.1388128416790266,7.64,15.78,179.93,11.4,238.11,12.72,1,,,,,,
9.0,20,20,14.67,1.6594353465461764,5.6,25.63,204.37,7.97,284.98,21.27,1,,,,,,
10.0,21,21,14.67,1.8941720190858131,6.11,22.4,177.81,7.94,229.21,16.9,1,,,,,,
10.0,20,20,14.66,1.6610431551983285,6.11,21.95,175.49,7.99,228.6,16.61,1,,,,,,
10.5,21,21,14.66,1.8947038576526691,6.36,16.7,157.32,9.42,192.21,14.13,1,,,,,,
12.5,19,19,14.66,1.4421317174224662,7.38,18.97,187.81,9.9,235.48,13.71,1,,,,,,
10.0,17,17,14.63,1.049079887493681,6.11,23.86,206.83,8.67,290.96,19.52,1,,,,,,
12.5,21,21,14.62,1.9056740551654021,7.38,17.99,198.1,11.01,264.38,14.79,1,,,,,,
9.0,20,20,14.56,1.6818601485265299,5.6,21.44,165.82,7.74,210.72,17.46,1,,,,,,
13.0,20,20,14.56,1.682532768787501,7.64,15.29,172.73,11.3,234.13,12.59,1,,,,,,
11.5,23,23,14.55,2.4300912418986647,6.87,16.26,154.36,9.49,194.25,12.35,1,,,,,,
8.5,20,20,14.54,1.6861616814781373,5.34,20.25,159.17,7.86,198.53,17.74,1,,,,,,
10.0,17,17,14.53,1.063650441486649,6.11,19.74,172.71,8.75,216.67,16.86,1,,,,,,
12.5,19,19,14.52,1.4678840695192958,7.38,12.51,129.14,10.32,169.43,9.15,1,,,,,,
2.5,12,11,14.52,0.33450598378260876,2.28,21.24,62.58,2.95,58.72,24.22,1,,,,,,
12.0,20,20,14.52,1.6915548453445126,7.13,19.9,166.23,8.35,224.11,12.82,1,,,,,,
9.5,20,20,14.52,1.6920097677770591,5.85,17.37,147.87,8.51,189.26,14.72,1,,,,,,
12.0,17,17,14.52,1.065911272408871,7.13,17.64,184.26,10.45,264.01,14.53,1,,,,,,
12.0,22,22,14.52,2.178166513183345,7.13,20.18,186.36,9.23,246.59,15.06,1,,,,,,
8.5,21,21,14.51,1.9298266643507005,5.34,17.14,124.44,7.26,159.01,13.87,1,,,,,,
4.0,15,15,14.49,0.7263644515248574,3.04,32.68,129.25,3.96,157.01,31.88,1,,,,,,
6.5,15,15,14.49,0.7270129400046353,4.32,24.73,155.54,6.29,205.51,22.99,1,,,,,,
9.0,18,18,14.48,1.2670013118899857,5.6,20.5,161.86,7.9,210.13,17.15,1,,,,,,
9.5,18,18,14.47,1.2690073258327945,5.85,18.63,151.61,8.14,196.98,14.73,1,,,,,,
13.0,19,19,14.44,1.4829102368974587,7.64,13.93,146.4,10.51,26.02,10.53,2,,,,,,
10.0,17,17,14.44,1.078220995479617,6.11,17.83,148.71,8.34,180.52,14.34,1,,,,,,
8.5,18,18,14.42,1.2768045102522312,5.34,27.88,215.43,7.73,297.58,24.11,1,,,,,,
11.0,22,22,14.4,2.2062649019507385,6.62,18.78,175.07,9.32,227.16,14.9,1,,,,,,
9.5,21,21,14.38,1.9611931399234095,5.85,19.92,170.18,8.54,227.2,17.11,1,,,,,,
12.5,22,22,14.37,2.2147022803273586,7.38,15.8,172.25,10.9,223.77,12.73,1,,,,,,
12.5,22,22,14.37,2.2147022803273586,7.38,17.03,175.58,10.31,242.57,13.02,1,,,,,,
11.5,20,20,14.37,1.7239108810050354,6.87,17.8,180.29,10.13,231.26,14.33,1,,,,,,
