source_id,control_name,is_control,unit,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,abs_g,ruwe,ipd_frac_multi_peak,phot_variable_flag,non_single_star,teff,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,age_flame,age_flame_lower,age_flame_upper,mass_flame,lum_flame,evolstage_flame,flags_flame,teff_gspspec,logg_gspspec,mh_gspspec,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,flags_gspspec,activityindex_espcs,gaia_rot_period_d,allwise_designation,allwise_ra,allwise_dec,allwise_sep_arcsec,allwise_n_neighbours,allwise_n_mates,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,tmass_designation,ks_m,ks_msigcom,tmass_ph_qual,tmass_sep_arcsec,w3_snr,w4_snr,ks_w1,w1_w2,v_tan_kms,W1_excess_jy,W1_excess_err_jy,chi_W1,W2_excess_jy,W2_excess_err_jy,chi_W2,W3_excess_jy,W3_excess_err_jy,chi_W3,W4_excess_jy,W4_excess_err_jy,chi_W4,W3_excess_mag,W4_excess_mag,excess_significant,t_bb_k,t_bb_lo_k,t_bb_hi_k,omega_dust_sr,bb_fit_chi2,lum_lsun,lum_source,mass_msun,mass_source,f_ir,f_ir_lo,f_ir_hi,r_bb_au,fmax_1gyr,log_f_fmax_1gyr,log_f_fmax_1gyr_lo,log_f_fmax_1gyr_hi,in_t_cell,above_fmax_3dex,above_fmax_3dex_16pct
1281536228726977024,,False,hp3_142,223.0785628807235,29.026221893110048,44.15213514679457,63.3418243971924,7.359604364319934,0.014014368,525.14703,-37.40166485149257,0.011613272,21.8003971142049,0.012119555,-14.444884,0.664006,13.157799,1.6548138,7.492071341381106,1.0373263,0,VARIABLE,0,4161.0,4354.468,4.6643,0.3132,0.3868,0.32918185,0.2,3.1226907,0.7100819,0.14461787,102.0,0.0,4161.0,5.02,0.0,0.1,0.0,0.16,1001011000009999999999999999999999999999,0.04051032,,J145218.87+290134.2,223.0786445,29.0261824,0.05875921,1,0,10.279,0.023,10.073,0.02,8.26,0.02,6.451,0.054,0000,0,1300,AAAA,14521891+2901340,10.41,0.017,AAA,0.11254525,54.285000000000004,20.105555555555558,0.13100000000000023,0.20599999999999952,27.884843035453684,0.0007933541002178614,0.0015669192979713465,0.5063145889166074,0.003714743908821745,0.0007021715278333292,5.290365333217405,0.013371617536867149,0.0003089240983478133,43.28447540473916,0.021317167694203658,0.0010941855159106132,19.482224343339883,-2.0606521359999985,-3.806846961000001,True,255.23448062614023,248.2218249542322,262.9833833783691,6.712851160600484e-17,26.07277748239421,0.14461787,flame,0.7100819,flame,0.020517969891712142,0.020187932960455,0.021300947430718847,0.452125189641423,8.780561234171721e-08,5.368612112250211,5.322492716324338,5.425918950328296,True,True,True
5366444130349671552,,False,hp3_595,158.76892685755487,-46.31146056906664,279.7567437522031,10.333723719508813,3.3880412021311224,0.013958863,242.71614,-36.3394660629537,0.012298576,15.473657751206948,0.012978651,-28.540438,1.0665951,12.918687,0.94931126,5.568430415833761,1.0513413,0,NOT_AVAILABLE,0,5488.0,5453.9097,4.6144,-0.1538,0.1157,,,,,0.4903661,,20.0,5488.0,4.33,-0.04,0.03,-0.06,0.11,100010000009999999999999999999999999999,0.010394769,,J103504.56-461841.3,158.7690178,-46.3114758,0.044446316,1,0,11.221,0.023,11.283,0.02,8.699,0.026,7.191,0.089,00OO,1,01nn,AAAA,10350459-4618414,11.238,0.022,AAA,0.0766501,41.75769230769232,12.198876404494383,0.01699999999999946,-0.06199999999999939,55.26291503983007,-0.0004542988505599078,0.0005902397181393304,-0.7696853271617129,-0.00028408255601898406,0.00026303273699953905,-1.08002737324473,0.00947488630456781,0.00025539353287009275,37.099162997941924,0.010834785646657645,0.000911444824536603,11.887483866251882,-2.5280413244,-3.990972450399999,True,293.02162561618417,281.42616002568525,304.28625206250683,2.566267690251036e-17,4.281287430891677,0.4903661,flame,0.8368162589085935,ml_relation,0.018961982165365782,0.018216752758853955,0.01921681081280255,0.6316656859965438,9.074130153699232e-08,5.320078729540481,5.233108928300707,5.391157462878723,True,True,True
6131418242877263744,,False,hp3_680,184.36144474654813,-46.58917820854566,296.871017107241,15.88215723467548,2.9118614690733984,0.012903232,225.66916,3.548157822526366,0.011321092,-9.554021062886251,0.00965515,6.2935066,0.85502976,12.631992,0.8828583,4.9528455485207665,0.93772715,1,NOT_AVAILABLE,0,5889.0,,,,,,,,,,,,5889.0,4.4,0.34,-0.16,-0.26,0.0,20000009999999999999999999999999999,,,J121726.74-463520.9,184.3614209,-46.5891506,0.06163674,1,0,11.094,0.028,11.131,0.029,9.14,0.031,7.801,0.144,ddOO,1,11nn,AAAB,12172673-4635208,11.129,0.021,AAA,0.10850013,35.02258064516129,7.539583333333335,0.03500000000000014,-0.03700000000000081,16.591787252372672,-0.0003022523855178514,0.0006925140727672103,-0.43645666911877185,-8.246613186724608e-05,0.00031301499694939963,-0.263457446674918,0.0058667182782388,0.00020563892877970878,28.529220187309654,0.006026085174911,0.0008409056167516942,7.166184949731886,-1.9820285019999972,-3.2693143320000018,True,311.78777700345836,292.783018496708,332.5173927378585,1.1879137532875476e-17,1.0347026251577185,0.7727835327684306,mg_bc,0.9375932342552825,ml_relation,0.00966546746989148,0.00950090243978617,0.010277386430294,0.7003855399034733,8.366280058145828e-08,5.062690465169372,4.942283574061848,5.203931939516567,True,True,True
2950030551051927680,,False,hp3_327,99.04112323484006,-15.872474466681153,225.51341670986173,-10.469847649626704,4.215149661618428,0.0137699405,306.11243,2.512970619003929,0.014073801,-5.37426048986511,0.013974726,-17.547274,1.2324204,13.057911,1.237668,6.181975995706701,1.0734946,0,NOT_AVAILABLE,0,4996.469,4996.469,4.5457,0.0119,0.2342,5.238361,3.2168186,7.23318,0.81784225,0.3278362,190.0,0.0,,,,,,,,,,J063609.87-155220.8,99.0411452,-15.8724457,0.116395645,1,0,10.752,0.023,10.792,0.021,9.435,0.036,7.995,0.185,0000,0,001n,AAAB,06360986-1552207,10.894,0.027,AAA,0.038398888,30.15833333333334,5.868648648648649,0.14199999999999946,-0.03999999999999915,6.672146434838805,0.000921551736296192,0.0009574875712280613,0.9624686147249113,0.0007039500605858237,0.00038606223885619974,1.8234108123898403,0.0039055456489231564,0.00018862809793588635,20.70500467141767,0.004900622762529949,0.0009036827389688186,5.422946075214395,-1.4328632399999985,-2.804589719999999,True,295.34927763048944,266.2174849350279,410.25176496705274,1.0295745119737737e-17,2.5001990264405327,0.3278362,flame,0.81784225,flame,0.0075878619082476615,0.007385346454287877,0.008698354199428417,0.5083736594907913,6.81544165321986e-08,5.046625414380794,4.851506235159295,5.766784695361384,True,True,True
4662182503009800448,,False,hp3_517,74.2113553439754,-66.20678547982666,276.9394676757272,-36.11228123669126,2.078927824281076,0.011640316,178.5972,5.766268817010933,0.014013735,-9.971377232818025,0.013719645,8.456514,2.0215907,13.372154,0.90380573,4.961351059306281,0.95431066,0,NOT_AVAILABLE,0,5453.3677,5453.3677,4.4273,-0.0469,0.0321,,,,0.866083,0.76911104,345.0,0.0,,,,,,,,,,J045650.71-661224.2,74.2113304,-66.2067419,0.10493068,1,0,11.735,0.022,11.8,0.02,9.395,0.046,7.64,0.112,0000,1,010n,AAAB,04565070-6612239,11.875,0.028,AAA,0.2911611,23.60217391304348,9.693750000000001,0.14000000000000057,-0.06500000000000128,26.265268796189936,0.00042293593806509277,0.00035143489002520964,1.20345460871786,0.0001832157415240748,0.0001567384037829582,1.1689269324050333,0.004962179996040331,0.00023578267304087146,21.04556680117104,0.007194409283236326,0.0007584101680282803,9.48617197728295,-2.471771656199999,-4.177152229200001,True,267.72040584705184,252.444278392536,286.7859788475164,2.0165835679348502e-17,0.5475803148556615,0.76911104,flame,0.866083,flame,0.017582278018253353,0.016807061706921915,0.01850535998803193,0.9476718621993734,1.8142390009942844e-07,4.986380644208946,4.870052634090748,5.118803270126602,True,True,True
5914805003276584832,,False,hp3_656,253.76134721319127,-59.81758682274046,329.43932189233414,-10.170022037059049,3.801033146707166,0.011313286,335.97958,-9.642599048152793,0.0095884185,-10.884343890143974,0.009173229,4.6588664,1.9455242,12.673973,1.0259924,5.573481284307611,0.90768087,0,VARIABLE,0,5655.0,5439.978,4.578,0.0445,0.2345,,,,0.9441702,0.5395872,101.0,0.0,5655.0,5.02,0.38,0.05,-0.05,0.17,121000009999999999999999999999999999,0.043483432,6.405407129456394,J165502.73-594903.3,253.7613886,-59.8175842,0.055254854,1,0,10.832,0.024,10.891,0.021,8.815,0.026,7.17,0.117,dd00,0,1110,AAAB,16550274-5949030,10.88,0.019,AAA,0.08657721,41.75769230769232,9.27948717948718,0.04800000000000004,-0.058999999999999275,18.135195988735553,-0.0002987774645974092,0.0008515557917477925,-0.35086070401115765,-0.00014029148217363507,0.0003607206859138424,-0.3889199806166466,0.008005500029064515,0.0002340530320777724,34.20378688537735,0.010938619429925201,0.0012215813706201457,8.954474661292618,-2.0494404560000024,-3.644880911999999,True,272.00797356788263,260.34904097067493,288.5130328978591,2.986508878331163e-17,0.5482065728146496,0.5395872,flame,0.9441702,flame,0.0118311316486771,0.011435965681356729,0.012352208276568835,0.7689426712871761,1.2377506617145237e-07,4.980393119734254,4.897951626365106,5.095424632744582,True,True,True
4790455034169070592,,False,hp3_531,69.68840058083363,-45.1446802396667,250.54905239841136,-41.81261535978029,7.335632504504255,0.015607407,470.00967,-13.879443816321382,0.016529722,20.4511533709736,0.018606042,18.028639,0.62456954,12.959637,1.5271683,7.286824831096318,1.2002046,0,NOT_AVAILABLE,0,4168.0,,,,,,,,,,,,4168.0,4.69,-0.49,0.32,0.26,0.37,10000009999999999999999999999999999,0.022902949,,J043845.22-450840.8,69.6884289,-45.1446868,0.092711784,1,0,10.277,0.023,10.307,0.02,9.181,0.029,7.677,0.115,0000,0,001n,AAAB,04384523-4508410,10.37,0.021,AAA,0.085290074,37.43793103448276,9.440869565217392,0.09299999999999997,-0.030000000000001137,15.972205891111226,-5.3819441324643585e-05,0.001321512229587236,-0.04072564757229198,0.00032894782354163724,0.0007429282532034886,0.44277199328901845,0.004351818788177734,0.00020772123014826482,20.950284114298498,0.006437197543447318,0.0007542696511079263,8.534345156260619,-1.128109706,-2.5673380229999987,True,263.2772421713058,249.10015951870048,281.772696855623,1.916189994685424e-17,0.13872126138804527,0.13649354761525692,mg_bc,0.6078242605636902,ml_relation,0.007071401293705655,0.006704616373659099,0.007416886414291491,0.41281534598045455,8.321069977552e-08,4.929326309340482,4.8222774683234775,5.049513913177243,True,True,True
4658892386266734336,,False,hp3_517,79.8815669744147,-67.11220946375936,277.4313500291145,-33.72508484701696,3.22922809876686,0.010702454,301.72784,10.83920552944568,0.012954311,8.32931438218395,0.015164582,29.889076,1.1954339,13.324409,1.1380672,5.869902613963225,0.9158589,1,NOT_AVAILABLE,0,4939.857,4939.857,4.498,-0.0411,0.0124,9.808708,7.8885584,11.728858,0.80455357,0.36074886,384.0,0.0,,,,,,,,,,J051931.58-670644.0,79.8816143,-67.1122343,0.13183095,1,0,11.283,0.022,11.368,0.019,9.666,0.027,7.972,0.113,0000,0,nnnn,AAAB,05193153-6706441,11.372,0.021,AAA,0.049757827,40.211111111111116,9.607964601769913,0.08900000000000041,-0.08500000000000085,20.067242378008928,0.0001550975967235125,0.0005931660877724564,0.26147414682109954,3.7851512435117113e-06,0.0002297026547400973,0.016478482792436654,0.00339676360345978,0.00011427144606060314,29.72539265546992,0.005161278655271403,0.0005637644420609792,9.155026940690128,-1.6863579839999976,-3.3249546239999983,True,259.5734829137941,246.48641501380408,274.67669138284214,1.5614285515314578e-17,0.025365301448391813,0.36074886,flame,0.80455357,flame,0.010630700686897799,0.010218894778062664,0.011339426216897704,0.6904118668521719,1.3452642605506165e-07,4.897754286021088,4.813275049638582,5.005573997169653,True,True,True
6225457312033584384,,False,hp3_691,222.43585415406844,-27.472992307236197,332.8040741849037,28.448881465072688,2.6685356689457644,0.015380051,173.50629,-42.021277931052495,0.017885879,-7.825136268177415,0.014896965,-36.25528,2.2955718,12.84162,0.92235947,4.972985060848476,0.97574747,1,NOT_AVAILABLE,0,5704.204,5704.204,4.3851,-0.2531,0.2309,5.5792956,4.411118,6.750967,0.9729944,0.9187888,276.0,0.0,,,,,,,,,,J144944.62-272822.6,222.4359423,-27.4729684,0.060777336,1,0,11.194,0.023,11.18,0.02,8.825,0.024,7.038,0.073,0000,0,1110,AAAA,14494466-2728225,11.258,0.023,AAA,0.05170992,45.237500000000004,14.87260273972603,0.06399999999999828,0.014000000000001123,75.93117983460249,-4.245935572157883e-06,0.0005940845870345415,-0.007147021930584128,0.00034033676895722526,0.0002648722457977167,1.284909137732539,0.00834480188203799,0.00021138181090831932,39.477388551928456,0.01252189218362517,0.0008607412148962665,14.547801321601945,-2.4236584318000007,-4.162894378799998,True,262.1013245646534,253.53221627587462,272.0386985747518,3.6814251543630946e-17,0.8344516296299033,0.9187888,flame,0.9729944,flame,0.01498069667847054,0.014649549086458267,0.015684020493429505,1.0806767984344516,2.046650958854098e-07,4.864488227458231,4.80929441280139,4.932688958676362,True,True,True
2315189034144182400,,False,hp3_257,5.046705755698467,-34.27166866095642,344.2356453142317,-80.20106813892617,12.762498212964251,0.02517915,506.8677,93.41202704404292,0.015530284,-1.9413947686681128,0.023042586,27.3701,22.056578,11.541956,1.4950333,7.071634471420058,1.2183226,0,NOT_AVAILABLE,0,4184.81,4184.81,4.4672,-0.8073,0.0016,,,,0.68171835,0.15329954,302.0,0.0,,,,,,,,0.1296403,,J002011.16-341617.9,5.0465339,-34.2716598,0.026136003,1,0,8.856,0.022,8.81,0.019,8.374,0.025,7.568,0.143,0000,0,121n,AAAB,00201108-3416180,8.921,0.023,AAA,0.071178354,43.428000000000004,7.592307692307694,0.0649999999999995,0.045999999999999375,34.70422253365425,-0.0019848805624624183,0.004979779649932382,-0.39858803039394924,0.003592921043916744,0.002743388057645497,1.3096656282014858,0.005159162510890644,0.000516171354049912,9.995057785387624,0.00533305806446498,0.0010542153894333786,5.05879359940989,-0.4918940059999989,-1.233443673,True,323.50831569385963,285.3087920905911,428.10068546806104,9.162282554214208e-18,1.502607123003987,0.15329954,flame,0.68171835,flame,0.002267431230517147,0.002123060780207494,0.002982152557136809,0.2897516657610268,3.124203154218264e-08,4.860794857580639,4.594429174154389,5.566675176767365,True,True,True
6086467149517306368,,False,hp3_675,196.6491112339334,-46.03396865313911,305.6785220711852,16.75692600803793,9.182937928113873,0.026065476,352.30273,-32.980108551596075,0.026885733,-17.204086463779195,0.01979114,,,8.057584,0.5535164,2.8724922436100666,1.0678176,23,NOT_AVAILABLE,0,6650.029,6650.029,4.0182,-1.1917,0.0021,2.0266585,1.6803579,2.3728042,1.4252222,5.5045886,246.0,0.0,,,,,,,,,,J130635.75-460202.1,196.648981,-46.0339249,0.51595825,1,1,6.364,0.082,5.965,0.034,3.5,0.01,1.752,0.012,0000,1,0121,AAAA,13063577-4602018,6.489,0.024,AAA,0.61896574,108.57000000000001,90.47500000000001,0.125,0.399,19.20241126628669,0.05638606198466212,0.08161432977056253,0.6908843354246352,0.25621957284439895,0.029958399864925697,8.5525119498913,1.1804474180882711,0.012163468995924055,97.04858198626032,1.642901465295625,0.01847398901167003,88.93052086681459,-2.987035164,-4.665492296,True,271.6766222828122,269.6102901006372,273.55378427825394,4.423431476804447e-15,63.22212536158444,5.5045886,flame,1.4252222,flame,0.02928741935848632,0.029039337832729252,0.029861225766388208,2.461978793111225,4.1545002107802947e-07,4.848162320458525,4.833498628851807,4.866788899032281,True,True,True
355636417531079168,,False,hp3_39,33.97245595166551,50.211047702058245,136.48748601260365,-10.424735286602004,4.156847144953153,0.016455796,252.60689,31.483495623829157,0.015005164,-33.48553682294505,0.020095866,-44.684845,1.4593192,13.041362,1.2184906,6.135182274895886,0.9909481,0,NOT_AVAILABLE,0,4968.144,4968.144,4.5909,0.2315,0.2398,13.442409,11.266391,13.5,0.7788596,0.3446835,315.0,0.0,,,,,,,,,,J021553.37+501239.9,33.9723752,50.2111037,0.015868999,1,0,10.89,0.023,10.893,0.02,9.349,0.053,7.684,0.163,hhDD,0,00nn,AAAB,02155332+5012403,10.927,0.016,AAA,0.040970292,20.48490566037736,6.660736196319019,0.036999999999999034,-0.0030000000000001137,52.414915650754665,-0.00047825026453528034,0.0008768000046680595,-0.545449660115293,0.00019961520480338887,0.0003373882643995748,0.591648334771304,0.004389217203469622,0.00028744933385807243,15.26953339762057,0.006672303578997089,0.001060109661904037,6.293974877101985,-1.5532056579999987,-3.152616973999999,True,260.53565456609607,240.8026356408962,285.2540724729854,2.0189292027975884e-17,0.1972323074666622,0.3446835,flame,0.7788596,flame,0.008811341559471992,0.008264576560883048,0.009513736717867302,0.6698882019907969,1.3178496201567226e-07,4.8251761806595255,4.675916453087165,4.996351004390294,True,True,True
494093415689732224,,False,hp3_54,58.69342453408435,69.7172689356637,137.67520487736232,12.283768413213746,2.427262154021876,0.010942232,221.82515,33.35800508556919,0.0076052696,-39.394897367082834,0.010131369,-13.3736105,0.63384795,12.378078,1.069437,4.3036614220318405,0.9452093,0,NOT_AVAILABLE,0,6005.0,5540.9854,4.1931,-0.1374,0.3286,12.5114,11.378641,13.5,0.964514,1.8917226,427.0,0.0,6005.0,3.87,0.48,-0.03,-0.1,0.02,10000009999999999999999999999999999,0.008249891,,J035446.38+694302.3,58.6932903,69.7173261,0.021902831,1,0,10.552,0.023,10.602,0.02,8.926,0.032,7.734,0.173,00OO,1,00nn,AAAB,03544632+6943028,10.629,0.017,AAA,0.050272774,33.928125,6.275722543352602,0.07699999999999996,-0.05000000000000071,100.81614729306499,8.885602480083674e-05,0.0010944104205334395,0.0811907700563801,0.00018071110500562405,0.0004468471385811908,0.4044137008002556,0.006713735886957252,0.0002622621239713836,25.599334685819187,0.006242030389148041,0.0010746745759554293,5.808298185149326,-1.68541689,-2.8254450399999986,True,333.62169191491427,308.53746471234706,365.96003091128404,1.0676917289839678e-17,0.22303960922308305,1.8917226,flame,0.964514,flame,0.006695346667651121,0.006428310816561044,0.0070568214222474085,0.9570763349645073,1.0822048889809329e-07,4.791463576995248,4.625069669814057,4.995216040806531,True,True,True
1722706885596251264,,False,hp3_191,240.356599642265,81.86366857223413,115.82962058160126,32.44537607685329,2.9786362399114337,0.010476803,284.30774,-28.472157285334188,0.0120732235,-41.53025957740663,0.013651414,-134.34319,2.2234068,13.398688,0.9877567,5.768775345472255,0.92272556,0,NOT_AVAILABLE,0,5457.791,5457.791,4.6254,-0.3371,0.2096,,,,,0.44442847,,20.0,,,,,,,,,,J160125.73+815149.4,240.357247,81.8637238,0.17584,1,0,11.457,0.024,11.475,0.021,9.955,0.039,8.268,0.179,0000,0,nnnn,AAAB,16012577+8151500,11.609,0.026,AAA,0.13450134,27.83846153846154,6.065363128491621,0.15199999999999925,-0.017999999999998906,80.13633222832948,0.0006047161522343587,0.0004491293669688169,1.3464186417281063,0.00047478952667254215,0.00019978328451643624,2.376522779779812,0.0025729705837833463,0.00012319852095318462,20.88475221842212,0.003921616150313896,0.0006798029789556429,5.768753994486072,-1.6407345979999999,-3.2804691959999985,True,264.93541576520033,242.37424492404753,431.47227367438603,1.0910703572121783e-17,4.94018999077945,0.44442847,flame,0.8164892440967463,ml_relation,0.007690895409587731,0.007517825690992805,0.008774437064854807,0.7356094740413239,1.3881531701573906e-07,4.743539516081613,4.5981729582588535,5.7698427257526905,True,True,True
6102257652619405440,,False,hp3_677,222.04818152196512,-39.872854495731175,326.06552725068127,17.69680892388607,2.7784309500003688,0.016813053,165.25441,-4.209379492067994,0.016117834,-20.734808843162405,0.01631862,20.490034,2.030371,12.42069,0.8350191,4.639688040506314,1.1641057,0,NOT_AVAILABLE,0,5832.5205,5832.5205,4.3434,-0.3908,0.1425,5.3769574,4.358294,6.37071,1.0121304,1.1635422,297.0,0.0,,,,,,,,,,J144811.56-395222.3,222.048193,-39.8728706,0.17474584,1,0,10.773,0.023,10.748,0.022,8.508,0.03,6.611,0.091,0000,0,nnnn,AAAA,14481156-3952219,10.921,0.026,AAA,0.02250592,36.190000000000005,11.930769230769233,0.1479999999999997,0.025000000000000355,36.09871136141156,0.0011514762131396503,0.0008641254141450753,1.3325336742686433,0.0011726454544937499,0.0003843176722280777,3.0512400007404032,0.01115505798581272,0.000351447451130619,31.740329741833385,0.018586994369638392,0.0015897973567352002,11.691423621315202,-2.4082996180000005,-4.25,True,251.29966193358743,240.59792219097156,264.4539976582738,6.109320454729608e-17,7.865345741676621,1.1635422,flame,1.0121304,flame,0.015303122589834088,0.014702236086967755,0.01606995386081422,1.3229202782407992,2.8212642144282267e-07,4.734336297093754,4.661839071572357,4.822439745550138,True,True,True
2493378392506762880,,False,hp3_276,34.88446914496474,-3.1515360173124063,168.03198675522822,-58.08766787929098,4.302052919658872,0.01756637,244.90279,27.52947093063524,0.020263096,-27.6312955366312,0.016872535,1.1622632,0.42723203,11.605469,0.93044186,4.7738477417570735,1.0642221,0,NOT_AVAILABLE,0,5542.0,5404.775,4.3974,0.3444,0.01,,,,0.8800471,0.9036372,361.0,0.0,5542.0,3.97,0.49,-0.11,-0.15,-0.05,10000009999999900999999999999999999,0.00012723541,,J021932.26-030905.3,34.8844274,-3.1514861,0.031929098,1,0,10.005,0.023,10.072,0.023,8.755,0.024,7.617,0.179,hhOH,1,01nn,AAAB,02193224-0309050,10.03,0.023,AAA,0.033415955,45.237500000000004,6.065363128491621,0.02499999999999858,-0.0669999999999984,42.979536657018436,-0.0011448020575780017,0.0018250758701848426,-0.627262721665405,-0.0008228374651035042,0.0008247505413137545,-0.9976804183635903,0.00686108641282767,0.00026013322183416845,26.375279422024473,0.006651468158774646,0.0012393944335125596,5.36670811076968,-1.2651734883999977,-2.3562176743999985,True,320.46216308947476,292.0728500378774,347.20039001448015,1.2504850711068444e-17,1.955629714250838,0.9036372,flame,0.8800471,flame,0.004448779101154609,0.004403566619061379,0.004789327700740846,0.7169187578489374,8.612539044598933e-08,4.7131096381297395,4.529150336220804,4.897426891687942,True,True,True
4661241454169937536,,False,hp3_517,76.91114686893219,-68.98678360691522,279.9224188112049,-34.42316964137259,2.326100842624843,0.012858636,180.89795,26.082064147335068,0.014996115,-4.586100947305357,0.021815144,44.20737,2.3483121,12.993229,0.8989458,4.82637169307602,0.8724895,0,NOT_AVAILABLE,0,5645.629,5645.629,4.3604,-0.1013,0.1423,9.677472,8.4006605,10.968232,0.9316604,0.9683988,322.0,0.0,,,,,,,,,,J050738.64-685912.5,76.9110143,-68.9868223,0.16686325,1,0,11.325,0.023,11.405,0.021,9.194,0.035,7.353,0.083,hh0p,1,1110,AAAA,05073855-6859123,11.436,0.019,AAA,0.18682969,31.02,13.080722891566266,0.11100000000000065,-0.08000000000000007,53.9693022664611,0.00038718169584632534,0.0005023254545911302,0.7707785705613374,7.952387098296085e-05,0.00021817007163320716,0.36450403296680545,0.005804193342584477,0.00021757569197701116,26.676662681591026,0.009340453900953817,0.0007321909264788913,12.756855573002102,-2.2340632519999994,-4.024957832,True,252.91685736038323,243.37437539869183,263.7401932226281,3.0370800985645825e-17,0.01846787096935087,0.9683988,flame,0.9316604,flame,0.013380024931010258,0.013042455823918185,0.01413846134010081,1.19151079218084,2.59581329190977e-07,4.712183470738617,4.6516063465410635,4.79457616970793,True,True,True
5294790744270831744,,False,hp3_587,121.748307226719,-57.36090126195956,271.3189476632465,-13.213572394674664,3.540075668544818,0.0100620985,351.8228,-10.29478075378426,0.013068893,7.476484764551099,0.012673936,20.842455,1.3471026,13.197132,1.1442719,5.942194725496526,1.033983,0,VARIABLE,0,4941.6553,4941.6553,4.5093,-0.1425,0.0521,,,,,0.3520861,368.0,20.0,,,,,,,,,,J080659.58-572139.3,121.7482817,-57.3609322,0.12647511,1,0,11.13,0.022,11.167,0.02,9.925,0.044,8.345,0.184,0000,0,000n,AAAB,08065961-5721393,11.234,0.023,AAA,0.034561157,24.675000000000004,5.90054347826087,0.1039999999999992,-0.036999999999999034,17.037503017425834,0.0003267232307714949,0.0006841991363977719,0.47752651734063034,0.00033660879587706603,0.0002694598085468843,1.2491985268315007,0.002358706620872835,0.00014503372255172077,16.263159900840936,0.0035525471871024053,0.0006510794148758624,5.456396110725984,-1.2891718429999988,-2.813458247999999,True,262.8936228635449,241.42124849637477,294.4013719060154,1.0409725872764482e-17,1.3111130192288536,0.3520861,flame,0.770304118703296,ml_relation,0.0063575007139828115,0.0060070208514536,0.007008278884789817,0.6649526940990358,1.2934672664036764e-07,4.691530975059902,4.543282720133795,4.901564259018699,True,True,True
6652324181623654784,,False,hp3_738,272.56379465005864,-55.073785221466935,338.89569858776,-16.426669955396978,2.420086622853471,0.014522703,166.6416,-10.200637666699873,0.01298511,3.760293656008803,0.011850622,36.844303,1.350376,12.861143,0.9671259,4.780297555426934,0.88792324,0,NOT_AVAILABLE,0,5645.4214,5645.4214,4.3148,-0.0703,0.1881,8.509482,7.04367,11.784758,0.96565884,1.1339645,328.0,0.0,,,,,,,,,,J181015.31-550425.6,272.5638193,-55.0737922,0.0070792604,1,0,11.17,0.023,11.207,0.02,9.413,0.033,7.8,0.193,00PP,1,11nn,AAAB,18101532-5504257,11.226,0.023,AAA,0.044925336,32.9,5.62538860103627,0.05600000000000094,-0.03700000000000081,21.295413359853203,-9.944511319742201e-05,0.0006088711194064323,-0.16332703264751275,3.986353251345977e-05,0.00027030061252728476,0.1474785134252548,0.004403384025443643,0.00017159451427945283,25.66156641973091,0.006058761524988282,0.0011278797018378318,5.371815376334718,-1.800972446000002,-3.367944892000001,True,272.1868143919424,250.35023455687153,303.2853994020064,1.643889586273111e-17,0.011728763429116329,1.1339645,flame,0.96565884,flame,0.007664442734717978,0.007293193695346727,0.008219368223988652,1.113248135719897,1.986926329188186e-07,4.586298818978619,4.4375180448473746,4.798236536514541,True,True,True
4485127836327255808,,False,hp3_497,275.6237354095214,12.648378598081788,41.09447832209966,12.07670962965748,2.778099070504234,0.014495136,191.65733,-7.162724258746693,0.014123537,-28.85094688199905,0.0155620575,-73.96601,1.784453,13.267129,1.086298,5.4858676458239,0.9673135,0,NOT_AVAILABLE,0,5292.219,5292.219,4.4532,-0.1381,0.2776,,,,,0.6151744,349.0,20.0,,,,,,,,,,J182229.69+123854.2,275.6237139,12.6484007,0.14049189,1,0,11.239,0.023,11.273,0.021,9.937,0.052,8.25,0.211,0000,0,000n,AAAB,18222970+1238547,11.364,0.019,AAA,0.084473185,20.87884615384616,5.145497630331755,0.125,-0.03399999999999892,50.72495358777069,0.0004742459689443968,0.0005723921753329255,0.8285332843143024,0.0004004774535805956,0.000234728809239681,1.706128254464364,0.0024396908073215243,0.00016548574526844355,14.742603982983352,0.003937259218830624,0.0008147191686632281,4.8326581357976215,-1.4089110599999999,-3.043096160000002,True,255.9303111771923,229.85791018573497,315.8391578972838,1.225091247805577e-17,2.580563629226538,0.6151744,flame,0.8856243800645983,ml_relation,0.006245432411056273,0.0059046842040447476,0.007129565282296661,0.927432029337452,1.8933799046404045e-07,4.51832474929591,4.340260901917096,4.948465458093237,True,True,True
